,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
172,25,4,50,44,0,0,0,0,605586,4285950,765675,0,-78
173,25,4,50,44,0,0,0,0,669996,5107942,665035,0,-86
174,25,4,50,44,0,0,0,0,736415,5885182,837509,0,-94
175,25,4,50,44,0,0,0,0,803674,6795857,695395,0,-102
176,25,4,50,44,0,0,0,0,858732,7627615,675921,0,-110
177,25,4,50,44,0,0,0,0,906319,8599931,475215,0,-118
178,25,4,50,44,0,0,0,0,953676,9530099,522796,0,-126
179,25,4,50,44,0,0,0,0,1007855,10612134,502708,0,-134
180,25,0,50,0,0,0,0,0,0,0,0,0,0
181,25,1,50,44,0,0,0,0,35657,271910,397655,0,-2
182,25,2,50,46,0,0,0,0,93517,476402,695564,0,-5
183,25,2,50,46,0,0,0,0,153129,673327,656873,0,-8
184,25,2,50,46,0,0,0,0,211172,977572,619106,0,-11
185,25,2,50,46,0,0,0,0,273671,1427874,523844,0,-15
186,25,2,50,46,0,0,0,0,329381,1803250,554424,0,-18
187,25,2,50,46,0,0,0,0,398976,2358292,702402,0,-21
188,25,2,50,46,0,0,0,0,462906,2943988,715879,0,-24
189,25,2,50,46,0,0,0,0,522994,3504922,673986,0,-27
190,25,2,50,46,0,0,0,0,579877,4114079,712527,0,-30
191,25,2,50,46,0,0,0,0,627279,4676826,575965,0,-33
192,25,2,50,46,0,0,0,1,685110,5549713,468389,0,-37
193,25,2,50,46,0,0,0,1,743882,6367959,627226,0,-41
194,25,2,50,47,0,0,0,1,804143,7253210,741117,0,-45
195,25,2,50,47,0,0,0,1,867364,8170862,691074,0,-49
196,25,2,50,47,0,0,0,1,920721,9177221,578156,0,-53
197,25,2,50,47,0,0,0,1,968989,10255810,385661,0,-57
198,25,2,50,46,0,0,0,1,1025700,11387774,589961,0,-61
199,25,2,50,47,0,0,0,1,1083171,12555198,617818,0,-65
200,25,0,50,0,0,0,0,0,0,0,0,0,0
201,25,1,50,43,0,0,0,0,30882,247288,355082,0,-1
202,25,3,50,48,0,0,0,0,93677,428940,759074,0,-4
203,25,3,50,48,0,0,0,0,153498,519879,755795,0,-8
204,25,3,50,48,0,0,0,0,221757,923696,515289,0,-13
205,25,3,50,48,0,0,0,0,280992,1330939,449731,0,-17
206,25,3,50,48,0,0,0,0,334086,1758938,437850,0,-21
207,25,3,50,48,0,0,0,0,397761,2289256,615469,0,-27
208,25,3,50,48,0,0,0,0,452028,2636317,616171,0,-33
209,25,3,50,48,0,0,0,0,509027,3118394,583044,0,-39
210,25,3,50,48,0,0,0,0,570906,3620550,827743,0,-45
211,25,3,50,48,0,0,0,0,635799,4280360,722156,0,-51
212,25,3,50,48,0,0,0,1,693290,4995998,679687,0,-57
213,25,3,50,49,0,0,0,1,756586,5642963,834028,0,-63
214,25,3,50,49,0,0,0,1,816697,6420618,763506,0,-69
215,25,3,50,50,0,0,0,1,871209,7187954,699163,0,-75
216,25,3,50,50,0,0,0,1,925801,8056400,662868,0,-81
217,25,3,50,50,0,0,0,1,997074,9198970,568012,0,-87
218,25,3,50,50,0,0,0,1,1056001,10150941,787934,0,-93
219,25,3,50,50,0,0,0,1,1122250,11367401,686098,0,-99
220,25,0,50,0,0,0,0,0,0,0,0,0,0
221,25,3,50,41,0,0,0,0,19821,125441,233768,0,-2
222,25,5,50,46,0,0,0,0,64349,348919,479793,0,-8
223,25,5,50,46,0,0,0,0,118982,489310,631745,0,-16
224,25,5,50,46,0,0,0,0,178548,711695,717946,0,-25
225,25,5,50,46,0,0,0,0,244566,1063636,754027,0,-35
226,25,5,50,46,0,0,0,0,289802,1386905,506407,0,-45
227,25,5,50,46,0,0,0,0,339285,1693465,642808,0,-55
228,25,5,50,46,0,0,0,0,390534,2136798,505023,0,-65
229,25,5,50,46,0,0,0,0,440194,2581248,543883,0,-75
230,25,5,50,46,0,0,0,0,493767,3132588,532162,0,-85
231,25,5,50,46,0,0,0,0,554009,3672342,704892,0,-95
232,25,5,50,46,0,0,0,1,607632,4279014,612282,0,-105
233,25,5,50,47,0,0,0,1,659365,4956357,555404,0,-115
234,25,5,50,47,0,0,0,1,716365,5729431,583251,0,-125
235,25,5,50,48,0,0,0,1,771969,6477024,608735,0,-135
236,25,5,50,48,0,0,0,1,831440,7383776,617740,0,-145
237,25,5,50,48,0,0,0,1,888279,8307126,605641,0,-155
238,25,5,50,48,0,0,0,1,942749,9242651,568010,0,-165
239,25,5,50,48,0,0,0,1,996890,10330091,515125,0,-175
240,25,0,50,0,0,0,0,0,0,0,0,0,0
241,25,3,50,45,0,0,0,0,0,40175,0,0,0
242,25,3,50,45,0,0,0,0,54753,451576,605774,0,-3
243,25,3,50,45,0,0,0,0,107496,451576,615560,0,-6
244,25,3,50,45,0,0,0,0,165919,502220,679636,0,-10
245,25,3,50,45,0,0,0,0,238534,708246,719190,0,-16
246,25,3,50,45,0,0,0,0,291270,823625,587132,0,-22
247,25,3,50,45,0,0,0,0,337014,901400,577494,0,-28
248,25,3,50,45,0,0,0,0,393497,1098559,620661,0,-34
249,25,3,50,45,0,0,0,0,452528,1292711,754846,0,-40
250,25,3,50,45,0,0,0,0,506769,1568727,666334,0,-46
251,25,3,50,45,0,0,0,0,555184,1905929,527826,0,-52
252,25,3,50,45,0,0,0,0,604702,2280759,611184,0,-58
253,25,3,50,45,0,0,0,0,660277,2740687,563944,0,-64
254,25,3,50,45,0,0,0,0,716580,3205902,712590,0,-70
255,25,3,50,45,0,0,0,0,763847,3815345,416434,0,-76
256,25,3,50,45,0,0,0,0,816882,4365338,714510,0,-82
257,25,3,50,45,0,0,0,0,880343,5126424,659570,0,-88
258,25,3,50,45,0,0,0,0,941529,5815669,788662,0,-94
259,25,3,50,45,0,0,0,0,996287,6656391,597144,0,-100
260,25,0,50,0,0,0,0,0,0,0,0,0,0
261,25,2,50,39,0,0,0,0,35946,277409,425545,0,-1
262,25,5,50,46,0,0,0,0,89877,390246,681037,0,-5
263,25,5,50,46,0,0,0,0,148506,493042,581932,0,-14
264,25,5,50,46,0,0,0,0,199217,568813,590343,0,-20
265,25,5,50,46,0,0,0,0,263066,761159,685770,0,-30
266,25,5,50,46,0,0,0,0,333936,956444,860401,0,-40
267,25,5,50,46,0,0,0,0,401890,1251389,771845,0,-50
268,25,5,50,46,0,0,0,0,464755,1608120,747132,0,-60
269,25,5,50,46,0,0,0,0,517723,2020085,568717,0,-70
270,25,5,50,46,0,0,0,0,575637,2487985,558892,0,-80
271,25,5,50,46,0,0,0,0,629701,2941236,584383,0,-90
272,25,5,50,46,0,0,0,1,690740,3516053,628943,0,-100
273,25,5,50,47,0,0,0,1,752601,4139418,683864,0,-110
274,25,5,50,47,0,0,0,1,803451,4746064,652494,0,-120
275,25,5,50,47,0,0,0,1,863659,5519604,599404,0,-130
276,25,5,50,47,0,0,0,1,924520,6316607,671137,0,-140
277,25,5,50,47,0,0,0,1,975756,7127978,521071,0,-150
278,25,5,50,47,0,0,0,1,1030166,7995724,559255,0,-160
279,25,5,50,47,0,0,0,1,1087438,8939370,644670,0,-170
280,25,0,50,0,0,0,0,0,0,0,0,0,0
281,25,3,50,42,0,0,0,0,20743,185950,214997,0,-2
282,25,7,50,51,0,0,0,0,79289,421434,646109,0,-9
283,25,7,50,51,0,0,0,0,146694,522787,770293,0,-19
284,25,7,50,51,0,0,0,0,202714,560488,714118,0,-28
285,25,7,50,51,0,0,0,0,259403,644593,591970,0,-38
286,25,7,50,51,0,0,0,0,315362,752437,665276,0,-50
287,25,7,50,51,0,0,0,0,380318,1015951,617166,0,-62
288,25,7,50,51,0,0,0,0,445576,1338307,699021,0,-75
289,25,7,50,51,0,0,0,0,511106,1660539,805934,0,-87
290,25,7,50,51,0,0,0,0,570326,2003749,702570,0,-100
291,25,7,50,51,0,0,0,0,628639,2428821,702905,0,-112
292,25,7,50,51,0,0,0,0,687672,2954940,602817,0,-125
293,25,7,50,51,0,0,0,0,751876,3483851,761934,0,-139
294,25,7,50,51,0,0,0,0,808149,4058944,602373,0,-153
295,25,7,50,51,0,0,0,0,876380,4792348,734458,0,-167
296,25,7,50,51,0,0,0,0,927784,5440491,658008,0,-181
297,25,7,50,51,0,0,0,0,982559,6219854,573087,0,-195
298,25,7,50,51,0,0,0,0,1040788,7026342,721151,0,-209
299,25,7,50,51,0,0,0,0,1095171,7881185,601322,0,-223
300,25,0,50,0,0,0,0,0,0,0,0,0,0
301,25,2,50,41,0,0,0,0,5277,73739,58320,0,-1
302,25,4,50,46,0,0,0,0,58077,382289,506291,0,-7
303,25,4,50,46,0,0,0,0,111256,585133,618332,0,-12
304,25,4,50,46,0,0,0,0,167484,760579,747284,0,-17
305,25,4,50,46,0,0,0,0,225803,1144810,527154,0,-24
306,25,4,50,46,0,0,0,0,283191,1432564,757705,0,-31
307,25,4,50,46,0,0,0,0,327973,1807872,480211,0,-37
308,25,4,50,46,0,0,0,0,374630,2266856,480902,0,-44
309,25,4,50,46,0,0,0,0,433442,2759638,720273,0,-51
310,25,4,50,46,0,0,0,0,490245,3401992,538287,0,-58
311,25,4,50,46,0,0,0,0,547353,4053142,555107,0,-66
312,25,4,50,46,0,0,0,2,602731,4634109,660422,0,-74
313,25,4,50,47,0,0,0,2,657565,5333305,664688,0,-82
314,25,4,50,47,0,0,0,2,713309,6194442,516795,0,-90
315,25,4,50,48,0,0,0,2,775647,7019153,727591,0,-98
316,25,4,50,48,0,0,0,2,837486,7895081,719280,0,-106
317,25,4,50,48,0,0,0,2,898976,8927041,700646,0,-114
318,25,4,50,48,0,0,0,2,940794,9906432,388314,0,-122
319,25,4,50,48,0,0,0,2,1004814,10968111,712179,0,-130
320,25,0,50,0,0,0,0,0,0,0,0,0,0
321,25,2,50,40,0,0,0,0,0,35218,0,0,0
322,25,5,50,47,0,0,0,0,52298,385071,508918,0,-3
323,25,5,50,47,0,0,0,0,100093,413688,586550,0,-10
324,25,5,50,47,0,0,0,0,156823,452686,626164,0,-18
325,25,5,50,47,0,0,0,0,226344,699448,666658,0,-26
326,25,5,50,47,0,0,0,0,292954,913073,738534,0,-34
327,25,5,50,47,0,0,0,0,348734,1163333,521489,0,-44
328,25,5,50,47,0,0,0,0,406256,1393678,677559,0,-54
329,25,5,50,47,0,0,0,0,459941,1745946,606065,0,-64
330,25,5,50,47,0,0,0,0,512364,2027919,719041,0,-74
331,25,5,50,47,0,0,0,0,569487,2387542,726102,0,-84
332,25,5,50,47,0,0,0,0,634588,2887068,761898,0,-94
333,25,5,50,47,0,0,0,0,694267,3476512,658581,0,-104
334,25,5,50,47,0,0,0,0,753547,4096419,661397,0,-114
335,25,5,50,47,0,0,0,0,808795,4705292,718095,0,-124
336,25,5,50,47,0,0,0,0,868083,5481450,598565,0,-134
337,25,5,50,47,0,0,0,0,928145,6256871,642816,0,-144
338,25,5,50,47,0,0,0,0,984128,7065352,644263,0,-154
339,25,5,50,47,0,0,0,0,1035352,7892983,642238,0,-164
340,25,0,50,0,0,0,0,0,0,0,0,0,0
341,25,2,50,37,0,0,0,0,5351,80202,53535,0,-2
342,25,7,50,49,0,0,0,0,57685,453630,636838,0,-7
343,25,7,50,49,0,0,0,0,105664,498099,576780,0,-16
344,25,7,50,49,0,0,0,0,163728,533412,624917,0,-27
345,25,7,50,49,0,0,0,0,229137,644887,698475,0,-40
346,25,7,50,49,0,0,0,0,289864,779019,664963,0,-54
347,25,7,50,49,0,0,0,0,352259,968435,726474,0,-68
348,25,7,50,49,0,0,0,0,413455,1178171,747882,0,-82
349,25,7,50,49,0,0,0,0,476763,1551379,623118,0,-96
350,25,7,50,49,0,0,0,0,536895,1954316,569480,0,-110
351,25,7,50,49,0,0,0,0,591571,2398234,567419,0,-124
352,25,7,50,49,0,0,0,0,649284,2807532,687479,0,-138
353,25,7,50,49,0,0,0,0,715119,3385785,652846,0,-152
354,25,7,50,49,0,0,0,0,781324,3980331,822733,0,-166
355,25,7,50,49,0,0,0,0,839304,4551685,686720,0,-180
356,25,7,50,49,0,0,0,0,906251,5308241,785237,0,-194
357,25,7,50,49,0,0,0,0,967196,6028219,733716,0,-208
358,25,7,50,49,0,0,0,0,1026719,6911193,626468,0,-222
359,25,7,50,49,0,0,0,0,1082131,7872981,529915,0,-236
360,25,0,50,0,0,0,0,0,0,0,0,0,0
361,25,3,50,36,0,0,0,0,9959,84729,115153,0,-3
362,25,7,50,44,0,0,0,0,66656,401582,570886,0,-12
363,25,7,50,44,0,0,0,0,121547,677520,548794,0,-23
364,25,7,50,44,0,0,0,0,169093,915582,569601,0,-36
365,25,7,50,44,0,0,0,0,217248,1182665,568879,0,-49
366,25,7,50,44,0,0,0,0,260958,1511272,487173,0,-62
367,25,7,50,44,0,0,0,0,305177,1929866,388927,0,-75
368,25,7,50,44,0,0,0,0,356234,2325501,655967,0,-87
369,25,7,50,44,0,0,0,0,414030,2808158,714958,0,-100
370,25,7,50,44,0,0,0,0,473353,3419657,640073,0,-113
371,25,7,50,44,0,0,0,0,532359,4017456,651877,0,-127
372,25,7,50,44,0,0,0,0,576080,4567215,592393,0,-141
373,25,7,50,44,0,0,0,0,626391,5210382,633699,0,-155
374,25,7,50,44,0,0,0,0,680126,6017833,564701,0,-169
375,25,7,50,44,0,0,0,0,734836,6863415,588722,0,-183
376,25,7,50,44,0,0,0,0,784529,7716211,582045,0,-197
377,25,7,50,44,0,0,0,0,835798,8558870,616228,0,-211
378,25,7,50,44,0,0,0,0,882995,9546723,498422,0,-225
379,25,7,50,44,0,0,0,0,931067,10569756,519770,0,-239
380,25,0,50,0,0,0,0,0,0,0,0,0,0
381,25,4,50,46,0,0,0,0,37535,263602,428786,0,-2
382,25,4,50,46,0,0,0,0,92340,328776,666564,0,-7
383,25,4,50,46,0,0,0,0,146842,419142,548669,0,-14
384,25,4,50,46,0,0,0,0,199798,562963,578141,0,-22
385,25,4,50,46,0,0,0,0,253854,727836,645168,0,-30
386,25,4,50,46,0,0,0,0,317492,1073417,662143,0,-38
387,25,4,50,46,1949011,1949011,0,0,402373,1403336,753766,0,-43
388,25,4,50,46,1949011,1949011,0,0,457000,1806877,527077,0,-48
389,25,4,50,46,1949011,1949011,0,0,512131,2138949,680036,0,-53
390,25,4,50,46,1949011,1949011,0,0,576158,2622457,733031,0,-58
391,25,4,50,46,2823387,2823387,0,0,641231,3170540,580930,0,-62
392,25,4,50,46,3755640,3755640,0,1,712096,3681133,806195,0,-66
393,25,4,50,46,5127094,5127094,0,1,788783,4320867,651805,0,-70
394,25,4,50,46,6531297,6531297,0,1,860163,4914031,714144,0,-74
395,25,4,50,47,7495122,7495122,0,1,926750,5623149,683021,0,-78
396,25,4,50,47,7495122,7495122,0,1,988460,6394528,683858,0,-83
397,25,4,50,47,7495122,7495122,0,1,1050964,7310235,669963,0,-88
398,25,4,50,47,8211418,8211418,0,1,1118635,8155968,750910,0,-92
399,25,4,50,47,8211418,8211418,0,1,1178939,9213808,523507,0,-97
400,25,0,50,0,0,0,0,0,0,0,0,0,0
401,25,5,50,42,0,0,0,0,17476,154289,155237,0,-3
402,25,8,50,49,0,0,0,0,75672,465809,608882,0,-14
403,25,8,50,49,0,0,0,0,133699,586214,610064,0,-27
404,25,8,50,49,0,0,0,0,193556,741081,707517,0,-40
405,25,8,50,49,0,0,0,0,257067,995353,714062,0,-54
406,25,8,50,49,0,0,0,0,319959,1318045,703922,0,-69
407,25,8,50,49,0,0,0,0,372213,1666550,576841,0,-85
408,25,8,50,49,0,0,0,0,426197,2012877,582254,0,-101
409,25,8,50,49,0,0,0,0,482885,2389964,748529,0,-116
410,25,8,50,49,0,0,0,0,542972,2841259,746130,0,-132
411,25,8,50,49,0,0,0,0,596823,3407803,554755,0,-148
412,25,8,50,49,0,0,0,1,652001,4008332,595761,0,-164
413,25,8,50,50,0,0,0,1,719188,4720251,707733,0,-180
414,25,8,50,50,0,0,0,1,781452,5463869,667757,0,-196
415,25,8,50,50,0,0,0,1,841579,6342464,518363,0,-212
416,25,8,50,50,0,0,0,1,907553,7287403,618940,0,-228
417,25,8,50,50,0,0,0,1,971820,8243216,711849,0,-244
418,25,8,50,50,0,0,0,1,1023363,9181214,586204,0,-260
