,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0
1,25,1,50,17,0,0,0,0,0,14341,0,0,0
2,25,5,50,25,6676610,6676610,0,0,158706,209266,101877,0,1
3,25,5,50,25,12164301,12164301,0,0,287911,295488,110019,18221,1
4,25,5,50,25,19191566,19191566,0,0,462294,296486,131436,0,1
5,25,5,50,25,26490887,26490887,0,0,674105,296486,84383,0,2
6,25,5,50,25,32055244,32055244,0,0,837853,297362,73244,0,2
7,25,5,50,25,38315870,38315870,0,0,950260,297362,132002,0,3
8,25,5,50,25,45442070,45442070,0,0,1075752,297362,171439,7735,4
9,25,5,50,25,52408710,52408710,0,0,1268276,298636,98191,0,4
10,25,5,50,25,57573302,57573302,0,0,1437224,316754,75680,0,4
11,25,5,50,25,63252412,63252412,0,0,1547217,316754,127681,0,5
12,25,5,50,25,69440688,69440688,0,2,1728580,328282,70459,0,5
13,25,5,50,25,69688546,69688546,0,2,1753844,339916,42079,0,4
14,25,5,50,25,75384864,75384864,0,2,1883020,357338,112223,14432,4
15,25,5,50,25,81220352,81220352,0,2,2053263,375650,83176,0,4
16,25,5,50,25,86721016,86721016,0,2,2216551,393154,77306,0,3
17,25,5,50,25,86721016,86721016,0,2,2237721,398912,45511,35433,1
18,25,5,50,25,93323972,93323972,0,2,2431039,398912,64411,0,2
19,25,5,50,25,93323972,93323972,0,2,2450158,414924,39300,13075,0
20,25,0,50,0,0,0,0,0,0,0,0,0,0
21,25,1,50,20,0,0,0,0,10382,159867,45408,0,-1
22,25,2,50,22,0,0,0,0,26092,197281,65912,0,-3
23,25,2,50,22,0,0,0,0,47258,234492,119404,0,-6
24,25,2,50,22,0,0,0,0,66324,321704,68204,0,-9
25,25,2,50,22,0,0,0,0,87697,467805,82291,0,-12
26,25,2,50,22,0,0,0,0,107717,467805,14326,0,-14
27,25,2,50,22,0,0,0,0,124803,581003,67188,0,-17
28,25,2,50,22,0,0,0,0,147943,753098,125604,0,-20
29,25,2,50,22,0,0,0,0,170517,869855,158514,0,-23
30,25,2,50,22,0,0,0,0,193664,1010911,169751,0,-26
31,25,2,50,22,0,0,0,0,218016,1244705,133891,0,-29
32,25,2,50,22,0,0,0,3,239914,1465113,96089,0,-32
33,25,2,50,22,0,0,0,3,263421,1798584,75485,0,-36
34,25,2,50,22,0,0,0,3,285239,2081911,114783,0,-39
35,25,2,50,22,0,0,0,3,306476,2353780,125254,0,-42
36,25,2,50,22,0,0,0,3,328266,2694195,86649,0,-46
37,25,2,50,22,0,0,0,3,351242,2998615,137313,24906,-50
38,25,2,50,22,0,0,0,3,370695,3326661,134651,0,-54
39,25,2,50,22,5857722,5857722,0,3,593309,3740689,5367,0,-56
40,25,0,50,0,0,0,0,0,0,0,0,0,0
41,25,2,50,17,0,0,0,0,0,8624,0,0,0
42,25,3,50,20,5107081,5107081,0,0,140821,188025,64164,0,1
43,25,3,50,20,9170222,9170222,0,0,228405,188025,64115,0,6
44,25,3,50,20,14183879,14183879,0,0,366233,205820,57056,0,11
45,25,3,50,20,19287751,19287751,0,0,497707,205820,54142,0,16
46,25,3,50,20,21592612,21592612,0,0,575862,205820,46952,0,21
47,25,3,50,20,23654701,23654701,0,0,634337,205820,50733,0,25
48,25,3,50,20,28520283,28520283,0,0,739707,205820,80290,0,30
49,25,3,50,20,35893835,35893835,0,0,893105,205820,104624,0,36
50,25,3,50,20,42717397,42717397,0,0,1051954,205820,107780,0,41
51,25,3,50,20,50922501,50922501,0,0,1260590,205820,111387,0,47
52,25,3,50,20,55839901,55839901,0,2,1354001,205820,99458,32023,51
53,25,3,50,20,61912161,61912161,0,2,1474637,205820,95619,0,57
54,25,3,50,20,69899239,69899239,0,2,1656272,205820,116211,0,63
55,25,3,50,20,76081614,76081614,0,2,1799194,205820,102870,0,68
