,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
59,25,6,50,34,175883184,56083184,119800000,1,7579901,790009,65066,147484,182
60,25,0,50,0,0,0,0,0,0,0,0,0,0
61,25,2,50,21,2548460,48460,2500000,0,79945,146299,65748,44009,2
62,25,6,50,29,8931244,231244,8700000,0,365382,310834,65533,140535,3
63,25,6,50,29,16409564,1009564,15400000,0,746361,448509,65749,209821,10
64,25,6,50,29,23770023,7870023,15900000,0,1058847,467486,83102,44124,20
65,25,6,50,29,28502130,8102130,20400000,0,1292444,527285,30344,356437,30
66,25,6,50,29,38265099,8865099,29400000,0,1625717,527285,228028,220548,41
67,25,6,50,29,48464416,9864416,38600000,0,2103098,537756,82800,230105,51
68,25,6,50,29,49256313,10327200,38929112,0,2160799,537756,-3793,49228,60
69,25,6,50,29,58759304,13230191,45529112,0,2622428,546600,75058,150967,70
70,25,6,50,29,68318992,13489879,54829112,0,3066525,582386,88802,274645,80
71,25,6,50,29,79999132,20870019,59129112,0,3510541,582386,211474,93100,92
72,25,6,50,29,89149497,27720384,61429112,8,3852125,582386,139425,130632,102
73,25,6,50,30,97052317,28623204,68429112,8,4135315,582953,169871,210233,112
74,25,6,50,30,105925248,28896135,77029112,8,4504634,583201,101878,273797,122
75,25,6,50,29,117999696,31570583,86429112,8,4939685,583201,212717,219047,134
76,25,6,50,29,129116337,39987224,89129112,8,5399341,583201,137316,123699,144
77,25,6,50,29,136520354,41391241,95129112,8,5748722,583201,88824,203726,154
78,25,6,50,29,144540742,42311630,102229112,8,6107772,583201,72272,202638,165
79,25,6,50,29,147605616,43076504,104529112,8,6277952,583201,44943,290412,176
80,25,0,50,0,0,0,0,0,0,0,0,0,0
81,25,3,50,28,0,0,0,0,13891,249781,-10260,174332,-2
82,25,5,50,32,9723592,1023592,8700000,0,367963,453753,198783,205727,4
83,25,5,50,32,20758384,3158384,17600000,0,877865,560172,121708,186220,11
84,25,5,50,32,29535105,4635105,24900000,0,1308710,560172,38343,288727,19
85,25,5,50,32,32628247,5428247,27200000,0,1477506,662382,-25944,434379,27
86,25,5,50,32,42436394,5736394,36700000,0,1925786,662382,116291,278103,37
87,25,5,50,32,44311132,7011132,37300000,0,2044134,662382,-31724,288479,45
88,25,5,50,32,54242210,9142210,45100000,0,2443201,662382,149030,210308,54
89,25,5,50,32,63370320,16270320,47100000,0,2887691,662382,40965,114367,62
90,25,5,50,32,72576194,17376194,55200000,0,3180555,662382,233248,190716,70
91,25,5,50,32,82296547,17533333,64763213,0,3571348,662382,170975,269051,80
92,25,5,50,32,91535475,25709048,65826427,1,3847863,662382,248715,23758,90
93,25,5,50,32,101580964,26654537,74926427,1,4182352,662382,253068,146813,99
94,25,5,50,32,112510756,29184328,83326427,1,4584215,662382,209209,203022,109
95,25,5,50,32,114337160,29310733,85026427,1,4701244,662382,-4455,105916,116
96,25,5,50,32,124716460,30890033,93826427,1,5113465,662382,161666,197438,125
97,25,5,50,32,132446056,32219629,100226427,1,5485153,662382,49109,158547,134
98,25,5,50,32,142488132,33161704,109326427,1,5885650,662382,153547,261315,144
99,25,5,50,32,153339865,34313438,119026427,1,6242107,662382,230051,197761,154
100,25,0,50,0,0,0,0,0,0,0,0,0,0
101,25,2,50,22,0,0,0,0,0,19959,0,0,0
102,25,5,50,28,8896047,8596047,300000,0,321412,454059,134565,7523,6
103,25,5,50,26,15466800,9966800,5500000,0,635630,531048,37669,224631,12
104,25,5,50,25,23271124,10471124,12800000,0,965948,531528,99542,138554,21
105,25,4,50,25,30630074,10203719,20426354,0,1355197,531528,28219,291485,25
106,25,4,50,25,39564846,10838492,28726354,0,1733491,531528,134602,335168,32
107,25,4,50,25,46674195,11247841,35426354,0,2030768,531528,124880,209697,39
108,25,4,50,23,48160629,11334275,36826354,2,2129830,545338,-35185,349770,44
109,25,4,50,24,53378593,12619177,40759416,2,2331331,546188,78810,82117,52
110,25,4,50,23,58436979,12777562,45659416,2,2591414,552538,6855,119097,58
111,25,4,50,24,66185119,12917774,53267344,2,2948321,575432,74829,167941,66
112,25,4,50,24,74326741,12959396,61367344,4,3348879,575432,64811,258707,73
113,25,4,50,24,82814525,13547180,69267344,4,3746397,576751,99495,204344,81
114,25,4,50,24,91630221,21362876,70267344,4,4027611,576751,230720,49802,89
115,25,4,50,23,97448941,21381596,76067344,4,4306738,576751,63419,154061,95
116,25,4,50,23,104365067,21597722,82767344,4,4586739,576751,102850,127875,102
117,25,4,50,23,111841404,28174059,83667344,4,4906955,576751,80655,35303,110
118,25,4,50,23,118196087,34528742,83667344,4,5168250,576751,65558,63542,116
119,25,4,50,23,127426420,34759075,92667344,4,5529454,576751,134001,237056,124
120,25,0,50,0,0,0,0,0,0,0,0,0,0
121,25,1,50,23,960284,960284,0,0,26910,59188,28439,0,2
122,25,3,50,26,7472507,1072507,6400000,0,296197,308855,87789,145246,4
123,25,3,50,25,17312507,1112507,16200000,0,692145,565896,158047,297857,5
124,25,2,50,25,17665507,1165507,16500000,0,736357,745649,40239,15634,9
125,25,2,50,25,26662849,1262849,25400000,0,1096296,855572,126640,282674,12
126,25,2,50,25,34795451,1295451,33500000,0,1441656,855572,103606,230407,16
127,25,2,50,25,43464886,1364886,42100000,0,1766113,855572,147006,193174,19
128,25,2,50,25,51599782,9499782,42100000,0,2004369,855572,206154,11252,22
129,25,2,50,25,58701402,9601402,49100000,0,2299673,855572,124990,188134,26
130,25,2,50,25,66835970,9635970,57200000,0,2647053,855572,76195,265002,30
131,25,2,50,25,74694248,9654504,65039744,0,3048325,855572,35460,215798,34
132,25,2,50,25,75133750,10094006,65039744,2,3096202,855572,4863,353200,37
133,25,2,50,25,75193817,10094006,65099811,2,3125602,855572,-64605,0,40
134,25,2,50,25,82659111,10099233,72559878,2,3408638,855572,157627,159921,44
135,25,2,50,25,92071483,10211604,81859878,2,3850319,855572,87852,324320,48
136,25,2,50,25,101573985,10314107,91259878,2,4351503,855572,56822,223621,52
137,25,2,50,25,101708294,10348415,91359878,2,4381558,855572,-37159,236380,55
138,25,2,50,25,110159638,10799760,99359878,2,4829898,855572,45839,209015,59
139,25,2,50,25,117934310,10874432,107059878,2,5130908,855572,153507,108999,63
140,25,0,50,0,0,0,0,0,0,0,0,0,0
141,25,1,50,14,1363886,63886,1300000,0,48608,67066,28392,21584,2
142,25,4,50,22,8249653,149653,8100000,0,409347,373935,20491,285853,5
143,25,4,50,22,16121785,321785,15800000,0,720762,387040,128662,192641,11
144,25,4,50,22,17757912,1357912,16400000,0,799980,394209,32119,212214,16
145,25,4,50,22,23484937,1484937,22000000,0,1030498,425863,98862,169698,22
146,25,4,50,22,30507477,6607477,23900000,0,1310180,425863,125027,109377,29
147,25,4,50,22,36274533,10274533,26000000,0,1508520,425863,131923,48586,37
148,25,4,50,22,42930041,10830041,32100000,0,1765728,425863,121529,122733,45
149,25,4,50,22,49218225,15018225,34200000,0,2005984,425863,125215,56468,53
150,25,4,50,22,54021853,18421853,35600000,0,2203060,425863,81072,90949,60
151,25,4,50,22,60863314,18663314,42200000,0,2528166,440863,64750,237085,67
152,25,4,50,22,67796086,19996086,47800000,5,2804415,440863,120819,110300,75
153,25,4,50,22,73925267,22125267,51800000,5,3021010,440863,106881,130560,82
154,25,4,50,22,79225432,22225432,57000000,5,3258461,440863,66790,124575,89
155,25,4,50,22,84048430,23148430,60900000,5,3441597,440863,91227,155746,95
156,25,4,50,22,91315231,23715231,67600000,5,3751674,440863,94273,175309,103
157,25,4,50,22,93430586,24430586,69000000,5,3857306,440863,13184,211876,110
158,25,4,50,22,99387366,24587366,74800000,5,4099108,440863,87983,135880,118
159,25,4,50,22,106533632,27333632,79200000,5,4442925,440863,47096,163810,126
160,25,0,50,0,0,0,0,0,0,0,0,0,0
161,25,4,50,31,4107406,7406,4100000,0,218012,237413,757,168478,1
162,25,5,50,33,13486073,286073,13200000,0,621644,476550,125178,198482,9
163,25,5,50,33,23802786,5302786,18500000,0,1094702,533087,105055,146602,17
164,25,5,50,33,35272203,5472203,29800000,0,1653356,542395,74850,355502,24
165,25,5,50,33,46726264,13626264,33100000,0,2101669,543623,198107,114959,33
166,25,5,50,33,57436235,21336235,36100000,0,2452594,543800,265700,85187,42
167,25,5,50,32,68046340,22946340,45100000,1,2897595,543800,143594,222018,52
168,25,5,50,33,77388175,23188175,54200000,1,3330555,550182,89405,263064,62
169,25,5,50,33,85763715,26863715,58900000,1,3679973,559033,111920,128379,71
170,25,5,50,33,94002818,35102818,58900000,1,4005649,570089,135913,12113,80
171,25,5,50,33,100703373,38003373,62700000,1,4299205,587065,61061,321499,88
172,25,5,50,32,112612043,41355302,71256741,1,4814442,587065,162611,197139,98
173,25,5,50,32,122473309,42659827,79813482,1,5161898,587065,207537,238924,107
174,25,5,50,32,133428989,46915507,86513482,1,5632972,587065,144449,207084,117
175,25,5,50,32,144879837,52066355,92813482,1,6032732,587065,227719,152257,126
176,25,5,50,32,155713391,57703083,98010307,1,6480860,587065,155725,117746,136
177,25,5,50,32,166676488,59866180,106810307,1,6898080,587065,196598,197837,146
178,25,5,50,32,179147516,60637208,118510307,1,7453805,587065,146350,385256,156
179,25,5,50,32,185591234,60738237,124852997,1,7675945,587065,140245,300098,164
180,25,0,50,0,0,0,0,0,0,0,0,0,0
181,25,1,50,28,0,0,0,0,0,32957,0,0,0
182,25,1,50,28,8581271,81271,8500000,0,288519,362921,160463,201742,2
183,25,1,50,28,16897761,97761,16800000,0,709110,362921,56446,145988,4
184,25,1,50,28,25019372,119372,24900000,0,1002616,362921,159394,229658,6
185,25,1,50,28,35725822,10825822,24900000,0,1372830,362921,231022,0,8
186,25,1,50,28,44744778,10844778,33900000,0,1760843,362921,73841,184455,10
187,25,1,50,28,44744778,10844778,33900000,0,1795380,362921,-70811,324533,11
188,25,1,50,28,54082848,10882848,43200000,0,2178922,362921,92080,226030,13
189,25,1,50,28,62966746,10966746,52000000,0,2496597,362921,175044,213427,15
190,25,1,50,28,72725481,11025481,61700000,0,2904601,362921,125840,247207,17
191,25,1,50,28,82370229,11070229,71300000,0,3261572,362921,152494,246769,19
192,25,1,50,28,91324749,11124749,80200000,1,3630584,362921,146023,129392,21
193,25,1,50,28,99963388,11163388,88800000,1,4005236,362921,87018,163245,23
194,25,1,50,28,108656849,11256849,97400000,1,4391945,362921,62839,234572,25
195,25,1,50,28,108656849,11256849,97400000,1,4424818,362921,-49332,361551,26
196,25,1,50,28,118632178,21232178,97400000,1,4706906,362921,266748,0,28
197,25,1,50,28,127307644,21307644,106000000,1,5095261,362921,113701,215614,30
198,25,1,50,28,137994700,21394700,116600000,1,5504947,362921,151392,202344,32
199,25,1,50,28,148717498,21417498,127300000,1,6083907,362921,41962,335896,34
200,25,0,50,0,0,0,0,0,0,0,0,0,0
201,25,1,50,31,9297227,97227,9200000,0,342229,401208,147200,152086,2
202,25,3,50,35,10171037,171037,10000000,0,415633,632533,-39128,459991,2
203,25,3,50,35,22054850,354850,21700000,0,836107,639327,251001,287171,7
204,25,3,50,35,22815493,415493,22400000,0,905856,723385,-30579,507196,9
205,25,3,50,35,35251242,1151242,34100000,0,1521273,756041,50602,421465,13
206,25,3,50,35,48574622,1874622,46700000,0,2137499,760731,79873,232572,18
207,25,3,50,35,59054209,2854209,56200000,0,2454461,760731,236972,173039,24
208,25,3,50,35,69903029,12503029,57400000,0,2907802,760731,139682,44637,29
209,25,3,50,35,81344057,12644057,68700000,0,3462352,760731,55927,326876,34
210,25,3,50,35,94260236,12860236,81400000,0,3964787,760731,242384,302065,40
211,25,3,50,35,94703931,12903931,81800000,0,4020103,760731,-9173,453302,44
212,25,3,50,35,106303585,23903585,82400000,2,4451073,760731,221526,36586,49
213,25,3,50,35,116746947,33946947,82800000,2,4727136,760731,288479,22233,54
214,25,3,50,35,127280185,34580185,92700000,2,5145141,760731,133899,296728,60
215,25,3,50,35,138955630,35255630,103700000,2,5698062,760731,120656,332727,65
216,25,3,50,35,150215800,35415800,114800000,2,6253645,760731,65750,354725,70
217,25,3,50,35,161112259,35512259,125600000,2,6693048,760731,191978,198093,76
218,25,3,50,35,173106320,45406320,127700000,2,7240997,760731,107141,50721,82
219,25,3,50,35,183900057,45500057,138400000,2,7716221,760731,164928,198382,88
220,25,0,50,0,0,0,0,0,0,0,0,0,0
221,25,2,50,30,9423756,9423756,0,0,424377,511132,107093,19664,1
222,25,4,50,34,18564473,9517069,9047404,0,852073,549590,76040,304454,5
223,25,4,50,34,19719562,10524754,9194808,0,934816,550289,30786,259947,11
224,25,4,50,34,29725165,19330357,10394808,0,1286086,550289,221012,23904,18
225,25,4,50,34,39629975,19520978,20108997,0,1666908,550289,170214,251653,26
226,25,4,50,34,51521122,20523208,30997914,0,2135585,552933,194905,235088,33
227,25,4,50,33,61217185,30130354,31086831,1,2583541,552933,114303,51984,39
228,25,4,50,34,70675307,39088475,31586831,1,2902812,575903,215376,10183,45
229,25,4,50,34,80246705,48059873,32186831,1,3303364,605094,92335,16897,52
230,25,4,50,34,92739932,60553100,32186831,1,3658204,658443,299193,0,59
231,25,4,50,33,94308904,61322073,32986831,1,3757689,661596,-25717,306166,65
232,25,4,50,33,94928163,61941331,32986831,3,3806485,661596,-9492,244569,70
233,25,4,50,33,105493369,71406537,34086831,3,4114155,661596,245020,58570,77
234,25,4,50,33,106357539,71665251,34692287,3,4187353,661596,6966,17988,84
235,25,4,50,33,116615896,81423608,35192287,3,4547566,661596,200505,51005,90
236,25,4,50,33,127036434,91444146,35592287,3,4916831,661596,182129,32992,97
237,25,4,50,33,135711394,92119106,43592287,3,5347186,661596,70220,260836,104
238,25,4,50,33,146471854,101779567,44692287,3,5653173,661596,246422,29951,112
239,25,4,50,33,157600764,101908476,55692287,3,6188702,661596,115035,251949,120
240,25,0,50,0,0,0,0,0,0,0,0,0,0
241,25,2,50,25,0,0,0,0,0,22042,0,0,0
242,25,6,50,33,9239274,7739274,1500000,0,326420,654071,179003,122351,5
243,25,6,50,33,19630070,8730070,10900000,0,794713,696559,123283,275879,14
244,25,6,50,33,27445529,9245529,18200000,0,1127614,712550,94771,126141,21
245,25,6,50,33,32162727,9962727,22200000,0,1311843,717446,68998,84197,31
246,25,6,50,33,43946306,16846306,27100000,0,1726355,717784,279159,139896,42
247,25,6,50,33,56048101,17148101,38900000,0,2267883,717784,113170,271733,54
248,25,6,50,33,66711186,19911186,46800000,0,2801540,717784,80994,201312,65
249,25,6,50,33,76034842,22634842,53400000,0,3206139,717784,130835,363656,74
250,25,6,50,33,80402033,22802033,57600000,0,3446741,717784,29335,358099,83
251,25,6,50,33,91018957,26618957,64400000,0,3839990,737388,217033,216613,92
252,25,6,50,33,102249939,26849939,75400000,0,4257812,737388,216722,273240,103
253,25,6,50,33,112160833,33260833,78900000,0,4612321,737388,224014,106165,114
254,25,6,50,33,123344885,34444885,88900000,0,5071486,737388,186587,256446,125
255,25,6,50,33,132734632,37346573,95388058,0,5516617,737388,48491,152367,136
256,25,6,50,33,139333239,43245180,96088058,0,5838702,737388,35424,134582,145
257,25,6,50,33,150119372,44931314,105188058,0,6376378,737388,45880,252779,157
258,25,6,50,33,160993339,46605281,114388058,0,6774970,737388,194368,280000,167
259,25,6,50,33,173732353,49144295,124588058,0,7342924,737388,148704,327931,179
260,25,0,50,0,0,0,0,0,0,0,0,0,0
261,25,1,50,26,0,0,0,0,0,23624,0,0,0
262,25,4,50,32,10605285,305285,10300000,0,474044,584851,126632,333618,4
263,25,4,50,32,20029644,429644,19600000,0,921598,592449,66078,209409,10
264,25,4,50,32,26353726,6153726,20200000,0,1177224,593550,104713,36070,16
265,25,4,50,32,27957564,6357564,21600000,0,1271257,595923,-23816,312809,22
266,25,4,50,32,38591767,6591767,32000000,0,1665246,597619,188587,246271,28
267,25,4,50,32,48188062,15988062,32200000,0,2123339,597619,46045,36198,35
268,25,4,50,32,59344033,16044033,43300000,0,2705268,597619,54954,336030,41
269,25,4,50,32,68619517,17519517,51100000,0,3157852,600969,37348,287722,48
270,25,4,50,32,76792004,17792004,59000000,0,3460349,600969,167691,258756,55
271,25,4,50,32,86335883,18435883,67900000,0,3820545,600969,145229,250950,63
272,25,4,50,32,97070176,18670176,78400000,1,4237659,600969,196111,317662,71
273,25,4,50,32,107652091,19052091,88600000,1,4781540,600969,37958,412020,78
274,25,4,50,32,118225705,19925705,98300000,1,5283399,600969,119142,180390,86
275,25,4,50,32,118967706,20051969,98915737,1,5344581,600969,16949,376787,93
276,25,4,50,32,129406036,29090299,100315737,1,5656660,600969,283257,38004,101
277,25,4,50,32,130012576,29496839,100515737,1,5714720,600969,-37918,313901,107
278,25,4,50,32,140460972,29560520,110900451,1,6082996,600969,251458,166177,114
279,25,4,50,32,142074982,31174530,110900451,1,6183759,600969,2720,217743,121
280,25,0,50,0,0,0,0,0,0,0,0,0,0
281,25,1,50,23,0,0,0,0,0,21601,0,0,0
282,25,6,50,35,8332185,132185,8200000,0,370671,440297,69061,291008,1
283,25,6,50,35,19866488,1366488,18500000,0,932872,627280,112105,237176,5
284,25,6,50,35,30848361,1648361,29200000,0,1506846,636488,76800,422045,14
285,25,6,50,35,31923116,2723116,29200000,0,1587154,636488,-30208,329438,22
286,25,6,50,35,43567398,4667398,38900000,0,2064443,649529,185836,295599,31
287,25,6,50,35,56876645,17176645,39700000,0,2524951,657613,255088,81482,37
288,25,6,50,35,68435807,17935807,50500000,0,3110824,657613,36374,438916,48
289,25,6,50,35,70196641,19396641,50800000,0,3205778,657613,18071,308790,56
290,25,6,50,35,73509688,20409688,53100000,0,3377028,657613,6245,65477,67
291,25,6,50,35,82674685,28374685,54300000,0,3697737,657613,209882,38894,78
292,25,6,50,35,85248180,28548180,56700000,4,3846414,657613,16583,338115,87
293,25,6,50,36,89908886,29108886,60800000,4,4110565,658707,-18007,435910,98
294,25,6,50,35,103566137,30066137,73500000,4,4645496,658707,229529,320665,109
295,25,6,50,35,114614159,38114159,76500000,4,5062648,658707,173595,107204,119
296,25,6,50,35,125188200,39788200,85400000,4,5514903,658707,124216,283379,129
297,25,6,50,35,136359126,41959126,94400000,4,6052566,658707,99836,303317,141
298,25,6,50,35,146420173,49720173,96700000,4,6444553,658707,163273,59677,153
299,25,6,50,35,154453302,50353302,104100000,4,6723254,658707,181108,179387,164
300,25,0,50,0,0,0,0,0,0,0,0,0,0
301,25,3,50,24,0,0,0,0,10671,197341,-14081,132211,-2
302,25,7,50,32,5854926,54926,5800000,0,262463,371126,58438,177785,0
303,25,7,50,32,15121795,1321795,13800000,0,629974,604541,155754,327406,11
304,25,7,50,32,26596219,3496219,23100000,0,1193708,668540,79511,333478,20
305,25,7,50,32,32965804,8265804,24700000,0,1524111,680932,14596,141117,28
306,25,7,50,32,41590780,8490780,33100000,0,1905913,680932,117411,205169,40
307,25,7,50,32,46360516,8660516,37700000,0,2131895,680932,20069,377348,51
308,25,7,50,32,53759769,11185883,42573885,0,2429376,680932,133232,148362,64
309,25,7,50,32,62196117,11322232,50873885,0,2794831,680932,93843,243786,77
310,25,7,50,32,65746757,14172871,51573885,0,2969910,680932,-12126,207446,89
311,25,7,50,32,75772783,17498897,58273885,0,3421108,680932,99596,133782,102
312,25,7,50,32,83365949,18292064,65073885,5,3754881,680932,85178,289574,114
313,25,7,50,32,87299544,18525659,68773885,5,3960086,680932,35648,339633,125
314,25,7,50,32,97183302,20209417,76973885,5,4424047,680932,116975,291407,138
315,25,7,50,32,103337141,22163255,81173885,5,4713284,680932,97035,313334,151
316,25,7,50,32,113091539,23217653,89873885,5,5153334,680932,115402,280709,162
317,25,7,50,32,123622211,23748326,99873885,5,5685675,680932,65116,288682,175
318,25,7,50,32,133430800,29856915,103573885,5,6145766,680932,55521,186918,186
319,25,7,50,32,140920789,32046904,108873885,5,6387238,680932,175362,190650,196
320,25,0,50,0,0,0,0,0,0,0,0,0,0
321,25,1,50,32,5874290,74290,5800000,0,196353,395906,145860,106574,2
322,25,1,50,32,18271007,12471007,5800000,0,761539,533909,98989,0,3
323,25,1,50,32,32034291,26234291,5800000,0,1321254,533909,239599,0,5
324,25,1,50,32,44937355,26237355,18700000,0,1809587,533909,219759,217853,7
325,25,1,50,32,56411911,26311911,30100000,0,2192363,533909,224564,195961,9
326,25,1,50,32,68645279,38545279,30100000,0,2576457,533909,264074,0,11
327,25,1,50,32,80743463,38643463,42100000,1,3105328,533909,132480,354969,13
328,25,1,50,32,80743463,38643463,42100000,1,3140386,549005,-48308,281440,14
329,25,1,50,31,92421945,50321945,42100000,1,3610056,549005,125628,0,16
330,25,1,50,31,103372611,61272611,42100000,1,3954793,549005,282784,0,18
331,25,1,50,31,112453732,70353732,42100000,1,4247481,549005,180036,0,20
332,25,1,50,31,123241333,70441333,52800000,5,4609985,549005,242572,145797,22
333,25,1,50,31,133515591,80715591,52800000,5,4969867,549005,213240,0,24
334,25,1,50,31,142313999,89513999,52800000,5,5330386,549005,79843,0,26
335,25,1,50,31,153090681,100290681,52800000,5,5675700,549005,273019,0,28
336,25,1,50,31,161015307,100315307,60700000,5,6040562,549005,39819,259775,30
337,25,1,50,31,170511784,100411784,70100000,5,6493669,549005,39506,320050,32
338,25,1,50,31,179790154,100490154,79300000,5,6805813,549005,233383,205372,34
339,25,1,50,31,190406469,111106469,79300000,5,7309660,549005,97312,0,36
340,25,0,50,0,0,0,0,0,0,0,0,0,0
341,25,3,50,27,2728270,28270,2700000,0,108207,259989,16044,148158,0
342,25,9,50,39,7620088,220088,7400000,0,309388,546917,67063,262489,3
343,25,9,50,38,19911280,5911280,14000000,0,911703,791720,76431,214808,11
344,25,9,50,37,34338880,14638880,19700000,0,1537063,853284,208688,143916,23
345,25,8,50,37,44720011,17020011,27700000,0,1946415,888958,202488,231931,33
346,25,8,50,37,58401848,23901848,34500000,0,2580282,890306,124644,278382,47
347,25,8,50,37,69083085,32383085,36700000,0,3026442,901736,150431,64475,62
348,25,8,50,37,81606470,36006470,45600000,0,3560905,901736,160359,242568,77
349,25,8,50,37,89084059,36184059,52900000,0,3911610,901736,53529,434852,91
350,25,8,50,37,96391927,36791927,59600000,0,4192605,901736,133739,266100,105
351,25,8,50,37,107244083,40644083,66600000,1,4644307,901736,174576,208959,120
352,25,8,50,37,120412679,41912679,78500000,2,5207574,905230,190145,340849,135
353,25,8,50,37,130490357,43590357,86900000,2,5668706,905230,89578,324082,150
354,25,8,50,37,137864398,44964398,92900000,2,6019998,905230,74271,394403,164
355,25,8,50,37,148493977,48493977,100000000,2,6407708,905230,216913,191959,178
356,25,8,50,37,158209764,49309764,108900000,2,6890130,905230,61332,387658,193
357,25,8,50,37,170341813,50341813,120000000,2,7440766,905230,137598,293319,208
358,25,8,50,37,184353655,54553655,129800000,2,7938880,905230,281058,224109,224
359,25,8,50,37,196856149,57556149,139300000,2,8528775,905230,100405,297986,239
360,25,0,50,0,0,0,0,0,0,0,0,0,0
361,25,3,50,29,2287882,87882,2200000,0,109632,135959,18266,90535,-1
362,25,6,50,36,5617253,3417253,2200000,0,226847,431252,120897,93933,-4
