,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0
1,25,1,50,46,0,0,0,0,0,45094,0,0,0
2,25,2,50,48,0,0,0,0,46415,360114,414727,0,-2
3,25,2,50,48,0,0,0,0,98015,429346,582684,0,-5
4,25,2,50,48,0,0,0,0,147765,429346,704391,0,-7
5,25,2,50,48,0,0,0,0,198623,523465,696862,0,-11
6,25,2,50,48,0,0,0,0,250734,793018,449907,0,-14
7,25,2,50,48,0,0,0,0,303298,982267,707064,0,-17
8,25,2,50,48,0,0,0,0,350194,1138935,692047,0,-21
9,25,2,50,48,0,0,0,0,394557,1394297,592704,0,-25
10,25,2,50,48,0,0,0,0,443591,1836286,510201,0,-29
11,25,2,50,48,0,0,0,0,509633,2343102,691551,0,-33
12,25,2,50,48,0,0,0,0,564849,2955091,561799,0,-37
13,25,2,50,48,0,0,0,0,613688,3508760,594586,0,-41
14,25,2,50,48,0,0,0,0,672036,4215782,560865,0,-45
15,25,2,50,48,0,0,0,0,726055,4895710,516792,0,-49
16,25,2,50,48,0,0,0,0,785714,5666315,596998,0,-53
17,25,2,50,48,0,0,0,0,840367,6480781,659741,0,-57
18,25,2,50,48,0,0,0,0,894311,7307956,544679,0,-61
19,25,2,50,48,0,0,0,0,946234,8076326,782033,0,-65
20,25,0,50,0,0,0,0,0,0,0,0,0,0
21,25,1,50,45,0,0,0,0,20803,156079,226750,0,-2
22,25,1,50,45,0,0,0,0,72430,393320,615554,0,-4
23,25,1,50,45,0,0,0,0,125112,551674,693051,0,-6
24,25,1,50,45,0,0,0,0,179702,973692,495074,0,-8
25,25,1,50,45,0,0,0,0,237872,1498887,576275,0,-10
26,25,1,50,45,0,0,0,0,290074,2001312,548512,0,-12
27,25,1,50,45,0,0,0,0,348694,2465312,719356,0,-14
28,25,1,50,45,0,0,0,0,401871,3072621,626198,0,-16
29,25,1,50,45,0,0,0,0,457534,3642579,723869,0,-18
30,25,1,50,45,0,0,0,0,514743,4328922,725967,0,-20
31,25,1,50,45,0,0,0,0,567562,5052362,636762,0,-22
32,25,1,50,45,0,0,0,0,621549,5816003,571180,0,-24
33,25,1,50,45,0,0,0,0,668554,6505135,703181,0,-26
34,25,1,50,45,0,0,0,0,720864,7362491,610655,0,-28
35,25,1,50,45,0,0,0,0,772442,8154445,648756,0,-30
36,25,1,50,45,0,0,0,0,823561,9094574,682797,0,-32
37,25,1,50,45,0,0,0,0,874322,10022609,655603,0,-34
38,25,1,50,45,0,0,0,0,923162,11074718,645840,0,-36
39,25,1,50,45,0,0,0,0,969565,12061202,609682,0,-38
40,25,0,50,0,0,0,0,0,0,0,0,0,0
41,25,2,50,38,0,0,0,0,45589,300029,581582,0,-3
42,25,9,50,54,0,0,0,0,91497,404957,529496,0,-8
43,25,9,50,54,0,0,0,0,158792,586191,764486,0,-20
44,25,9,50,54,0,0,0,0,222922,856337,720381,0,-34
45,25,9,50,54,0,0,0,0,282593,1007353,805340,0,-49
46,25,9,50,54,0,0,0,0,348020,1275421,833083,0,-65
47,25,9,50,54,0,0,0,0,417883,1562317,896153,0,-81
48,25,9,50,54,0,0,0,0,481994,1919989,804693,0,-98
49,25,9,50,54,0,0,0,0,550617,2432521,748078,0,-115
50,25,9,50,54,0,0,0,0,627060,2932122,978455,0,-133
51,25,9,50,54,0,0,0,0,692961,3646267,624328,0,-151
52,25,9,50,54,0,0,0,0,750539,4248942,763894,0,-169
53,25,9,50,54,0,0,0,0,801245,4874931,588330,0,-187
54,25,9,50,54,0,0,0,0,859724,5613476,677541,0,-205
55,25,9,50,54,0,0,0,0,928036,6516399,751681,0,-223
56,25,9,50,54,0,0,0,0,1001156,7444997,891594,0,-241
57,25,9,50,54,0,0,0,0,1058170,8422089,603151,0,-259
58,25,9,50,54,0,0,0,0,1127580,9521838,824890,0,-277
59,25,9,50,54,0,0,0,0,1187653,10676888,702895,0,-295
60,25,0,50,0,0,0,0,0,0,0,0,0,0
61,25,4,50,49,0,0,0,0,36114,323549,398539,0,-4
62,25,4,50,49,0,0,0,0,84197,378054,520573,0,-10
63,25,4,50,49,0,0,0,0,128115,430999,527257,0,-17
64,25,4,50,49,0,0,0,0,172505,586931,464438,0,-24
65,25,4,50,49,0,0,0,0,228674,723005,736024,0,-31
66,25,4,50,49,0,0,0,0,274775,891238,558518,0,-38
67,25,4,50,49,0,0,0,0,322320,1094117,600673,0,-46
68,25,4,50,49,0,0,0,0,377944,1391921,669920,0,-54
69,25,4,50,49,0,0,0,0,422912,1726519,490082,0,-62
70,25,4,50,49,0,0,0,0,475260,2065867,635516,0,-70
71,25,4,50,49,0,0,0,0,530140,2481461,680309,0,-78
72,25,4,50,49,0,0,0,0,576656,2906491,542040,0,-86
73,25,4,50,49,0,0,0,0,624421,3354368,573792,0,-94
74,25,4,50,49,0,0,0,0,679821,3990413,568026,0,-102
75,25,4,50,49,0,0,0,0,736428,4643190,646695,0,-110
76,25,4,50,49,2630688,2630688,0,0,810252,5255754,659887,0,-115
77,25,4,50,49,2630688,2630688,0,0,858419,5811333,626366,0,-120
78,25,4,50,49,2630688,2630688,0,0,905330,6426298,603382,0,-125
79,25,4,50,49,2630688,2630688,0,0,952558,7050457,576868,0,-130
80,25,0,50,0,0,0,0,0,0,0,0,0,0
81,25,4,50,45,0,0,0,0,25552,219043,359666,0,-1
82,25,5,50,47,0,0,0,0,74829,397947,482504,0,-6
83,25,5,50,47,0,0,0,0,126060,476399,634957,0,-13
84,25,5,50,47,0,0,0,0,173697,672366,564220,0,-20
85,25,5,50,47,0,0,0,0,225391,880586,690501,0,-28
86,25,5,50,47,0,0,0,0,277962,1175770,611466,0,-38
87,25,5,50,47,0,0,0,0,334597,1490939,766181,0,-47
88,25,5,50,47,0,0,0,0,389041,1883105,588742,0,-57
89,25,5,50,47,0,0,0,0,440850,2341459,626672,0,-67
90,25,5,50,47,0,0,0,0,491586,2747218,625686,0,-77
91,25,5,50,47,0,0,0,0,541425,3202384,695635,0,-87
92,25,5,50,47,0,0,0,1,594218,3880805,539179,0,-97
93,25,5,50,48,0,0,0,1,652466,4512637,746854,0,-107
94,25,5,50,48,0,0,0,1,703297,5139929,595942,0,-117
95,25,5,50,48,0,0,0,1,751802,5827047,589916,0,-127
96,25,5,50,49,0,0,0,1,799727,6519191,666916,0,-137
97,25,5,50,49,0,0,0,1,853459,7317901,643587,0,-147
98,25,5,50,49,0,0,0,1,914050,8302848,718838,0,-157
99,25,5,50,49,0,0,0,1,966146,9193284,679564,0,-167
100,25,0,50,0,0,0,0,0,0,0,0,0,0
101,25,5,50,45,252373,252373,0,0,5675,41248,10722,0,2
102,25,6,50,47,252373,252373,0,0,56910,232780,548996,0,-3
103,25,6,50,47,252373,252373,0,0,111526,297941,619248,0,-10
104,25,6,50,47,252373,252373,0,0,165250,333433,579800,0,-16
105,25,6,50,47,252373,252373,0,0,215536,368193,599666,0,-24
106,25,6,50,47,252373,252373,0,0,266904,425569,650539,0,-33
107,25,6,50,47,252373,252373,0,0,325202,503113,575913,0,-42
108,25,6,50,47,252373,252373,0,0,384702,646673,549977,0,-50
109,25,6,50,47,252373,252373,0,0,445132,803878,817529,0,-59
110,25,6,50,47,252373,252373,0,0,501587,1032197,718905,0,-68
111,25,6,50,47,252373,252373,0,0,553283,1245393,594072,0,-77
112,25,6,50,47,252373,252373,0,2,601627,1501955,627304,0,-86
113,25,6,50,49,252373,252373,0,2,645076,1784025,473225,0,-95
114,25,6,50,50,252373,252373,0,2,698330,2133106,650782,0,-104
115,25,6,50,50,252373,252373,0,2,751188,2492194,702653,0,-113
116,25,6,50,49,252373,252373,0,2,817362,2869086,763651,0,-122
117,25,6,50,49,252373,252373,0,2,874247,3240960,680306,0,-131
118,25,6,50,49,252373,252373,0,2,929889,3661010,573960,0,-140
119,25,6,50,50,252373,252373,0,2,994556,4095734,860861,0,-149
120,25,0,50,0,0,0,0,0,0,0,0,0,0
121,25,1,50,40,0,0,0,0,48406,323093,483743,0,-2
122,25,2,50,42,0,0,0,0,102008,350723,661245,0,-4
123,25,2,50,42,0,0,0,0,153998,403997,665179,0,-7
124,25,2,50,42,0,0,0,0,209435,612010,718703,0,-10
125,25,2,50,42,0,0,0,0,262382,720733,719315,0,-13
126,25,2,50,42,0,0,0,0,302236,882458,465794,0,-16
127,25,2,50,42,0,0,0,0,348816,1269322,413916,0,-19
128,25,2,50,42,0,0,0,0,394587,1624002,467121,0,-22
129,25,2,50,42,0,0,0,0,435799,2038546,407918,0,-26
130,25,2,50,42,0,0,0,0,476260,2422772,496107,0,-30
131,25,2,50,42,0,0,0,0,520271,2966156,401272,0,-34
132,25,2,50,42,0,0,0,0,559578,3359913,517189,0,-38
133,25,2,50,42,0,0,0,0,610366,3885936,561321,0,-42
134,25,2,50,42,0,0,0,0,663228,4417204,668305,0,-46
135,25,2,50,42,0,0,0,0,709510,5081533,453341,0,-50
136,25,2,50,42,0,0,0,0,755304,5859605,359444,0,-54
137,25,2,50,42,0,0,0,0,808471,6509434,775655,0,-58
138,25,2,50,42,0,0,0,0,858498,7282843,684471,0,-62
139,25,2,50,42,0,0,0,0,908169,8213917,577908,0,-66
140,25,0,50,0,0,0,0,0,0,0,0,0,0
141,25,4,50,43,507339,507339,0,0,16306,103334,84326,0,0
142,25,7,50,50,507339,507339,0,0,73291,395945,630070,0,-7
143,25,7,50,50,729357,729357,0,0,135611,745907,672259,0,-13
144,25,7,50,50,1385586,1385586,0,0,203449,1008311,734861,0,-20
145,25,7,50,50,1530597,1530597,0,0,267420,1313812,776247,0,-28
146,25,7,50,50,2133748,2133748,0,0,326723,1711701,618239,0,-36
147,25,7,50,50,2766029,2766029,0,0,394980,2050121,778724,0,-46
148,25,7,50,50,3393964,3393964,0,0,464389,2553018,617872,0,-56
149,25,7,50,50,4099940,4099940,0,0,536019,3029414,836061,0,-66
150,25,7,50,50,5046930,5046930,0,0,607910,3549032,682809,0,-76
151,25,7,50,50,5912282,5912282,0,0,684928,4217377,572871,0,-86
152,25,7,50,50,6491594,6491594,0,0,752560,4816809,685420,0,-96
153,25,7,50,50,7097819,7097819,0,0,813606,5546692,555994,0,-106
154,25,7,50,50,7554007,7554007,0,0,879998,6365824,767500,0,-116
155,25,7,50,50,8493429,8493429,0,0,956005,7327049,618543,0,-126
156,25,7,50,50,9680549,9680549,0,0,1035852,8238435,658258,0,-136
157,25,7,50,50,10387283,10387283,0,0,1101562,9175307,634769,0,-146
158,25,7,50,50,10659128,10659128,0,0,1159724,10197255,605418,0,-156
159,25,7,50,50,11116514,11116514,0,0,1229542,11342223,764491,0,-166
160,25,0,50,0,0,0,0,0,0,0,0,0,0
161,25,1,50,42,0,0,0,0,12526,137735,112329,0,-2
162,25,3,50,46,0,0,0,0,66417,390479,683010,0,-7
163,25,3,50,46,0,0,0,0,116622,589779,680907,0,-11
164,25,3,50,46,0,0,0,0,176690,861051,831781,0,-16
165,25,3,50,46,0,0,0,0,227065,1244136,628090,0,-21
166,25,3,50,46,0,0,0,0,284080,1785469,593260,0,-26
167,25,3,50,46,0,0,0,0,334602,2168781,742353,0,-31
168,25,3,50,46,0,0,0,0,389321,2769966,616362,0,-36
169,25,3,50,46,0,0,0,0,443736,3235682,711611,0,-42
170,25,3,50,46,0,0,0,0,493163,3931776,451206,0,-47
171,25,3,50,46,0,0,0,0,539647,4543730,535628,0,-52
172,25,3,50,46,0,0,0,1,595401,5351317,650629,0,-57
173,25,3,50,47,0,0,0,1,647320,6139835,636636,0,-63
174,25,3,50,47,0,0,0,1,697980,6955605,580942,0,-68
175,25,3,50,47,0,0,0,1,747928,7830582,518816,0,-74
176,25,3,50,46,0,0,0,1,798824,8670361,752352,0,-80
177,25,3,50,47,0,0,0,1,849830,9646681,568051,0,-85
178,25,3,50,47,0,0,0,1,904268,10579102,778607,0,-91
179,25,3,50,47,0,0,0,1,963331,11626250,811382,0,-97
180,25,0,50,0,0,0,0,0,0,0,0,0,0
181,25,1,50,43,0,0,0,0,35371,352639,365690,0,-1
182,25,2,50,45,0,0,0,0,82612,352639,657828,0,-2
183,25,2,50,45,0,0,0,0,124895,354505,550884,0,-4
184,25,2,50,45,0,0,0,0,167549,400505,554062,0,-7
185,25,2,50,45,0,0,0,0,221839,526221,654183,0,-11
186,25,2,50,45,0,0,0,0,280839,785682,719431,0,-15
187,25,2,50,45,0,0,0,0,343084,1095636,729323,0,-19
188,25,2,50,45,0,0,0,0,393857,1497478,459564,0,-23
189,25,2,50,45,0,0,0,0,443617,1774330,638264,0,-27
190,25,2,50,45,0,0,0,0,490817,2137597,578850,0,-31
191,25,2,50,45,0,0,0,0,539953,2497143,685489,0,-35
192,25,2,50,45,0,0,0,0,593363,3026384,590615,0,-39
193,25,2,50,45,0,0,0,0,647288,3511967,789632,0,-43
194,25,2,50,45,0,0,0,0,688606,3991372,573146,0,-47
195,25,2,50,45,0,0,0,0,736630,4650652,513285,0,-51
196,25,2,50,45,0,0,0,0,786823,5288093,647413,0,-55
197,25,2,50,45,0,0,0,0,830895,6058905,495362,0,-59
198,25,2,50,45,0,0,0,0,870652,6746555,568986,0,-63
199,25,2,50,45,0,0,0,0,923676,7535685,701461,0,-67
200,25,0,50,0,0,0,0,0,0,0,0,0,0
201,25,3,50,45,0,0,0,0,14676,144460,206068,0,-2
202,25,5,50,50,0,0,0,0,69726,394073,680992,0,-9
203,25,5,50,50,0,0,0,0,122043,471183,671466,0,-16
204,25,5,50,50,0,0,0,0,174175,590257,663955,0,-23
205,25,5,50,50,0,0,0,0,234619,805542,743147,0,-32
206,25,5,50,50,0,0,0,0,294939,1017863,870464,0,-41
