,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0
1,25,4,50,39,0,0,0,0,46997,506755,381753,0,-3
2,25,9,50,50,827255,827255,0,0,157249,810172,649009,0,-8
3,25,9,50,49,1654510,1654510,0,0,272424,930958,694977,0,-16
4,25,9,50,48,2588527,2588527,0,0,402185,1112471,696070,0,-26
5,25,8,50,48,4025005,4025005,0,0,554951,1425439,708609,0,-35
6,25,8,50,48,5529718,5529718,0,0,714461,1836589,770652,0,-45
7,25,8,50,48,5529718,5529718,0,0,810932,2325252,698376,0,-57
8,25,8,50,48,6539004,6539004,0,0,920594,2694037,512744,0,-67
9,25,8,50,48,6539004,6539004,0,0,1009735,3272400,650897,0,-79
10,25,8,50,48,7391547,7391547,0,0,1119549,3920543,578264,0,-90
11,25,8,50,48,7391547,7391547,0,0,1199233,4638670,540317,0,-102
12,25,8,50,48,8183075,8183075,0,1,1296812,5302193,501042,0,-113
13,25,8,50,48,9482981,9482981,0,1,1419956,6068944,614462,0,-125
14,25,8,50,49,9482981,9482981,0,1,1506772,7010756,653614,0,-138
15,25,8,50,49,9482981,9482981,0,1,1586284,7963118,572542,0,-151
16,25,8,50,48,9482981,9482981,0,1,1674751,9021787,752650,0,-164
17,25,8,50,49,9482981,9482981,0,1,1765353,10234725,742029,0,-177
18,25,8,50,48,9482981,9482981,0,1,1847217,11419907,684911,0,-189
19,25,8,50,49,10293503,10293503,0,1,1962120,12701898,619851,0,-200
20,25,0,50,0,0,0,0,0,0,0,0,0,0
21,25,1,50,40,0,0,0,0,35299,364144,233369,0,-2
22,25,3,50,44,0,0,0,0,112660,760731,684657,0,-7
23,25,3,50,44,0,0,0,0,198558,1304804,693349,0,-12
24,25,3,50,44,0,0,0,0,280513,1848173,667206,0,-17
25,25,3,50,44,0,0,0,0,359569,2499853,548957,0,-22
26,25,3,50,44,0,0,0,0,442339,3054748,650174,0,-28
27,25,3,50,44,0,0,0,0,539001,4017413,598186,0,-34
28,25,3,50,44,0,0,0,0,630174,4854826,878602,0,-40
29,25,3,50,44,0,0,0,0,714360,5910269,522916,0,-46
30,25,3,50,44,0,0,0,0,796946,7062690,401993,0,-51
31,25,3,50,44,0,0,0,0,883910,8205851,600113,0,-57
32,25,3,50,44,0,0,0,0,970854,9514690,570353,0,-63
33,25,3,50,44,0,0,0,0,1055719,10710602,865580,0,-69
34,25,3,50,44,0,0,0,0,1136539,11954832,739937,0,-75
35,25,3,50,44,0,0,0,0,1216236,13486193,604505,0,-81
36,25,3,50,44,0,0,0,0,1298427,14981763,727587,0,-87
37,25,3,50,44,0,0,0,0,1369741,16472782,495880,0,-93
38,25,3,50,44,0,0,0,0,1437477,18052095,423314,0,-99
39,25,3,50,44,0,0,0,0,1517289,19794361,646608,0,-105
40,25,0,50,0,0,0,0,0,0,0,0,0,0
41,25,2,50,49,0,0,0,0,39651,499444,265453,0,-2
42,25,2,50,49,0,0,0,0,136151,763979,968530,0,-6
43,25,2,50,49,0,0,0,0,229547,1307611,623531,0,-10
44,25,2,50,49,0,0,0,0,311267,1796559,547597,0,-13
45,25,2,50,49,0,0,0,0,400404,2302937,715718,0,-17
46,25,2,50,49,0,0,0,0,488655,2980013,533817,0,-21
47,25,2,50,49,0,0,0,0,575529,3826138,657973,0,-25
48,25,2,50,49,0,0,0,0,659212,4701199,522498,0,-29
49,25,2,50,49,0,0,0,0,746269,5588869,686358,0,-33
50,25,2,50,49,0,0,0,0,831192,6474088,662977,0,-37
51,25,2,50,49,0,0,0,0,914150,7608540,508827,0,-41
52,25,2,50,49,0,0,0,1,1005798,8728086,643165,0,-45
53,25,2,50,50,0,0,0,1,1087812,9934711,725699,0,-49
54,25,2,50,50,0,0,0,1,1177999,11409656,483444,0,-53
55,25,2,50,50,0,0,0,1,1277118,12939873,663152,0,-57
56,25,2,50,50,0,0,0,1,1379902,14484535,815771,0,-61
57,25,2,50,50,0,0,0,1,1471779,16051303,863754,0,-65
58,25,2,50,50,0,0,0,1,1568497,17942606,622215,0,-69
59,25,2,50,50,0,0,0,1,1654058,19850211,416888,0,-73
60,25,0,50,0,0,0,0,0,0,0,0,0,0
61,25,3,50,43,0,0,0,0,23152,317416,165726,0,-2
62,25,5,50,47,0,0,0,0,97672,662614,615938,0,-8
63,25,5,50,47,137452,137452,0,0,183089,888845,650950,0,-13
64,25,5,50,47,784501,784501,0,0,304371,1197548,660990,0,-20
65,25,5,50,47,1431550,1431550,0,0,411362,1512011,651011,0,-27
66,25,5,50,47,2031814,2031814,0,0,528087,2124653,696219,0,-34
67,25,5,50,47,2265483,2265483,0,0,612459,2525845,507271,0,-40
68,25,5,50,47,2853109,2853109,0,0,726412,3053910,685308,0,-47
69,25,5,50,47,3440734,3440734,0,0,833335,3706007,739547,0,-53
70,25,5,50,47,3954775,3954775,0,0,950630,4533973,695909,0,-59
71,25,5,50,47,3968431,3968431,0,0,1043716,5482374,602851,0,-65
72,25,5,50,47,4179569,4179569,0,0,1140888,6409379,771910,0,-71
73,25,5,50,47,4317902,4317902,0,0,1241290,7526280,787794,0,-77
74,25,5,50,47,4456235,4456235,0,0,1330154,8653981,658324,0,-83
75,25,5,50,47,4465697,4465697,0,0,1408957,9889081,479639,0,-89
76,25,5,50,47,4747319,4747319,0,0,1501757,11184123,558884,0,-95
77,25,5,50,47,5199259,5199259,0,0,1601626,12450477,673592,0,-101
78,25,5,50,47,5670446,5670446,0,0,1694956,13726309,571426,0,-107
79,25,5,50,47,6253392,6253392,0,0,1789557,15092805,628377,0,-113
80,25,0,50,0,0,0,0,0,0,0,0,0,0
81,25,1,50,42,0,0,0,0,40700,445422,345198,0,-1
82,25,4,50,48,0,0,0,0,124521,848032,574099,0,-5
83,25,4,50,48,799504,799504,0,0,238732,1154748,718638,0,-7
84,25,4,50,48,1626400,1626400,0,0,383337,1762327,552408,0,-9
85,25,4,50,48,2050655,2050655,0,0,487408,2300922,656263,0,-12
86,25,4,50,48,2602352,2602352,0,0,593047,2776892,669861,0,-15
87,25,4,50,48,3127060,3127060,0,0,696577,3267453,619512,0,-17
88,25,4,50,48,3651767,3651767,0,0,808098,3891207,825158,0,-20
89,25,4,50,48,4533359,4533359,0,0,949929,4875806,793541,0,-23
90,25,4,50,48,5316977,5316977,0,0,1070519,5713763,716760,0,-26
91,25,4,50,48,5807452,5807452,0,0,1179879,6592612,842445,0,-29
92,25,4,50,48,6421010,6421010,0,0,1294674,7524086,900474,0,-32
93,25,4,50,47,7462818,7462818,0,1,1450832,8762183,810976,0,-36
94,25,4,50,48,8074326,8074326,0,1,1559301,10018832,556270,0,-39
95,25,4,50,48,8925037,8925037,0,1,1678116,11232960,644335,0,-43
