,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Policy Entrepreneur
184,25,4,50,25,20534205,8434205,12100000,0,962788,565917718,37847,9008,15
185,25,4,50,25,28349845,8549845,19800000,0,1331798,910813052,107092,172032,19
186,25,4,50,25,28594940,8594940,20000000,0,1372450,1255725264,9337,270630,21
187,25,4,50,25,29388683,8688683,20700000,0,1439751,1600612818,-6219,225336,23
188,25,4,50,25,32215169,11015169,21200000,0,1604060,1945562028,26678,164335,27
189,25,4,50,25,33783997,11683997,22100000,0,1694922,3625066830,72686,316925,30
190,25,4,50,25,42469118,12969118,29500000,0,2120067,3625066830,46815,160868,35
191,25,4,50,25,46706797,13006797,33700000,0,2285059,5304566782,88286,118790,37
192,25,4,50,25,47415159,13015159,34400000,2,2338786,6984040162,-19819,279942,39
193,25,4,50,26,54369892,13569892,40800000,2,2631778,8663519425,97376,141944,42
194,25,4,50,26,60999462,13599462,47400000,2,2946387,8663519944,39671,171102,45
195,25,4,50,25,60999462,13599462,47400000,2,2968248,10343020494,32289,259384,46
196,25,4,50,25,67587971,13787971,53800000,2,3295414,10343020494,41332,267712,50
197,25,4,50,25,76977372,13977372,63000000,2,3672628,10343020494,175705,254018,55
198,25,4,50,25,84203888,14103888,70100000,2,3960011,12022523006,154833,136472,58
199,25,4,50,25,91481596,15281596,76200000,2,4240227,13702012040,136635,99265,62
200,25,0,50,0,0,0,0,0,0,0,0,0,0
201,25,2,50,29,0,0,0,0,22639,397935,15127,152911,-1
202,25,4,50,33,3285502,85502,3200000,0,181201,593794,192725,193933,0
203,25,4,50,33,6668970,2768970,3900000,0,340972,722067,193485,32294,1
204,25,4,50,33,9601968,2801968,6800000,0,506755,735795,122813,362054,0
205,25,4,50,33,10978473,4178473,6800000,0,596741,736103,138197,0,1
206,25,4,50,33,20623553,4323553,16300000,0,1107279,16509990,12120,333304,2
207,25,4,50,33,24215709,5315709,18900000,0,1298563,33121484910,110468,217132,2
208,25,4,50,33,27626731,7826731,19800000,0,1462157,66226504301,127840,50099,2
209,25,4,50,33,37482082,8582082,28900000,0,1955273,99331537978,36308,268290,3
210,25,4,50,33,45908370,10808370,35100000,0,2365977,132844466005,53080,222890,4
211,25,4,50,33,48880809,13780809,35100000,0,2480442,170070332061,298521,108487,4
212,25,4,50,33,51824350,13824350,38000000,2,2601491,207296233455,191278,167838,3
213,25,4,50,33,54454551,13954551,40500000,2,2731958,244522239724,152950,210780,3
214,25,4,50,33,57084752,16584752,40500000,2,2847894,281748309193,119088,243036,3
215,25,4,50,33,59483663,16683663,42800000,2,2998980,318974432174,59988,240917,3
216,25,4,50,33,69976917,16976917,53000000,2,3569964,356200602688,-13132,372429,5
217,25,4,50,33,69976917,16976917,53000000,2,3602011,465629507029,101842,271823,3
218,25,4,50,33,72747438,17047438,55700000,2,3743643,575058464973,64390,251937,3
219,25,4,50,33,75304387,19004387,56300000,2,3868663,684487517182,120359,73514,3
220,25,0,50,0,0,0,0,0,0,0,0,0,0
221,25,3,50,24,0,0,0,0,8719,165806,394,108572,-1
222,25,6,50,31,8393471,3993471,4400000,0,323216,424589,137440,103335,9
223,25,6,50,31,14348800,4248800,10100000,0,585663,510076,74819,308504,18
224,25,6,50,31,20027068,8227068,11800000,0,828630,511471,99685,107040,26
225,25,6,50,31,30438605,10438605,20000000,0,1254601,511471,177572,202344,38
226,25,6,50,31,37459626,11259626,26200000,0,1586101,511471,33838,324282,48
227,25,6,50,31,48037442,17137442,30900000,0,2017937,511471,149593,151780,60
228,25,6,50,31,54071258,19571258,34500000,0,2230077,511471,106459,127777,70
229,25,6,50,31,58161862,23261862,34900000,0,2407862,511471,32141,183007,79
230,25,6,50,31,62189348,26589348,35600000,0,2608437,511471,18515,294131,87
231,25,6,50,31,73792301,27392301,46400000,0,3056741,511471,187735,266896,99
232,25,6,50,31,79306453,27606453,51700000,1,3327941,511471,32918,269780,109
233,25,6,50,31,86887061,27787061,59100000,1,3665939,511471,76574,284121,119
234,25,6,50,31,91473919,29573919,61900000,1,3880624,511471,56365,303090,129
235,25,6,50,31,101939681,30939681,71000000,1,4385043,511471,93504,231138,140
236,25,6,50,31,111170366,38770366,72400000,1,4771875,511471,123368,31753,151
237,25,6,50,31,120968800,39068800,81900000,1,5171089,511471,152150,254059,163
238,25,6,50,31,124830894,39230894,85600000,1,5342151,511471,49756,195464,172
239,25,6,50,31,131608763,40508763,91100000,1,5626714,511471,86746,194860,182
240,25,0,50,0,0,0,0,0,0,0,0,0,0
241,25,4,50,35,6953981,1053981,5900000,0,333148,360087,54579,165460,4
242,25,5,50,37,19539899,1339899,18200000,0,923341,641409,124893,288225,8
243,25,5,50,37,34532921,3032921,31500000,0,1543226,645780,201654,389725,16
244,25,5,50,37,42221794,4521794,37700000,0,1869880,645780,108925,287778,25
245,25,5,50,37,49119076,9819076,39300000,0,2189310,645780,105690,170443,34
246,25,5,50,37,58616851,14116851,44500000,0,2523566,645780,165773,155183,43
247,25,5,50,37,59281443,14781443,44500000,0,2577245,645780,22880,180858,49
248,25,5,50,37,71720579,20920579,50800000,0,3159643,645780,111964,220559,59
249,25,5,50,37,84181872,26381872,57800000,0,3735424,645780,126618,216427,68
250,25,5,50,37,95171091,30871091,64300000,0,4174255,645780,196904,227043,78
251,25,5,50,37,105635556,37935556,67700000,0,4532992,645780,227115,107717,87
252,25,5,50,37,119743154,38843154,80900000,3,5156796,645780,149725,409683,97
253,25,5,50,38,125913021,39013021,86900000,3,5420464,646513,45788,363735,105
254,25,5,50,38,138846185,43746185,95100000,3,5937426,652218,178104,218087,114
255,25,5,50,37,151804399,47504399,104300000,3,6532003,652218,89458,342173,124
256,25,5,50,37,164747985,49047985,115700000,3,7084182,652218,159728,260224,134
257,25,5,50,37,175827805,49927805,125900000,3,7507676,652218,154712,255496,144
258,25,5,50,37,178123820,50123820,128000000,3,7651802,652218,18134,232261,152
259,25,5,50,37,189179400,55279400,133900000,3,8087977,652218,152064,238550,161
260,25,0,50,0,0,0,0,0,0,0,0,0,0
261,25,1,50,28,7248823,7248823,0,0,358107,471144,41195,0,2
262,25,4,50,34,17803345,7303345,10500000,0,699896,545432,283460,164175,3
263,25,4,50,34,28492326,17792326,10700000,0,1018809,632772,298346,50810,5
264,25,4,50,34,28492326,17792326,10700000,0,1052355,651772,46422,289028,4
265,25,4,50,34,36932307,17832307,19100000,0,1358596,651772,157459,219054,6
266,25,4,50,34,37609078,17909078,19700000,0,1415270,651842,-894,250716,6
267,25,4,50,34,46671271,18271271,28400000,0,1816854,651842,95623,211884,8
268,25,4,50,34,54410369,18410369,36000000,0,2071100,659606,196566,150467,9
269,25,4,50,34,65831236,18531236,47300000,0,2612767,659606,86614,255771,11
270,25,4,50,34,76596824,18696824,57900000,0,3019872,659606,200619,290569,13
271,25,4,50,34,87983649,19383649,68600000,0,3579209,659606,76334,429972,15
272,25,4,50,34,97369690,19469690,77900000,2,3999539,659606,159960,160667,17
273,25,4,50,34,105309688,19509688,85800000,2,4236932,659606,209303,130460,18
274,25,4,50,34,115637598,20437598,95200000,2,4731738,684536,110938,222806,19
275,25,4,50,34,125402287,20602287,104800000,2,5143924,694184,109167,359672,19
276,25,4,50,34,134897159,20697159,114200000,2,5528383,401286272,168381,366528,19
277,25,4,50,34,143642998,20742998,122900000,2,5908426,801894284,96578,329921,18
278,25,4,50,34,152959528,20859528,132100000,2,6282106,1202503346,153943,210724,19
279,25,4,50,34,161319167,21019167,140300000,2,6625980,1603126680,153627,241093,19
280,25,0,50,0,0,0,0,0,0,0,0,0,0
281,25,1,50,24,0,0,0,0,0,22102,0,0,0
282,25,3,50,29,1642395,742395,900000,0,79998,561723,57703,212032,3
283,25,3,50,29,11351851,9451851,1900000,0,419405,573675,174767,40652,8
284,25,3,50,29,19511727,9611727,9900000,0,804896,573675,63752,224421,13
285,25,3,50,29,28538238,9938238,18600000,0,1178354,573675,133753,247700,19
286,25,3,50,29,38163345,11263345,26900000,0,1509393,573675,216961,116411,25
287,25,3,50,29,45563085,11363085,34200000,0,1843868,573675,67068,283659,29
288,25,3,50,28,53241915,19041915,34200000,1,2118807,574800,168165,90295,32
289,25,4,50,30,62434463,19134463,43300000,1,2553118,624612,102067,360548,39
290,25,4,50,30,70850312,27550312,43300000,1,2975711,648124,-13115,107418,43
291,25,4,50,30,79216107,28216107,51000000,1,3349506,658500,87771,190892,49
292,25,5,50,31,90092120,28392120,61700000,3,3748841,658500,245244,190222,57
293,25,5,50,30,100071333,28871333,71200000,3,4253224,761906,90182,329928,64
294,25,5,50,31,110401962,30801962,79600000,3,4619895,783299,185637,187095,70
295,25,5,50,31,119607078,30907078,88700000,3,4940052,811315,200195,267068,75
296,25,5,50,31,130775388,40575388,90200000,3,5413612,818620,174931,44906,82
297,25,5,50,31,141972920,40672920,101300000,3,5875507,848108,177903,209082,87
298,25,5,50,30,153020112,50920112,102100000,3,6235533,848108,262508,75434,92
299,25,5,50,30,161306328,57375815,103930512,3,6619757,848108,100230,72962,99
300,25,0,50,0,0,0,0,0,0,0,0,0,0
301,25,2,50,32,2040057,40057,2000000,0,102791,147602,15333,64272,2
302,25,5,50,38,13676013,7176013,6500000,0,673532,601872,63233,108071,6
303,25,5,50,38,25250269,8350269,16900000,0,1154609,602434,196791,188165,12
304,25,5,50,38,35972383,8424657,27547726,0,1669172,614754,23716,416238,18
305,25,5,50,38,45499897,8552171,36947726,0,2060316,633344,145606,243022,22
306,25,5,50,38,53292102,16044375,37247726,0,2413708,633344,70926,115670,29
307,25,5,50,38,63526882,16179156,47347726,0,2918697,637662,70327,384167,35
308,25,5,50,37,74754849,17007123,57747726,1,3417070,637662,111262,285250,44
309,25,5,50,36,81849005,18001278,63847726,2,3720432,639098,149132,284329,52
310,25,5,50,37,88232779,19085053,69147726,2,4040766,664559,40004,400077,60
311,25,5,50,37,100032586,24684860,75347726,2,4559672,678115,118643,291749,68
312,25,5,50,37,110919406,31571680,79347726,3,5010753,729080,144487,157283,76
313,25,5,50,36,119197375,32349649,86847726,3,5432157,729080,9139,369742,85
314,25,5,50,36,120300402,33152676,87147726,3,5514178,729080,4841,362933,92
315,25,5,50,36,131545992,33398266,98147726,3,6031865,729080,115335,379254,102
316,25,5,50,36,142523594,33775867,108747726,3,6563084,729080,102275,297594,110
317,25,5,50,36,153440127,34692401,118747726,3,7023497,729080,149477,253157,119
318,25,5,50,36,157192253,34944527,122247726,3,7200478,729080,45718,367265,128
319,25,5,50,36,161360010,35212284,126147726,3,7379250,729080,47576,319082,136
320,25,0,50,0,0,0,0,0,0,0,0,0,0
321,25,1,50,28,0,0,0,0,0,25065,0,0,0
322,25,4,50,34,9436787,236787,9200000,0,376210,643561,173061,294759,4
323,25,4,50,34,20026108,326108,19700000,0,828755,649137,170715,236550,10
324,25,4,50,34,31421542,421542,31000000,0,1263045,656679,243082,201845,15
325,25,4,50,34,42937496,9637496,33300000,0,1677646,673949,232389,59894,22
326,25,4,50,34,52847636,19547636,33300000,0,2167351,697702,28908,83677,26
327,25,4,50,34,63116381,19616381,43500000,0,2619992,697702,92500,313713,32
328,25,4,50,34,63549091,20049091,43500000,0,2674196,697702,-42974,437694,37
329,25,4,50,34,65535880,20160598,45375282,0,2789903,697702,32915,272584,44
330,25,4,50,34,75558975,29083692,46475282,0,3156657,697702,186042,36392,52
331,25,4,50,34,86023392,29239884,56783507,0,3580643,697702,184251,354193,59
332,25,4,50,34,96480914,29497406,66983507,3,4050777,697702,126967,327855,66
333,25,4,50,34,98150169,31166661,66983507,3,4148729,697702,-25292,464634,72
334,25,4,50,34,107950388,40966880,66983507,3,4583575,697702,54241,69523,77
335,25,4,50,34,117750571,50678944,67071626,3,4931346,697702,214363,36853,84
336,25,4,50,34,125453431,50881805,74571626,3,5227769,697702,151221,140114,91
337,25,4,50,34,137785231,51013604,86771626,3,5771635,697702,104736,429623,99
338,25,4,50,34,150743350,63971723,86771626,3,6196320,697702,286383,9909,106
339,25,4,50,34,150939903,64068277,86871626,3,6239092,697702,-31783,359153,111
340,25,0,50,0,0,0,0,0,0,0,0,0,0
341,25,2,50,22,0,0,0,0,19784,348189,32169,134195,-2
342,25,6,50,32,7663126,963126,6700000,0,368409,478280,66649,175005,1
343,25,7,50,34,18910034,3810034,15100000,0,785459,668799,219293,245462,7
344,25,7,50,34,29924342,4024342,25900000,0,1183614,772038,257365,275876,15
345,25,7,50,34,39991036,6191036,33800000,0,1597540,793703,155888,208844,24
346,25,7,50,34,49236252,8036252,41200000,0,2012625,809762,133267,220516,33
347,25,7,50,34,59225735,9325735,49900000,0,2476535,809762,95410,307719,43
348,25,7,50,34,69547574,13447574,56100000,0,2939584,819087,100034,294692,53
349,25,7,50,34,80502251,13702251,66800000,0,3357503,20351833,221227,307715,61
350,25,7,50,34,90397544,21997544,68400000,0,3790901,39867549,92251,102961,70
351,25,7,50,34,98458220,27658220,70800000,0,4144679,59397269,123211,147006,78
352,25,7,50,34,103928396,29628396,74300000,1,4400273,78936807,67152,320022,87
353,25,7,50,34,116079505,29779505,86300000,1,4994850,98506333,54446,362024,96
354,25,7,50,34,125750601,32150601,93600000,1,5394658,118021255,150633,256515,105
355,25,7,50,34,134941479,39441479,95500000,1,5737008,137535723,179038,88097,114
356,25,7,50,34,140408409,42308409,98100000,1,5994649,157078361,35427,380903,123
357,25,7,50,34,143335644,42435644,100900000,1,6151433,357493685,51663,254942,130
