,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,46,10569144,10569144,0,0,160837,235970,0,0,162958,3
2,25,2,50,46,27028854,27028854,0,0,416784,328643,0,0,253781,6
3,25,2,50,46,41652273,41652273,0,0,629340,331902,0,0,225468,9
4,25,2,50,46,56236474,56236474,0,0,830563,331902,0,0,224864,13
5,25,2,50,46,71747457,71747457,0,0,1057209,331902,0,0,239153,17
6,25,2,50,46,88065033,88065033,0,0,1322406,331902,0,0,251590,21
7,25,2,50,46,101044874,101044874,0,0,1529192,331902,0,0,200126,25
8,25,2,50,46,113534218,113534218,0,0,1705230,331902,0,0,192564,29
9,25,2,50,46,127936963,127936963,0,0,1911560,331902,0,0,222066,33
10,25,2,50,46,144205637,144205637,0,0,2129127,331902,0,0,250836,37
11,25,2,50,46,161687830,161687830,0,0,2355623,331902,0,0,269545,41
12,25,2,50,46,176936331,176936331,0,1,2585140,331902,0,0,235106,45
13,25,2,50,46,191207964,191207964,0,1,2783799,334143,0,0,220044,49
14,25,2,50,47,206896771,206896771,0,1,3025826,335394,0,0,241895,53
15,25,2,50,47,222890481,222890481,0,1,3277312,335394,0,0,246596,57
16,25,2,50,47,238647562,238647562,0,1,3525939,335394,0,0,242948,61
17,25,2,50,47,252621622,252621622,0,1,3720807,335394,0,0,215456,65
18,25,2,50,47,267866502,267866502,0,1,3962123,335394,0,0,235050,69
19,25,2,50,47,283909780,283909780,0,1,4158905,335394,0,0,247360,73
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,47,1462415,1462415,0,0,21799,96070,0,0,22548,2
22,25,2,50,47,17013316,17013316,0,0,275164,329600,0,0,239768,5
23,25,2,50,47,34621321,34621321,0,0,527977,415757,0,0,271485,8
24,25,2,50,47,51477421,51477421,0,0,769627,415757,0,0,259893,12
25,25,2,50,47,67639234,67639234,0,0,1023097,415757,0,0,249188,16
26,25,2,50,47,84009168,84009168,0,0,1238882,415757,0,0,252397,20
27,25,2,50,47,97842850,97842850,0,0,1436368,415757,0,0,213291,24
28,25,2,50,47,114490271,114490271,0,0,1655675,415757,0,0,256675,28
29,25,2,50,47,130050141,130050141,0,0,1891695,415757,0,0,239907,32
30,25,2,50,47,147247017,147247017,0,0,2176535,415757,0,0,265146,36
31,25,2,50,47,162605574,162605574,0,0,2373112,415757,0,0,236803,40
32,25,2,50,47,177950473,177950473,0,1,2616276,415757,0,0,236592,44
33,25,2,50,47,195587650,195587650,0,1,2936366,416734,0,0,271936,48
34,25,2,50,48,213864798,213864798,0,1,3205750,443741,0,0,281803,52
35,25,2,50,48,228924318,228924318,0,1,3486372,446965,0,0,232192,56
36,25,2,50,48,245395597,245395597,0,1,3717731,473889,0,0,253959,60
37,25,2,50,48,260936905,260936905,0,1,3920860,486331,0,0,239620,64
38,25,2,50,48,278193256,278193256,0,1,4144372,503995,0,0,266064,68
39,25,2,50,48,293012767,293012767,0,1,4410012,508978,0,0,228492,72
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,2,50,40,2013953,2013953,0,0,25240,84507,0,0,31051,2
42,25,5,50,46,15446401,15446401,0,0,193095,209585,0,0,207104,11
43,25,5,50,45,29474515,29474515,0,0,402957,285324,0,0,216288,17
