,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,45,8595012,8595012,0,0,190186,257848,0,0,121786,2
2,25,4,50,47,23389118,23389118,0,0,620187,382849,0,0,209624,6
3,25,4,50,47,38283397,37683397,600000,0,1039746,422664,0,18476,211042,13
4,25,4,50,47,54448849,53848849,600000,0,1302566,422664,0,0,229054,21
5,25,4,50,47,70949425,70349425,600000,0,1629487,422664,0,0,233802,29
6,25,4,50,47,88710329,88110329,600000,0,2082259,422664,0,0,251662,37
7,25,4,50,47,103361198,102761198,600000,0,2412679,422664,0,0,207593,45
8,25,4,50,47,118304111,117704111,600000,0,2681122,422664,0,0,211732,53
9,25,4,50,47,135747862,135147862,600000,0,3088331,422664,0,0,247167,61
10,25,4,50,47,152791663,152191663,600000,0,3599237,422664,0,0,241500,69
11,25,4,50,47,169746371,169146371,600000,0,3997340,422664,0,0,240237,77
12,25,4,50,47,184568776,183968776,600000,1,4466416,422664,0,0,210023,85
13,25,4,50,48,202140037,201540037,600000,1,4876997,423815,0,0,248974,93
14,25,4,50,47,221145158,220545158,600000,1,5497263,424732,0,0,269291,101
15,25,4,50,48,238221802,237621802,600000,1,5808467,435487,0,0,241966,109
16,25,4,50,48,252996475,252396475,600000,1,6062656,456614,0,0,209347,117
17,25,4,50,47,267776602,267176602,600000,1,6348929,456614,0,0,209426,125
18,25,4,50,47,284265991,283665991,600000,1,6871377,456614,0,0,233645,133
19,25,4,50,47,300278079,299678079,600000,1,7223359,456614,0,0,226882,141
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,1,50,43,5695177,5695177,0,0,101497,285265,0,0,80697,2
22,25,1,50,43,17870282,17870282,0,0,397193,289154,0,0,172515,3
23,25,1,50,43,30163092,30163092,0,0,585654,289154,0,0,174182,5
24,25,1,50,43,45307655,45307655,0,0,938464,289154,0,0,214590,7
25,25,1,50,43,58213514,58213514,0,0,1415146,289154,0,0,182869,9
26,25,1,50,43,71604454,71604454,0,0,1674688,289154,0,0,189742,11
27,25,1,50,43,85528180,85528180,0,0,2027959,289154,0,0,197292,13
28,25,1,50,43,98940016,98940016,0,0,2518985,289154,0,0,190038,15
29,25,1,50,43,112791184,112791184,0,0,2893839,289154,0,0,196264,17
