,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,4,50,42,12737203,12737203,0,0,204742,381657,0,0,195181,5
2,25,6,50,45,29210036,29210036,0,0,480103,457301,0,0,252423,14
3,25,6,50,44,44534503,44534503,0,0,792854,479723,0,0,234826,25
4,25,5,50,44,55191798,55191798,0,0,975145,479723,0,0,188164,31
5,25,5,50,44,71498698,71498698,0,0,1288671,479723,0,0,249881,41
6,25,5,50,44,87655264,87655264,0,0,1546114,479723,0,0,247579,51
7,25,5,50,44,102784631,102784631,0,0,1766817,479723,0,0,231836,61
8,25,5,50,44,118308414,118308414,0,0,2039210,479723,0,0,237882,71
9,25,5,50,44,132403021,132403021,0,0,2241442,479723,0,0,215980,81
10,25,5,50,44,146890455,146890455,0,0,2518299,479723,0,0,221999,91
11,25,5,50,44,160968884,160968884,0,0,2779340,479723,0,0,215732,101
12,25,5,50,44,177922315,177922315,0,1,3118025,479723,0,0,259789,111
13,25,5,50,45,191921646,191921646,0,1,3381002,479900,0,0,214521,121
14,25,5,50,45,205992252,205992252,0,1,3643991,480359,0,0,215612,131
15,25,5,50,45,220331036,220331036,0,1,3879686,499578,0,0,219722,141
16,25,5,50,45,236372760,236372760,0,2,4249419,510984,0,0,245817,151
17,25,5,50,45,252349646,252349646,0,3,4542951,531213,0,0,244824,161
18,25,5,50,46,269088354,269088354,0,3,4818566,578262,0,0,256499,171
19,25,5,50,46,286824134,286824134,0,3,5187397,653093,0,0,271777,181
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,49,5515608,5515608,0,0,86564,222752,0,0,84520,2
22,25,2,50,49,22256624,22256624,0,0,473851,568511,0,0,256535,6
23,25,2,50,49,38856655,38856655,0,0,831992,568511,0,0,254375,10
24,25,2,50,49,56270420,56270420,0,0,1112919,568511,0,0,266844,14
25,25,2,50,49,73860194,73860194,0,0,1500083,568511,0,0,269541,18
26,25,2,50,49,91021011,91021011,0,0,1818946,568511,0,0,262968,22
27,25,2,50,49,106322261,106322261,0,0,2068574,568511,0,0,234472,26
28,25,2,50,49,121971165,121971165,0,0,2410880,568511,0,0,239800,30
29,25,2,50,49,136491206,136491206,0,0,2686390,568511,0,0,222501,34
30,25,2,50,49,152163829,152163829,0,0,3037276,568511,0,0,240164,38
31,25,2,50,49,170319427,170319427,0,0,3436435,568511,0,0,278211,42
32,25,2,50,49,188613523,188613523,0,0,3737774,568511,0,0,280335,46
33,25,2,50,49,203812793,203812793,0,0,4064932,568511,0,0,232909,50
34,25,2,50,49,220480249,220480249,0,0,4477696,568511,0,0,255407,54
35,25,2,50,49,236650458,236650458,0,0,4851336,568511,0,0,247788,58
36,25,2,50,49,252299014,252299014,0,0,5172649,568511,0,0,239794,62
37,25,2,50,49,268482691,268482691,0,0,5461765,568511,0,0,247995,66
38,25,2,50,49,286539602,286539602,0,0,5822580,568511,0,0,276699,70
39,25,2,50,49,301114791,301114791,0,0,6058513,568511,0,0,223347,74
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,40,5904983,5904983,0,0,104641,178777,0,0,90486,3
42,25,8,50,51,21858358,21858358,0,0,398701,337929,0,0,244464,14
43,25,8,50,50,41094579,41094579,0,0,791511,414621,0,0,294767,28
44,25,7,50,50,59921921,59921921,0,0,1161386,416771,0,0,303185,37
45,25,7,50,50,76546506,76546506,0,0,1409816,417049,0,0,254749,50
46,25,7,50,50,92822518,92822518,0,0,1685504,417049,0,0,249406,64
47,25,7,50,50,107975859,107975859,0,0,2027056,417049,0,0,232204,78
48,25,7,50,50,126070667,126070667,0,0,2387700,417049,0,0,277278,92
49,25,7,50,50,142472911,142472911,0,1,2653754,417049,0,0,251340,106
50,25,7,50,50,157378487,157378487,0,1,2999166,424199,0,0,228405,120
51,25,7,50,50,175159465,175159465,0,1,3385236,430465,0,0,272469,134
52,25,7,50,50,192511827,192511827,0,1,3743251,458514,0,0,265901,148
53,25,7,50,50,207556595,207556595,0,1,4005987,472794,0,0,230540,162
54,25,7,50,51,224003044,224003044,0,1,4393961,487819,0,0,252018,176
55,25,7,50,51,241075437,241075437,0,1,4780531,517273,0,0,261611,190
56,25,7,50,51,257883952,257883952,0,1,5174042,523470,0,0,257567,204
57,25,7,50,51,273183319,273183319,0,1,5481442,552053,0,0,234440,218
58,25,7,50,50,288518405,288518405,0,2,5805896,555818,0,0,234988,232
59,25,8,50,53,304544281,304544281,0,2,6067420,557900,0,0,245574,246
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,3,50,44,10656707,10656707,0,0,195741,292991,0,0,163301,3
62,25,4,50,46,25848415,25848415,0,0,463769,361896,0,0,232793,9
