,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,36,0,0,0,0,0,35461,0,0,0,0
2,25,6,50,44,12470427,12470427,0,0,178197,354738,0,0,143319,7
3,25,6,50,44,23750807,23750807,0,0,352250,377507,0,0,129640,18
4,25,6,50,44,37402483,37402483,0,0,565646,386973,0,0,156893,29
5,25,6,50,44,53055150,53055150,0,0,831359,399321,0,0,179891,40
6,25,6,50,44,69648978,69648978,0,0,1180565,413967,0,0,190707,51
7,25,6,50,44,83931661,83931661,0,0,1416001,414925,0,0,164146,62
8,25,6,50,44,99044076,99044076,0,0,1783532,414925,0,0,173681,74
9,25,6,50,44,116087132,116087132,0,0,2148745,414925,0,0,195870,86
10,25,6,50,44,133310692,133310692,0,0,2529604,414925,0,0,197944,98
11,25,6,50,44,148739738,148739738,0,0,2883199,414925,0,0,177321,110
12,25,6,50,44,163665383,163665383,0,0,3155693,414925,0,0,171536,122
13,25,6,50,44,180186855,180186855,0,0,3504984,414925,0,0,189875,134
14,25,6,50,44,196964029,196964029,0,0,3761789,414925,0,0,192814,146
15,25,6,50,44,212475576,212475576,0,0,4144093,414925,0,0,178269,158
16,25,6,50,44,226958425,226958425,0,0,4402393,414925,0,0,166445,170
17,25,6,50,44,241226538,241226538,0,0,4714948,414925,0,0,163979,182
18,25,6,50,44,256040800,256040800,0,0,4937112,414925,0,0,170255,194
19,25,6,50,44,271786263,271786263,0,0,5187582,414925,0,0,180957,206
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,39,4002250,4002250,0,0,90696,127687,0,0,45997,1
22,25,7,50,47,17629842,17629842,0,0,344367,375457,0,0,156618,11
23,25,7,50,47,33972496,33972496,0,0,677923,400681,0,0,187820,24
24,25,7,50,47,49362548,49362548,0,0,956081,410283,0,0,176871,37
25,25,7,50,47,64053216,64053216,0,0,1192192,418325,0,0,168834,50
26,25,7,50,47,79198832,79198832,0,0,1444336,418325,0,0,174063,64
27,25,7,50,47,93694626,93694626,0,0,1743133,423161,0,0,166594,77
28,25,7,50,47,106491023,106491023,0,0,1986934,423161,0,0,147064,91
29,25,7,50,47,121085354,121085354,0,0,2225726,423161,0,0,167728,105
30,25,7,50,47,135482653,135482653,0,0,2472429,423161,0,0,165464,119
31,25,7,50,47,148454071,148454071,0,0,2681528,423161,0,0,149075,133
32,25,7,50,47,161902324,161902324,0,1,2893578,423161,0,0,154557,147
33,25,7,50,48,181694355,181694355,0,1,3260712,424787,0,0,227465,161
34,25,7,50,48,200591868,200591868,0,1,3711870,425712,0,0,217183,175
35,25,7,50,49,216555622,216555622,0,1,4058708,428647,0,0,183466,189
36,25,7,50,49,231403679,231403679,0,1,4318756,428647,0,0,170643,203
37,25,7,50,49,246611953,246611953,0,1,4555927,428647,0,0,174783,217
38,25,7,50,49,260401341,260401341,0,1,4855637,428647,0,0,158476,231
39,25,7,50,49,276727734,276727734,0,1,5210585,428647,0,0,187634,245
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,47,4545379,4545379,0,0,105481,162054,0,0,52239,1
42,25,3,50,46,20117760,20117760,0,0,503477,487570,0,0,178969,6
43,25,3,50,45,37415684,37415684,0,0,891070,567766,0,0,198801,11
44,25,2,50,45,50532685,50532685,0,0,1149278,567766,0,0,158254,11
45,25,2,50,45,65770916,65770916,0,0,1373667,567766,0,0,175129,15
46,25,2,50,45,82061685,82061685,0,0,1623913,567766,0,0,187226,19
47,25,2,50,45,97195706,97195706,0,0,1943988,567766,0,0,173932,23
48,25,2,50,45,112038167,112038167,0,0,2215992,567766,0,0,170581,27
49,25,2,50,45,127019173,127019173,0,0,2576378,567766,0,0,172174,31
50,25,2,50,45,142898187,142898187,0,0,2823432,567766,0,0,182494,35
51,25,2,50,45,158662038,158662038,0,0,3089597,567766,0,0,181170,39
52,25,2,50,45,173611409,173611409,0,0,3325645,567766,0,0,171810,43
53,25,2,50,45,188238303,188238303,0,1,3660651,567766,0,0,168104,47
54,25,2,50,45,202486012,202486012,0,1,3935908,581811,0,0,163745,51
