,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,44,13722394,13722394,0,0,534259,828986,0,0,193951,3
2,25,3,50,44,28139052,28139052,0,0,1114589,885015,0,0,203763,9
3,25,3,50,44,43073600,43073600,0,0,1700972,885015,0,0,211083,15
4,25,3,50,44,58542059,58542059,0,0,2281356,885015,0,0,218629,21
5,25,3,50,44,71497516,71497516,0,0,2783443,885015,0,0,183110,27
6,25,3,50,44,83201518,83201518,0,0,3318589,885015,0,0,165422,33
7,25,3,50,44,99677277,99677277,0,0,4149011,885015,0,0,232865,39
8,25,3,50,44,112725684,112725684,0,0,4720111,885015,0,0,184424,45
9,25,3,50,44,125939353,125939353,0,0,5251741,885015,0,0,186760,51
10,25,3,50,44,140539756,140539756,0,0,5923552,885015,0,0,206360,57
11,25,3,50,44,156558695,156558695,0,0,6545224,885015,0,0,226409,63
12,25,3,50,44,173004426,173004426,0,2,7303540,885015,0,0,232441,69
13,25,3,50,45,189137524,189137524,0,2,8036181,888785,0,0,228023,75
14,25,3,50,46,207263134,207263134,0,2,8895282,902795,0,0,256185,81
15,25,3,50,47,223983787,223983787,0,2,9595026,914808,0,0,236327,87
16,25,3,50,47,241952162,241952162,0,2,10433524,914808,0,0,253962,93
17,25,3,50,47,257918675,257918675,0,2,11165416,914808,0,0,225668,99
18,25,3,50,47,273085793,273085793,0,2,11746078,914808,0,0,214369,105
19,25,3,50,47,288668662,288668662,0,2,12435801,914808,0,0,220246,111
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,1,50,37,3573767,3573767,0,0,164494,236804,0,0,50511,2
22,25,4,50,44,20005244,20005244,0,0,827956,686856,0,0,232240,9
23,25,4,50,44,35963140,35963140,0,0,1496288,773194,0,0,225547,16
24,25,4,50,44,51178289,51178289,0,0,2181448,773194,0,0,215048,24
25,25,4,50,44,67248439,67248439,0,0,2864065,773194,0,0,227133,32
26,25,4,50,44,82815044,82815044,0,0,3642451,773194,0,0,220016,40
27,25,4,50,44,98102715,98102715,0,0,4396011,773194,0,0,216073,48
28,25,4,50,44,112915570,112915570,0,0,4952162,773194,0,0,209361,56
29,25,4,50,44,127465216,127465216,0,0,5569746,773194,0,0,205642,64
30,25,4,50,44,142395833,142395833,0,0,6259697,773194,0,0,211026,72
31,25,4,50,44,159156192,159156192,0,0,6961647,773194,0,0,236888,80
32,25,4,50,44,173350447,173350447,0,2,7617335,773194,0,0,200619,88
33,25,4,50,45,186020046,186020046,0,2,8139388,776446,0,0,179070,96
34,25,4,50,46,203123376,203123376,0,2,8892188,811859,0,0,241737,104
