,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,41,9706908,9706908,0,0,370526,460865,0,0,68177,3
2,25,2,50,41,22755398,22755398,0,0,805665,489287,0,0,91647,6
3,25,2,50,41,37140747,37140747,0,0,1417078,489287,0,0,101038,10
4,25,2,50,41,49074556,49074556,0,0,1874447,489287,0,0,83818,14
5,25,2,50,41,62691473,62691473,0,0,2251821,489287,0,0,95640,18
6,25,2,50,41,74913135,74913135,0,0,2618083,489287,0,0,85841,22
7,25,2,50,41,90336577,90336577,0,0,3179048,489287,0,0,108329,26
8,25,2,50,41,105134659,105134659,0,0,3586909,489287,0,0,103936,30
9,25,2,50,41,118489470,118489470,0,0,4078270,489287,0,0,93799,34
10,25,2,50,41,132507606,132507606,0,0,4590159,489287,0,0,98458,38
11,25,2,50,41,147103097,147103097,0,0,5063070,489287,0,0,102513,42
12,25,2,50,41,161974590,161974590,0,3,5507415,489287,0,0,104452,46
13,25,2,50,41,175957325,175957325,0,3,5907577,489287,0,0,98210,50
14,25,2,50,41,190630361,190630361,0,3,6309266,489287,0,0,103058,54
15,25,2,50,41,207343651,207343651,0,3,6779435,489287,0,0,117388,58
16,25,2,50,41,220748471,220748471,0,3,7303890,489287,0,0,94150,62
17,25,2,50,41,233851038,233851038,0,3,7612639,489287,0,0,92027,66
18,25,2,50,41,248116678,248116678,0,3,8104079,489287,0,0,100197,70
19,25,2,50,41,263846029,263846029,0,3,8436354,489287,0,0,110478,74
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,40,0,0,0,0,0,62542,0,0,0,0
22,25,4,50,42,14311725,13411725,900000,0,595486,780950,0,33729,100519,6
23,25,4,50,42,26966351,25566351,1400000,0,1000989,808642,0,22380,88879,14
24,25,4,50,42,39543566,38143566,1400000,0,1564514,815633,0,0,88336,21
25,25,4,50,42,55113377,53713377,1400000,0,2163916,815633,0,0,109355,29
26,25,4,50,42,69939937,66939937,3000000,0,2639041,815633,0,60457,104135,37
27,25,4,50,42,83591993,71391993,12200000,0,3208772,815633,0,395819,95886,45
28,25,4,50,42,98000946,85800946,12200000,0,3771774,815633,0,0,101202,53
29,25,4,50,42,112084063,99884063,12200000,0,4312832,815633,0,0,98914,61
30,25,4,50,42,125826732,113626732,12200000,0,4718879,815633,0,0,96521,69
31,25,4,50,42,139264987,124564987,14700000,0,5312593,815633,0,106398,94384,77
32,25,4,50,42,153626785,138926785,14700000,1,5805066,815633,0,0,100870,85
33,25,4,50,42,168169281,153469281,14700000,1,6227140,818191,0,0,102141,93
34,25,4,50,43,182554718,167854718,14700000,1,6670508,827325,0,0,101037,101
35,25,4,50,43,198304000,183604000,14700000,1,7185514,827325,0,0,110616,109
36,25,4,50,43,211589464,196889464,14700000,1,7630809,827325,0,0,93311,117
37,25,4,50,43,226066139,211366139,14700000,1,8003027,827325,0,0,101678,125
38,25,4,50,43,241692343,226992343,14700000,1,8415198,827325,0,0,109752,133
39,25,4,50,43,254786449,240086449,14700000,1,8807666,827325,0,0,91966,141
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,43,7982587,7982587,0,0,341550,394306,0,0,56067,1
42,25,3,50,43,23237908,23237908,0,0,1004062,701256,0,0,107148,6
43,25,3,50,43,38746171,38746171,0,0,1673722,701256,0,0,108924,12
44,25,3,50,43,54515561,54515561,0,0,2094787,701256,0,0,110758,18
45,25,3,50,43,68073541,68073541,0,0,2676002,701256,0,0,95226,24
46,25,3,50,43,80496796,80496796,0,0,3063154,701256,0,0,87255,30
