,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,4,50,36,546796,46796,500000,0,36937,352118,0,184897,109729,0
2,25,6,50,42,9147808,7947808,1200000,0,367200,852618,0,125957,235562,2
3,25,6,50,42,19035761,10135761,8900000,0,799653,892437,0,304442,271651,11
4,25,6,50,42,33605238,16005238,17600000,0,1411285,899313,0,244965,293461,20
5,25,6,50,42,46125431,16225431,29900000,0,2002876,915975,0,297756,242784,30
6,25,6,50,42,51887455,16687455,35200000,0,2282222,915975,0,301387,255554,39
7,25,6,50,42,65293189,24793189,40500000,0,2776936,915975,0,190988,270995,50
8,25,6,50,42,77473937,28873937,48600000,0,3314965,915975,0,291868,233316,62
9,25,6,50,41,88491226,30591226,57900000,1,3743733,915975,0,416794,298339,73
10,25,6,50,42,96054947,31654947,64400000,1,4085039,940835,0,422729,261096,83
11,25,6,50,41,111327469,38527469,72800000,2,4711839,951648,0,251815,306991,94
12,25,6,50,41,128347976,42547976,85800000,2,5373624,990596,0,352944,326020,106
13,25,6,50,41,140393436,47993436,92400000,2,5808198,1015666,0,279413,298940,116
14,25,6,50,42,150612328,51412328,99200000,2,6251572,1030908,0,176508,195737,128
15,25,6,50,42,161959247,55059247,106900000,2,6744668,1053204,0,249133,254958,139
16,25,6,50,42,174145954,63145954,111000000,2,7238862,1092813,0,207568,265977,150
17,25,6,50,42,186735754,63335754,123400000,2,7810854,1127938,0,301194,241151,162
18,25,6,50,41,193613271,63513271,130100000,2,8126360,1140090,0,263665,241222,171
19,25,7,50,45,208204443,67104443,141100000,2,8810255,1161520,0,367674,279488,183
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,45,4201388,4201388,0,0,149631,281967,0,0,80476,2
22,25,5,50,49,18622958,17322958,1300000,0,757746,658216,0,22455,276240,7
23,25,5,50,49,20278059,17400223,2877836,0,865950,748400,0,126485,267641,10
24,25,5,50,49,33571763,19993927,13577836,0,1385119,748400,0,163192,254635,20
25,25,5,50,49,48978972,30101135,18877836,0,2110213,780668,0,182821,295119,29
26,25,5,50,49,49754712,30176875,19577836,0,2190757,791046,0,174999,301825,35
27,25,5,50,49,66645993,31968157,34677836,0,2971477,816640,0,422784,323545,44
28,25,5,50,49,81023153,32145317,48877836,0,3568138,816640,0,423611,284009,53
29,25,5,50,49,95411118,44733282,50677836,0,4041975,823909,0,75764,288570,61
30,25,5,50,49,112936837,54959001,57977836,0,4666398,826720,0,155962,335699,70
31,25,5,50,49,118376603,55798767,62577836,0,4938012,826720,0,557562,288381,79
32,25,5,50,49,133989480,55911644,78077836,0,5612241,826720,0,452080,315747,87
33,25,5,50,49,149793585,60515749,89277836,0,6154267,826720,0,190683,302722,97
34,25,5,50,49,162057978,62280142,99777836,0,6729617,826720,0,408593,326177,104
35,25,5,50,49,179968619,77490783,102477836,0,7269824,826720,0,83478,359216,113
36,25,5,50,49,195916671,77838835,118077836,0,7912721,826720,0,313808,305479,123
37,25,5,50,49,211043625,78065789,132977836,0,8547577,826720,0,399959,309364,132
38,25,5,50,49,226652738,78374902,148277836,0,9247147,826720,0,453414,335614,141
39,25,5,50,49,240161754,79883918,160277836,0,9741905,826720,0,345393,321433,149
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,42,0,0,0,0,0,28452,0,0,0,0
42,25,3,50,42,7240690,4040690,3200000,0,289587,922066,0,68467,263273,3
43,25,3,50,42,18582461,4182461,14400000,0,708804,922066,0,302956,265897,8
44,25,3,50,42,24510682,5910682,18600000,0,995528,922066,0,420365,255370,13
45,25,3,50,42,34216229,6016229,28200000,0,1430080,922066,0,494295,288569,18
46,25,3,50,42,34216229,6016229,28200000,0,1478890,922066,0,478320,300957,21
47,25,3,50,42,43728063,12328063,31400000,0,1851261,922066,0,252696,279515,26
48,25,3,50,42,56846094,19846094,37000000,0,2378696,922066,0,81764,251271,32
49,25,3,50,42,66343739,19943739,46400000,0,2828752,922066,0,262922,212649,37
50,25,3,50,42,69089547,19989547,49100000,0,3004549,922066,0,455125,282271,41
51,25,3,50,42,76253729,20153729,56100000,0,3300156,922066,0,402716,268178,46
52,25,3,50,42,83349507,27249507,56100000,0,3629384,922066,0,227946,279185,50
53,25,3,50,42,97995583,32495583,65500000,0,4195758,922066,0,301164,280540,56
54,25,3,50,42,108039230,32539230,75500000,0,4709571,922066,0,500116,276535,61
55,25,3,50,42,121042650,42242650,78800000,0,5129989,922066,0,65840,249076,67
56,25,3,50,42,133639331,45439331,88200000,0,5638143,922066,0,339006,241285,73
57,25,3,50,42,142115635,45515635,96600000,0,5993493,922066,0,259485,230672,78
58,25,3,50,42,144182801,45582801,98600000,0,6115275,922066,0,430992,247581,82
59,25,3,50,42,146628464,45628464,101000000,0,6250601,922066,0,536636,286481,86
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,2,50,46,0,0,0,0,35190,634840,0,364287,216978,-3
62,25,2,50,46,4087661,87661,4000000,0,255437,808607,0,537435,275749,-4
63,25,2,50,46,19857322,9857322,10000000,0,883559,863565,0,90646,302063,-2
64,25,2,50,46,29088270,9888270,19200000,0,1270009,867002,0,245047,268993,0
65,25,2,50,46,40473418,21273418,19200000,0,1586852,888872,0,0,306115,2
66,25,2,50,46,56672051,21372051,35300000,0,2374446,954649,0,377898,310280,5
67,25,2,50,46,67933709,21433709,46500000,0,2924261,954649,0,393086,304492,8
68,25,2,50,46,81571196,29571196,52000000,0,3336372,954649,0,131331,261222,12
69,25,2,50,46,95720542,29720542,66000000,1,3893067,954649,0,339661,271026,16
70,25,2,50,45,95720542,29720542,66000000,1,3930784,955695,0,414343,232552,18
71,25,2,50,46,110122666,39422666,70700000,1,4534373,973207,0,174540,275868,22
72,25,2,50,46,120255728,39455728,80800000,1,5043603,983396,0,443269,282957,25
73,25,2,50,45,135888228,44288228,91600000,1,5709374,983396,0,425699,299435,29
74,25,2,50,45,145550086,44350086,101200000,1,6092995,997734,0,377216,284326,32
75,25,2,50,46,159518610,44418610,115100000,1,6709632,1000018,0,340490,267563,36
76,25,2,50,46,175962943,44562943,131400000,1,7410236,1024244,0,478912,314986,40
77,25,2,50,46,182296383,44596383,137700000,1,7711479,1041627,0,438392,303260,43
78,25,2,50,45,186607486,48907486,137700000,1,7896641,1041627,0,292809,288386,46
79,25,2,50,45,186607486,48907486,137700000,1,7942851,1042649,0,502939,284917,48
80,25,0,50,0,0,0,0,0,0,0,0,0,0,0
81,25,2,50,42,9967287,67287,9900000,0,336683,656060,0,254510,190920,2
82,25,2,50,42,22564858,12664858,9900000,0,928501,728058,0,0,241302,6
83,25,2,50,42,35307870,25407870,9900000,0,1263755,728058,0,41871,264186,9
84,25,2,50,42,36279451,25479451,10800000,0,1355609,728058,0,18529,276380,12
85,25,2,50,42,49975526,25575526,24400000,0,1850297,728058,0,409183,287136,15
86,25,2,50,42,50699269,25599269,25100000,0,1913440,728058,0,12407,261837,18
87,25,2,50,42,64966082,25666082,39300000,0,2582143,728058,0,581785,295540,21
88,25,2,50,42,78838627,25738627,53100000,0,3098665,728058,0,210084,269137,24
89,25,2,50,42,91711007,38611007,53100000,0,3536099,728058,0,0,246567,28
90,25,2,50,42,93290285,38690285,54600000,0,3652702,728058,0,562380,314126,31
91,25,2,50,42,105528889,38728889,66800000,0,4112583,728058,0,392885,254465,34
92,25,2,50,42,120215709,52815709,67400000,1,4532372,728058,0,12157,281321,38
93,25,2,50,43,120215709,52815709,67400000,1,4578159,728445,0,448254,282316,40
94,25,2,50,43,134959568,52859568,82100000,1,5120654,740849,0,272196,311293,43
95,25,2,50,42,149180670,66280670,82900000,1,5612692,740849,0,34406,272401,47
96,25,2,50,42,150147887,66347887,83800000,1,5693962,740849,0,501025,257175,50
97,25,2,50,42,164545784,79545784,85000000,1,6324405,740849,0,17285,275787,54
98,25,2,50,42,178008124,79608124,98400000,1,6763513,740849,0,187186,257867,58
99,25,2,50,42,192178198,92878198,99300000,1,7259660,740849,0,23543,271423,62
100,25,0,50,0,0,0,0,0,0,0,0,0,0,0
101,25,2,50,37,4636321,36321,4600000,0,202301,239149,0,172245,88807,1
102,25,3,50,40,17365152,265152,17100000,0,705809,518082,0,372566,243816,6
103,25,3,50,40,29904130,304130,29600000,0,1176196,559924,0,293554,253445,9
104,25,3,50,40,40223153,423153,39800000,0,1659197,564572,0,393605,221626,13
105,25,3,50,40,52702946,502946,52200000,0,2203431,566140,0,347013,264645,16
106,25,3,50,40,66239344,539344,65700000,0,2807559,566140,0,548840,266632,21
107,25,3,50,40,76540784,840784,75700000,0,3202416,566140,0,280048,197320,27
108,25,3,50,40,77508175,1608175,75900000,0,3287599,566140,0,318509,246051,32
109,25,3,50,40,89849285,1649285,88200000,0,3732294,566584,0,352794,247683,36
110,25,3,50,40,103713509,14913509,88800000,0,4309446,566584,0,13702,265565,42
111,25,3,50,40,115448300,14948300,100500000,0,4843169,568496,0,202930,241195,46
112,25,3,50,40,127408808,15108808,112300000,2,5433453,568496,0,362138,229099,52
113,25,3,50,40,140181691,15281691,124900000,2,5979857,570463,0,186565,244660,58
114,25,3,50,41,154100707,15400707,138700000,2,6557365,576663,0,299320,266613,64
115,25,3,50,40,156049680,15449680,140600000,2,6681412,576663,0,469676,259799,69
116,25,3,50,41,156651635,15451635,141200000,2,6738649,587763,0,496224,236614,73
117,25,3,50,41,168266437,15466437,152800000,2,7164082,608623,0,338332,249923,78
118,25,3,50,41,168266437,15466437,152800000,2,7210169,620277,0,529967,284165,81
119,25,3,50,41,182051625,17551625,164500000,2,7823307,648861,0,439092,264051,87
120,25,0,50,0,0,0,0,0,0,0,0,0,0,0
121,25,2,50,42,997500,97500,900000,0,51632,461270,0,155848,121629,1
122,25,2,50,42,16767765,167765,16600000,0,676412,702576,0,368404,302075,4
123,25,2,50,42,23543922,6943922,16600000,0,919013,758793,0,222515,254742,6
124,25,2,50,42,40278837,14078837,26200000,0,1609966,897768,0,177163,320552,9
125,25,2,50,42,55971001,14171001,41800000,0,2264428,897768,0,381791,300578,13
126,25,2,50,42,63481573,21681573,41800000,0,2582578,897768,0,0,266796,16
127,25,2,50,42,78049933,28849933,49200000,0,3073480,897768,0,160612,279052,20
128,25,2,50,42,93220243,36420243,56800000,0,3624599,897768,0,273430,290582,24
129,25,2,50,42,101540293,44740293,56800000,0,3900753,897768,0,187867,320786,27
130,25,2,50,42,109175604,52375604,56800000,0,4205069,897768,0,201166,312879,30
131,25,2,50,42,115964848,52464848,63500000,0,4471389,897768,0,455083,265798,33
132,25,2,50,42,129238185,65738185,63500000,2,4949365,897768,0,0,254247,37
133,25,2,50,42,143667834,65867834,77800000,2,5463452,898982,0,356404,276395,41
134,25,2,50,42,143667834,65867834,77800000,2,5510827,920578,0,579879,292101,43
135,25,2,50,42,157999103,73299103,84700000,2,6217263,925564,0,188563,274511,47
136,25,2,50,42,172034884,80634884,91400000,2,6851419,934618,0,281892,268851,51
137,25,2,50,42,186485546,80785546,105700000,2,7395832,934618,0,320597,276798,55
138,25,2,50,42,202010190,80810190,121200000,2,7962684,934618,0,351693,297370,59
139,25,2,50,42,208770434,80870434,127900000,2,8220068,934618,0,398374,259679,62
140,25,0,50,0,0,0,0,0,0,0,0,0,0,0
141,25,1,50,34,9429118,29118,9400000,0,323607,657835,0,128768,180612,2
142,25,5,50,42,21055788,255788,20800000,0,789806,751499,0,210432,225949,6
143,25,5,50,42,22476666,1176666,21300000,0,887794,815489,0,405243,256457,10
144,25,5,50,42,36146996,13546996,22600000,0,1414586,863584,0,74096,281159,17
145,25,5,50,42,50021841,25721841,24300000,0,2012349,879825,0,64499,273941,24
146,25,5,50,42,52482517,26682517,25800000,0,2175291,900261,0,42221,307709,32
147,25,5,50,42,66716093,38616093,28100000,0,2731081,907156,0,53054,272638,40
148,25,5,50,42,80596030,39596030,41000000,0,3321874,907156,0,412905,269584,49
149,25,5,50,42,92725900,39725900,53000000,0,3885028,913796,0,363154,258168,55
150,25,5,50,42,108589264,41789264,66800000,0,4474436,923226,0,226698,303857,64
151,25,5,50,42,120039458,41939458,78100000,0,4926758,928388,0,258322,236875,72
152,25,5,50,42,131857685,42157685,89700000,0,5500661,928388,0,389623,238523,81
153,25,5,50,42,143741784,42341784,101400000,0,6044756,933280,0,462243,244320,89
154,25,5,50,42,155992978,42392978,113600000,0,6617621,955766,0,491558,276439,94
155,25,5,50,42,168593101,52893101,115700000,0,7164343,955766,0,59868,243655,103
156,25,5,50,42,182091328,53191328,128900000,0,7756261,955766,0,274344,262274,112
157,25,5,50,42,197369691,53269691,144100000,0,8324260,955766,0,408993,298189,121
158,25,5,50,42,199498770,53398770,146100000,0,8463891,955766,0,425155,277406,130
159,25,5,50,42,214650369,54150369,160500000,0,9174822,955766,0,371765,290224,140
160,25,0,50,0,0,0,0,0,0,0,0,0,0,0
161,25,3,50,44,7858428,7858428,0,0,294276,653889,0,97076,210376,3
162,25,5,50,48,22300868,8000868,14300000,0,924055,763232,0,479739,300339,6
163,25,5,50,48,29322105,13922105,15400000,0,1267873,822546,0,45997,298770,14
164,25,5,50,48,47322442,25322442,22000000,0,1922183,845144,0,158407,356300,22
165,25,5,50,48,63189190,31389190,31800000,0,2659931,845144,0,278630,328488,30
166,25,5,50,48,79839781,32539781,47300000,0,3342213,845144,0,441490,318935,40
167,25,5,50,48,85051760,32751760,52300000,0,3623648,845144,0,667179,344979,47
168,25,5,50,48,97342706,32842706,64500000,0,4169616,845144,0,641593,316244,55
169,25,5,50,48,108639792,33039792,75600000,0,4713774,845144,0,253006,322045,63
170,25,5,50,48,118753278,33753278,85000000,0,5231945,845144,0,535326,315398,71
171,25,5,50,48,131555420,33955420,97600000,0,5768765,845144,0,374298,254311,80
172,25,5,50,48,144421253,35221253,109200000,0,6369011,845144,0,581734,329765,89
173,25,5,50,48,158224975,36224975,122000000,0,6902097,845144,0,423822,283722,97
174,25,5,50,48,172493778,42993778,129500000,0,7487204,845144,0,176818,273312,107
175,25,5,50,48,188400655,44000655,144400000,0,8200208,845144,0,513646,328366,116
176,25,5,50,48,199131412,53031412,146100000,0,8616743,845144,0,247863,309292,124
177,25,5,50,48,213047296,59147296,153900000,0,9084466,845144,0,221526,279079,133
178,25,5,50,48,219090098,64790098,154300000,0,9359072,845144,0,382504,289829,141
179,25,5,50,48,225317443,65017443,160300000,0,9671430,845144,0,594851,308335,149
180,25,0,50,0,0,0,0,0,0,0,0,0,0,0
181,25,3,50,40,855473,55473,800000,0,44282,79502,0,13645,16386,2
182,25,3,50,40,10656891,156891,10500000,0,456045,542504,0,359509,216417,4
183,25,3,50,40,23926248,8826248,15100000,0,1050879,794661,0,101141,254170,9
184,25,3,50,40,34025928,8925928,25100000,0,1487331,825969,0,358547,275130,12
185,25,3,50,40,47593565,16793565,30800000,0,2027944,825969,0,192975,259882,18
186,25,3,50,40,56425943,16925943,39500000,0,2473044,825969,0,263023,208326,23
187,25,3,50,40,67900605,24800605,43100000,0,2953124,825969,0,105423,219793,29
188,25,3,50,39,71285688,24885688,46400000,1,3110802,825969,0,515117,277689,33
189,25,3,50,39,80687707,26087707,54600000,1,3442300,825969,0,185778,226009,38
