,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,1,50,39,11708676,11708676,0,0,202719,429731,0,0,99543,2
2,25,1,50,39,24683787,24683787,0,0,464571,429731,0,0,110310,4
3,25,1,50,39,39035028,39035028,0,0,757893,429731,0,0,122009,6
4,25,1,50,39,53247423,53247423,0,0,994482,429731,0,0,120829,8
5,25,1,50,39,66238122,66238122,0,0,1289564,429731,0,0,110442,10
6,25,1,50,39,78750005,78750005,0,0,1626625,429731,0,0,106372,12
7,25,1,50,39,90203030,90203030,0,0,1865993,429731,0,0,97370,14
8,25,1,50,39,101654211,101654211,0,0,2098887,429731,0,0,97354,16
9,25,1,50,39,115033455,115033455,0,0,2586386,429731,0,0,113746,18
10,25,1,50,39,127198234,127198234,0,0,2810892,429731,0,0,103421,20
11,25,1,50,39,139408762,139408762,0,0,3058524,429731,0,0,103810,22
12,25,1,50,39,151052164,139452164,11600000,0,3464100,429731,0,344989,98988,24
13,25,1,50,39,163009978,151409978,11600000,0,3831965,429731,0,0,101661,26
14,25,1,50,39,175262799,163662799,11600000,0,4110267,429731,0,0,104169,28
15,25,1,50,39,188766799,177166799,11600000,0,4465633,429731,0,0,114806,30
16,25,1,50,39,202171671,190571671,11600000,0,4764075,429731,0,0,113964,32
17,25,1,50,39,214060188,202460188,11600000,0,5175047,429731,0,0,101072,34
18,25,1,50,39,227643373,216043373,11600000,0,5551727,429731,0,0,115480,36
19,25,1,50,39,241293915,229693915,11600000,0,5808677,429731,0,0,116052,38
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,32,6660389,6660389,0,0,204419,250227,0,0,56624,2
22,25,2,50,32,16865191,16865191,0,0,449172,389102,0,0,86757,6
23,25,2,50,32,27772786,27772786,0,0,743927,389102,0,0,92732,10
24,25,2,50,32,37180076,37180076,0,0,1069516,389102,0,0,79977,14
25,25,2,50,32,49037107,49037107,0,0,1419797,389102,0,0,100804,18
26,25,2,50,32,60719522,60719522,0,0,1689791,389102,0,0,99319,22
27,25,2,50,32,71599528,71599528,0,0,1968418,389102,0,0,92497,26
28,25,2,50,32,81430782,81430782,0,0,2121249,389102,0,0,83581,30
29,25,2,50,32,92024558,92024558,0,0,2456640,389102,0,0,90064,34
30,25,2,50,32,100482366,100482366,0,0,2682653,389102,0,0,71905,38
31,25,2,50,32,110411091,110411091,0,0,2937592,389102,0,0,84410,42
32,25,2,50,32,122063592,122063592,0,1,3163999,389102,0,0,99065,46
33,25,2,50,32,134593015,134593015,0,1,3487187,389974,0,0,106521,50
34,25,2,50,32,145534802,145534802,0,1,3866057,389974,0,0,93022,54
35,25,2,50,32,155534185,155534185,0,1,4116067,389974,0,0,85011,58
36,25,2,50,32,166039983,166039983,0,1,4412587,389974,0,0,89316,62
37,25,2,50,32,176516603,176516603,0,1,4781941,389974,0,0,89068,66
38,25,2,50,32,185050083,185050083,0,1,5069792,389974,0,0,72548,70
39,25,2,50,32,196321084,196321084,0,1,5371002,389974,0,0,95822,74
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,25,6153690,6153690,0,0,171209,273939,0,0,52316,3
42,25,5,50,25,16496567,16496567,0,0,439744,371769,0,0,87929,10
43,25,5,50,23,26149561,26149561,0,0,705763,403026,0,0,82064,18
44,25,5,50,22,32699289,32699289,0,0,908708,406314,0,0,60897,26
45,25,5,50,21,41268451,41268451,0,0,1183549,406314,0,0,72849,36
46,25,4,50,21,39060777,39060777,0,0,1083213,417414,0,0,61124,34
47,25,4,50,21,45198968,45198968,0,1,1258853,417414,0,0,52183,42
48,25,4,50,22,51860548,51860548,0,3,1422356,421195,0,0,56632,50
49,25,4,50,22,59911634,59911634,0,3,1670421,459744,0,0,68447,58
50,25,4,50,21,68538688,68538688,0,4,1925661,459744,0,0,73343,66
51,25,4,50,22,74561990,73861990,700000,5,2052147,477518,0,20191,51207,74
52,25,4,50,23,81901104,81201104,700000,10,2249238,496588,0,0,62392,82
53,25,6,50,26,89391994,88691994,700000,11,2491669,517243,0,0,63683,92
54,25,6,50,29,100450439,99750439,700000,12,2776592,661180,0,0,94013,103
55,25,6,50,29,111235547,110535547,700000,12,3014428,704274,0,0,91689,114
56,25,6,50,31,123095045,122395045,700000,12,3328479,782362,0,0,100822,126
57,25,6,50,28,134245477,133545477,700000,12,3668984,801544,0,0,94794,137
58,25,6,50,27,143332623,141732623,1600000,12,3903574,801544,0,23692,77252,149
59,25,6,50,27,153339455,150839455,2500000,12,4198474,807085,0,25770,85073,161
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,2,50,33,10079277,10079277,0,0,211541,361870,0,0,85690,4
62,25,2,50,33,20526292,20526292,0,0,423531,361870,0,0,88816,8
63,25,2,50,33,32060625,32060625,0,0,610847,361870,0,0,98060,12
64,25,2,50,33,44466449,44466449,0,0,880542,361870,0,0,105469,16
65,25,2,50,33,55472843,55472843,0,0,1244265,361870,0,0,93572,20
