,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,35,9738239,9738239,0,0,152633,226147,0,0,120117,4
2,25,7,50,46,25114469,25114469,0,0,411366,273558,0,0,189658,13
3,25,7,50,46,42913144,42913144,0,0,695147,302960,0,0,219538,26
4,25,7,50,46,61072124,61072124,0,0,1008567,304972,0,0,223983,39
5,25,7,50,46,78601741,78601741,0,0,1305790,304972,0,0,216218,53
6,25,7,50,46,95218942,95218942,0,0,1561999,304972,0,0,204964,67
7,25,7,50,46,112448499,112448499,0,0,1855476,304972,0,0,212518,81
8,25,7,50,46,125815078,125815078,0,0,2070784,304972,0,0,164869,95
9,25,7,50,46,139562804,139562804,0,0,2305680,304972,0,0,169571,109
10,25,7,50,46,155787242,155787242,0,0,2568534,304972,0,0,200121,123
11,25,7,50,46,168844318,168844318,0,0,2786576,304972,0,0,161051,137
12,25,7,50,46,183756515,183756515,0,0,3018839,304972,0,0,183932,151
13,25,7,50,46,197550173,197550173,0,0,3225694,304972,0,0,170137,165
14,25,7,50,46,215064053,215064053,0,0,3477897,304972,0,0,216025,179
15,25,7,50,46,232091924,232091924,0,0,3729495,304972,0,0,210031,193
16,25,7,50,46,246534353,246534353,0,0,3978425,304972,0,0,178140,207
17,25,7,50,46,262315816,262315816,0,0,4205693,304972,0,0,194656,221
18,25,7,50,46,278731701,278731701,0,0,4492184,304972,0,0,202481,235
19,25,7,50,46,294161806,294161806,0,0,4763872,304972,0,0,190322,249
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,41,789607,789607,0,0,17065,45717,0,0,9739,2
22,25,7,50,36,15831799,15831799,0,0,274123,317702,0,0,185538,13
23,25,7,50,29,26020942,26020942,0,0,445272,337477,0,0,125677,27
24,25,7,50,26,36158047,36158047,0,0,613419,337477,0,0,125035,41
25,25,7,50,24,45772917,45772917,0,0,782651,337563,0,0,118594,54
26,25,7,50,23,54398250,54398250,0,0,931868,337563,0,0,106387,68
27,25,7,50,23,62033987,62033987,0,2,1061340,337563,0,0,94180,82
28,25,7,50,23,69849100,69849100,0,3,1183504,369078,0,0,96394,96
29,25,7,50,26,76983361,76983361,0,7,1314759,396156,0,0,87996,110
30,25,7,50,29,87891171,87891171,0,9,1481105,527395,0,0,134542,124
31,25,7,50,31,97543031,97543031,0,9,1615174,639962,0,0,119048,138
32,25,7,50,33,110754561,110754561,0,9,1835951,820590,0,0,162956,152
33,25,7,50,33,124997674,124997674,0,9,2037181,968621,0,0,175682,166
34,25,7,50,34,136733074,136733074,0,11,2231890,1126770,0,0,144749,180
35,25,7,50,37,148834501,148834501,0,11,2450626,1252692,0,0,149266,194
36,25,7,50,36,164095571,164095571,0,16,2687682,1419186,0,0,188238,208
37,25,7,50,39,178579768,178579768,0,16,2905325,1606944,0,0,178654,222
38,25,7,50,44,192456296,192456296,0,18,3113736,1826180,0,0,171160,236
39,25,7,50,42,210192763,210192763,0,18,3398596,2060265,0,0,218772,250
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,2,50,46,11641259,11641259,0,0,163692,255495,0,0,143590,4
