,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,37,10293920,10293920,0,0,217647,608174,0,0,120502,2
2,25,5,50,42,24956210,24956210,0,0,861197,757147,0,0,171637,9
3,25,5,50,42,40417235,40417235,0,0,1306179,779142,0,0,180986,17
4,25,5,50,42,55442158,55442158,0,0,1750318,808650,0,0,175882,26
5,25,5,50,42,67964308,67964308,0,0,2291363,808670,0,0,146584,35
6,25,5,50,42,82343256,70643256,11700000,0,2842636,808670,0,442204,168320,45
7,25,5,50,42,95281571,83581571,11700000,0,3237250,808670,0,0,151456,55
8,25,5,50,42,109277788,97577788,11700000,0,3725496,808670,0,0,163839,65
9,25,5,50,42,124749074,102049074,22700000,0,4305899,808670,0,403531,181107,75
10,25,5,50,42,137274125,114574125,22700000,0,4703879,808670,0,0,146619,85
11,25,5,50,42,151153853,128453853,22700000,0,5167528,808670,0,0,162475,95
12,25,5,50,42,167627054,144927054,22700000,1,5673945,808670,0,0,192835,105
13,25,5,50,43,184652391,161952391,22700000,1,6114056,809765,0,0,199299,115
14,25,5,50,43,198932837,174932837,24000000,1,6597145,826656,0,59350,167167,125
15,25,5,50,42,213731298,189731298,24000000,1,6981143,826656,0,0,173231,135
16,25,5,50,42,229330598,205330598,24000000,1,7354113,826656,0,0,182605,145
17,25,5,50,42,244617614,220617614,24000000,1,7917849,839907,0,0,178948,155
18,25,5,50,43,258930643,234930643,24000000,1,8501949,845766,0,0,167548,165
19,25,5,50,43,271931151,247931151,24000000,1,8889401,845766,0,0,152184,175
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,47,1794780,1794780,0,0,45821,147616,0,0,21009,2
22,25,2,50,47,18641695,18641695,0,0,474753,491205,0,0,197211,5
23,25,2,50,47,34556267,34556267,0,0,935249,624704,0,0,186297,8
24,25,2,50,47,50063979,50063979,0,0,1473010,624704,0,0,181535,12
25,25,2,50,47,65901286,65901286,0,0,2024260,624704,0,0,185393,16
26,25,2,50,47,81339557,81339557,0,0,2355920,624704,0,0,180722,20
27,25,2,50,47,96332359,96332359,0,0,2935953,624704,0,0,175507,24
28,25,2,50,47,111690952,111690952,0,0,3658704,624704,0,0,179789,28
29,25,2,50,47,127996309,127996309,0,0,4215373,624704,0,0,190872,32
30,25,2,50,47,143812702,143812702,0,0,4853071,624704,0,0,185148,36
31,25,2,50,47,158513459,158113459,400000,0,5204268,624704,0,16197,172089,40
32,25,2,50,47,174626585,174226585,400000,0,5749680,624704,0,0,188621,44
33,25,2,50,47,189918619,175018619,14900000,0,6380830,624704,0,626468,179010,48
34,25,2,50,47,205929982,191029982,14900000,0,6866632,624704,0,0,187430,52
35,25,2,50,47,222888825,207988825,14900000,0,7354560,624704,0,0,198521,56
36,25,2,50,47,240105601,224205601,15900000,0,7900842,624704,0,53809,201541,60
37,25,2,50,47,255747308,239847308,15900000,0,8273430,624704,0,0,183103,64
38,25,2,50,47,272920271,257020271,15900000,0,8882488,624704,0,0,201029,68
