,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,39,3516161,816161,2700000,0,133300,206702,0,42629,53879,6
2,25,6,50,40,19341420,1641420,17700000,0,835993,721457,0,391445,242501,13
3,25,6,50,36,31412177,9212177,22200000,0,1264374,834868,0,123241,184967,24
4,25,6,50,34,41753517,9853517,31900000,0,1704000,874281,0,328012,182096,33
5,25,6,50,33,54324868,13124868,41200000,0,2225959,874546,0,186848,192638,44
6,25,6,50,32,63409677,19409677,44000000,0,2506861,874546,0,153257,171429,53
7,25,6,50,32,67640199,19540199,48100000,1,2712195,874546,0,396080,162804,64
8,25,6,50,33,77142609,28142609,49000000,2,3148420,892722,0,82635,159279,75
9,25,6,50,34,81600001,30800001,50800000,2,3354540,935456,0,238001,157876,85
10,25,6,50,34,92126039,40226039,51900000,2,3702701,972890,0,29894,176149,96
11,25,6,50,33,104404329,43004329,61400000,2,4287232,1012097,0,335990,188147,108
12,25,6,50,34,116525791,51525791,65000000,2,4811056,1016250,0,96359,185743,120
13,25,6,50,34,122990599,51890599,71100000,2,5126107,1066046,0,421992,199313,131
14,25,7,50,34,131657105,52557105,79100000,4,5418079,1107877,0,197542,151476,140
15,25,7,50,35,145350074,54350074,91000000,6,6008811,1183742,0,272702,212563,150
16,25,7,50,37,158701990,55501990,103200000,6,6580577,1284065,0,281760,204599,163
17,25,7,50,37,168338387,56338387,112000000,12,6911205,1341156,0,267296,205654,173
18,25,7,50,41,174671316,57071316,117600000,12,7198901,1469029,0,294323,218426,186
19,25,7,50,42,185203964,60203964,125000000,12,7719825,1564986,0,298609,221005,198
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,4,50,44,1106006,6006,1100000,0,56305,532916,0,239884,125898,1
22,25,5,50,46,16368156,268156,16100000,0,748091,836625,0,382078,236645,7
23,25,5,50,46,31623704,8223704,23400000,0,1468253,884722,0,212978,236544,13
24,25,5,50,46,40643311,16843311,23800000,0,1816023,884722,0,177080,252397,22
25,25,5,50,46,48647237,20247237,28400000,0,2159021,884722,0,346374,239059,31
26,25,5,50,46,53205224,20405224,32800000,0,2425898,889201,0,487181,239884,38
