,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,39,0,0,0,0,0,59674,0,0,0,0
2,25,5,50,45,14641721,14641721,0,0,720261,797926,0,0,258679,5
3,25,5,50,45,29431043,29431043,0,0,1431929,897301,0,0,261287,15
4,25,5,50,45,43407847,43407847,0,0,2131395,897301,0,0,246932,25
5,25,5,50,45,58467634,58467634,0,0,2825066,897301,0,0,266066,35
6,25,5,50,45,74489394,74489394,0,0,3476818,897301,0,0,283060,45
7,25,5,50,45,91284337,91284337,0,0,4228575,897301,0,0,296721,55
8,25,5,50,45,106898108,106898108,0,0,4809090,897301,0,0,275853,65
9,25,5,50,45,123256368,123256368,0,0,5563381,897301,0,0,289006,75
10,25,5,50,45,139379238,139379238,0,0,6276062,897301,0,0,284848,85
11,25,5,50,45,155659391,155659391,0,0,7025734,897301,0,0,287625,95
12,25,5,50,45,172521436,172521436,0,0,7847585,897301,0,0,297907,105
13,25,5,50,45,188013017,188013017,0,0,8596328,897301,0,0,273693,115
14,25,5,50,45,203750269,203750269,0,0,9302707,897301,0,0,278034,125
15,25,5,50,45,219321719,219321719,0,0,9865487,897301,0,0,275105,135
16,25,5,50,45,237262791,237262791,0,0,10754916,897301,0,0,316970,145
17,25,5,50,45,253272428,253272428,0,0,11410551,897301,0,0,282847,155
18,25,5,50,45,269221477,269221477,0,0,12122559,897301,0,0,281777,165
19,25,5,50,45,281944877,281944877,0,0,12731622,897301,0,0,224788,175
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,42,2538430,2538430,0,0,100076,183421,0,0,44847,2
22,25,7,50,51,18079359,18079359,0,0,795711,869241,0,0,274564,16
23,25,7,50,51,33562382,33562382,0,0,1480671,897867,0,0,273542,29
24,25,7,50,51,50640667,50640667,0,0,2233468,897867,0,0,301726,43
25,25,7,50,51,67680945,67680945,0,0,2947584,897867,0,0,301054,57
26,25,7,50,51,84429026,84429026,0,0,3680816,897867,0,0,295891,71
27,25,7,50,51,101486160,101486160,0,0,4432264,897867,0,0,301353,85
28,25,7,50,51,116935106,116935106,0,0,5076440,897867,0,0,272939,99
29,25,7,50,51,131825226,131825226,0,0,5715610,897867,0,0,263067,113
30,25,7,50,51,149658075,149658075,0,0,6524377,897867,0,0,315057,127
31,25,7,50,51,163836102,163836102,0,0,7149970,897867,0,0,250485,141
32,25,7,50,51,181120093,181120093,0,0,7947270,897867,0,0,305361,155
33,25,7,50,51,197275777,197275777,0,0,8694193,897867,0,0,285426,169
34,25,7,50,51,217957820,217957820,0,0,9533831,897867,0,0,365395,183
35,25,7,50,51,236587011,236587011,0,0,10329361,897867,0,0,329125,197
36,25,7,50,51,255843344,255843344,0,0,11190017,897867,0,0,340206,211
37,25,7,50,51,272052368,272052368,0,0,11898500,897867,0,0,286369,225
38,25,7,50,51,287439963,287439963,0,0,12580747,897867,0,0,271855,239
39,25,7,50,51,304476242,304476242,0,0,13329483,897867,0,0,300983,253
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,4,50,39,3773704,3773704,0,0,169769,249588,0,0,66671,5
42,25,8,50,50,17869232,17869232,0,0,829593,688135,0,0,249028,16
43,25,8,50,50,35557648,35557648,0,0,1624680,800342,0,0,312504,27
44,25,8,50,50,54589978,54589978,0,0,2448903,809411,0,0,336248,42
45,25,8,50,50,71139707,71139707,0,0,3208919,809411,0,0,292387,58
46,25,8,50,50,89702966,89702966,0,0,4012466,809411,0,0,327961,74
47,25,8,50,50,107062169,107062169,0,0,4839262,809411,0,0,306689,90
48,25,8,50,50,124148797,124148797,0,0,5589501,809411,0,0,301873,106
49,25,8,50,50,140473989,140473989,0,0,6336505,809411,0,0,288421,122
50,25,8,50,50,157755418,157755418,0,0,7135740,809411,0,0,305315,138
51,25,8,50,50,176607412,176607412,0,0,7938009,809411,0,0,333064,154
52,25,8,50,50,195102612,195102612,0,1,8717095,809411,0,0,326760,170
53,25,8,50,51,212221920,212221920,0,1,9451843,812461,0,0,302451,186
54,25,8,50,51,229907877,229907877,0,1,10263360,815371,0,0,312461,202
55,25,8,50,52,246545256,246545256,0,1,11077067,841137,0,0,293936,218
56,25,8,50,52,264176500,264176500,0,1,11826647,841137,0,0,311494,234
57,25,8,50,52,280265678,280265678,0,1,12595800,841137,0,0,284250,250
58,25,8,50,52,297949910,297949910,0,1,13420257,841137,0,0,312431,266
59,25,8,50,52,316304324,316304324,0,1,14268261,841137,0,0,324272,282
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,4,50,47,4170005,4170005,0,0,171941,290587,0,0,73671,8
62,25,5,50,49,17297671,17297671,0,0,764686,632902,0,0,231930,15
63,25,5,50,49,33454799,33454799,0,0,1466156,872103,0,0,285453,23
64,25,5,50,49,51456783,51456783,0,0,2281032,960013,0,0,318046,31
65,25,5,50,49,68168943,68168943,0,0,3033126,960013,0,0,295258,41
66,25,5,50,49,82578481,82578481,0,0,3664085,960013,0,0,254577,51
67,25,5,50,49,99019126,99019126,0,0,4351149,960013,0,0,290463,61
68,25,5,50,49,114824208,114824208,0,0,4986041,960147,0,0,279232,70
69,25,5,50,49,130376707,130376707,0,0,5674062,960147,0,0,274769,80
70,25,5,50,49,146892458,146892458,0,0,6405928,960147,0,0,291788,90
71,25,5,50,49,162915449,162915449,0,0,7166536,960147,0,0,283082,100
72,25,5,50,49,178444330,178444330,0,0,7781808,960147,0,0,274353,110
73,25,5,50,49,196927797,196927797,0,0,8655832,960147,0,0,326553,120
74,25,5,50,49,211364613,211364613,0,0,9194939,960147,0,0,255058,130
75,25,5,50,49,226895927,226895927,0,0,9932781,960147,0,0,274395,140
76,25,5,50,49,245259103,245259103,0,0,10656475,960147,0,0,324427,150
77,25,5,50,49,261198381,261198381,0,0,11346499,960147,0,0,281603,160
78,25,5,50,49,276898697,276898697,0,0,12066783,960147,0,0,277382,170
79,25,5,50,49,294493490,294493490,0,0,12813467,960147,0,0,310853,180
80,25,0,50,0,0,0,0,0,0,0,0,0,0,0
81,25,1,50,42,5194125,5194125,0,0,200656,336949,0,0,91766,2
82,25,2,50,44,20936022,20936022,0,0,958119,763016,0,0,278118,5
83,25,2,50,44,36972623,36972623,0,0,1547134,763016,0,0,283324,9
84,25,2,50,44,52474628,52474628,0,0,2109137,763016,0,0,273879,13
85,25,2,50,44,66176025,66176025,0,0,2661563,763016,0,0,242068,17
86,25,2,50,44,80781633,80781633,0,0,3422287,763016,0,0,258042,21
87,25,2,50,44,94461790,94461790,0,0,4002192,763016,0,0,241692,25
88,25,2,50,44,108553529,108553529,0,0,4568251,763016,0,0,248963,29
89,25,2,50,44,123008090,123008090,0,0,5095916,763016,0,0,255374,33
90,25,2,50,44,137100410,137100410,0,0,5681790,763016,0,0,248974,37
91,25,2,50,44,150062036,150062036,0,0,6158467,763016,0,0,228998,41
92,25,2,50,44,163920211,163920211,0,0,6710257,763016,0,0,244838,45
93,25,2,50,44,177743134,177743134,0,0,7279644,763016,0,0,244214,49
94,25,2,50,44,190950614,190950614,0,0,7798268,763016,0,0,233342,53
95,25,2,50,44,206860366,206860366,0,0,8571501,763016,0,0,281084,57
96,25,2,50,44,221633739,221633739,0,0,9309332,763016,0,0,261007,61
97,25,2,50,44,236302673,236302673,0,0,9981971,763016,0,0,259161,65
98,25,2,50,44,250654459,250654459,0,0,10675970,763016,0,0,253558,69
99,25,2,50,44,264122030,264122030,0,0,11226393,763016,0,0,237936,73
100,25,0,50,0,0,0,0,0,0,0,0,0,0,0
101,25,4,50,43,9986190,9986190,0,0,465390,612650,0,0,176429,4
