,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0
1,25,3,50,19,1047446,1047446,0,0,48001,71181,2
2,25,6,50,27,7870837,3970837,3900000,0,290040,321776,8
3,25,6,50,27,17743386,13843386,3900000,0,610616,439371,20
4,25,6,50,27,26624024,22724024,3900000,0,963083,439371,32
5,25,6,50,27,33443448,28643448,4800000,0,1161901,439371,44
6,25,6,50,27,40510389,35010389,5500000,0,1397670,439371,56
7,25,6,50,27,48628382,43128382,5500000,0,1652083,439371,68
8,25,6,50,27,53584472,48084472,5500000,0,1854611,439371,79
9,25,6,50,27,61005899,55505899,5500000,0,2084604,439371,91
10,25,6,50,27,66475411,60975411,5500000,0,2274443,439371,102
11,25,6,50,27,73337796,67837796,5500000,0,2543539,439371,114
12,25,6,50,27,81821155,76321155,5500000,2,2780659,439371,126
13,25,6,50,27,90037294,83637294,6400000,2,3112700,439371,138
14,25,6,50,27,99095838,92695838,6400000,2,3361560,439371,150
15,25,6,50,27,107668663,101268663,6400000,2,3616176,439371,161
16,25,6,50,27,115202094,108802094,6400000,2,3882437,439371,172
17,25,6,50,27,123179255,116779255,6400000,2,4079224,439371,183
18,25,6,50,27,131767756,125367756,6400000,2,4402007,439371,194
19,25,6,50,27,139204867,132804867,6400000,2,4681104,439371,205
20,25,0,50,0,0,0,0,0,0,0,0
21,25,3,50,33,8475808,8475808,0,0,308826,467219,4
22,25,3,50,31,19528491,19528491,0,0,661365,503432,10
23,25,3,50,30,30250607,30250607,0,0,1005688,503432,16
24,25,3,50,29,38247375,38247375,0,0,1184067,503432,21
25,25,2,50,29,45566866,45566866,0,0,1364997,503432,19
26,25,2,50,29,56020920,56020920,0,0,1836921,503432,23
27,25,2,50,29,65534620,65534620,0,1,2103680,503432,27
28,25,2,50,29,74107155,74107155,0,1,2294039,503432,31
29,25,2,50,29,83312484,83312484,0,1,2680810,503432,34
30,25,2,50,29,93352761,93352761,0,1,3120603,503432,38
31,25,2,50,29,103753286,103753286,0,1,3428369,503432,42
32,25,2,50,29,113834430,113834430,0,3,3672299,503432,46
33,25,2,50,29,124041798,124041798,0,3,3993315,512168,50
34,25,2,50,29,133659324,133659324,0,4,4209025,514037,54
35,25,2,50,31,142029373,142029373,0,5,4464628,539538,58
36,25,2,50,31,150714606,150714606,0,5,4729264,543066,62
37,25,2,50,30,159657784,159657784,0,5,5049292,543066,66
38,25,2,50,30,170661204,170661204,0,5,5337263,543066,70
39,25,2,50,30,180429114,180429114,0,5,5656193,543066,74
40,25,0,50,0,0,0,0,0,0,0,0
41,25,2,50,26,0,0,0,0,7253,105330,-1
42,25,4,50,31,8580694,8580694,0,0,320849,431003,3
43,25,4,50,31,17056625,17056625,0,0,657573,461891,9
44,25,4,50,31,26586897,26586897,0,0,910159,473397,16
45,25,4,50,31,37953813,37053813,900000,0,1290714,487872,22
46,25,4,50,31,46760218,45860218,900000,0,1584014,487872,29
47,25,4,50,31,55408662,54508662,900000,0,1920837,487872,37
48,25,4,50,31,63445930,62545930,900000,0,2153916,487872,45
49,25,4,50,31,73906550,73006550,900000,0,2565563,489370,52
50,25,4,50,31,83712819,82812819,900000,0,2889554,489370,59
51,25,4,50,31,93088248,92188248,900000,0,3207823,489370,67
52,25,4,50,31,101566503,94866503,6700000,4,3547219,489370,75
53,25,4,50,31,111060736,104360736,6700000,4,3867084,489793,83
54,25,4,50,31,121030968,114330968,6700000,4,4300665,489793,91
55,25,4,50,31,130521438,123821438,6700000,4,4619615,489793,98
56,25,4,50,31,140004739,132504739,7500000,4,4974028,489793,106
57,25,4,50,31,149358589,141858589,7500000,4,5260447,489793,114
58,25,4,50,31,159887381,152387381,7500000,4,5559978,489793,122
59,25,4,50,31,169681513,162181513,7500000,4,5818565,489793,130
60,25,0,50,0,0,0,0,0,0,0,0
61,25,1,50,23,0,0,0,0,0,35251,0
62,25,1,50,23,7089535,7089535,0,0,222426,346535,2
63,25,1,50,23,15606762,15606762,0,0,570428,346535,4
64,25,1,50,23,22093328,22093328,0,0,697414,346535,6
65,25,1,50,23,28885575,28885575,0,0,988815,346535,8
66,25,1,50,23,37260816,37260816,0,0,1161823,346535,10
67,25,1,50,23,44561841,44561841,0,0,1317205,346535,12
68,25,1,50,23,54279106,54279106,0,0,1566180,346535,14
69,25,1,50,23,61391564,61391564,0,0,1806303,346535,16
70,25,1,50,23,69146531,69146531,0,0,2066124,346535,18
71,25,1,50,23,76144337,76144337,0,0,2200896,346535,20
72,25,1,50,23,84020849,84020849,0,0,2437359,346535,22
73,25,1,50,23,91937186,91937186,0,0,2642103,346535,24
74,25,1,50,23,99029006,99029006,0,0,2974446,346535,26
75,25,1,50,23,106040191,106040191,0,0,3110177,346535,28
76,25,1,50,23,114212359,114212359,0,0,3455098,346535,30
77,25,1,50,23,121066804,121066804,0,0,3718404,346535,32
78,25,1,50,23,126643907,126643907,0,0,3895302,346535,34
79,25,1,50,23,134577809,134577809,0,0,4109088,346535,36
80,25,0,50,0,0,0,0,0,0,0,0
81,25,2,50,21,4432766,4432766,0,0,175281,229680,2
82,25,5,50,27,12086683,12086683,0,0,469228,344877,8
83,25,5,50,27,21225168,21225168,0,0,826065,420357,16
84,25,5,50,27,27418829,27418829,0,0,1071889,420357,25
85,25,5,50,27,34730623,34730623,0,0,1268899,423149,34
86,25,5,50,27,43927388,43927388,0,0,1550033,423149,44
87,25,5,50,27,53111498,47811498,5300000,0,1904240,423149,54
88,25,5,50,27,61381411,56081411,5300000,0,2121134,423149,64
89,25,5,50,27,70322876,65022876,5300000,0,2387258,423149,74
90,25,5,50,27,79299838,73999838,5300000,0,2786599,423149,83
91,25,5,50,27,89223468,82923468,6300000,0,3206244,423149,93
92,25,5,50,27,99031842,92731842,6300000,3,3556149,423149,103
93,25,5,50,27,108219098,101919098,6300000,3,3775137,423149,113
94,25,5,50,27,117942432,111642432,6300000,3,4158928,423149,123
95,25,5,50,27,125063532,118763532,6300000,3,4404998,423149,132
96,25,5,50,27,135790975,129490975,6300000,3,4743414,423149,142
97,25,5,50,27,144063671,137763671,6300000,3,5098042,423149,150
98,25,5,50,27,154700594,148400594,6300000,3,5524456,423149,160
99,25,5,50,27,164357412,157357412,7000000,3,5890455,423149,170
100,25,0,50,0,0,0,0,0,0,0,0
101,25,4,50,34,3311565,3311565,0,0,121535,190738,4
102,25,5,50,36,12153016,12153016,0,0,405781,458592,9
103,25,5,50,36,24815352,24815352,0,0,758459,458592,19
104,25,5,50,36,34174691,34174691,0,0,1063916,458592,27
105,25,5,50,36,43917489,43917489,0,0,1467825,458592,37
106,25,5,50,36,54501929,54501929,0,0,1897995,458592,47
107,25,5,50,36,65818889,65818889,0,0,2290959,458592,57
108,25,5,50,36,80443501,80443501,0,0,2843254,458592,67
109,25,5,50,36,92709064,92709064,0,0,3190337,458592,77
110,25,5,50,36,103483263,103483263,0,0,3547212,458592,87
111,25,5,50,36,114905549,108005549,6900000,0,3985685,458592,97
112,25,5,50,36,126315119,119415119,6900000,2,4346662,458592,106
113,25,5,50,36,138482242,131582242,6900000,2,4758178,458592,116
114,25,5,50,36,149730257,141930257,7800000,2,5199097,458592,126
115,25,5,50,36,159101373,151301373,7800000,2,5554790,458592,135
116,25,5,50,36,169168919,161368919,7800000,2,5954346,458592,145
117,25,5,50,36,179113332,171313332,7800000,2,6245592,458592,155
118,25,5,50,36,190974614,183174614,7800000,2,6657419,458592,165
119,25,5,50,36,199483006,191683006,7800000,2,6976070,458592,174
120,25,0,50,0,0,0,0,0,0,0,0
121,25,1,50,27,340564,340564,0,0,7905,52387,2
122,25,4,50,34,9100600,9100600,0,0,241393,283636,4
123,25,4,50,34,19570219,19570219,0,0,524387,396310,6
124,25,4,50,34,30194890,30194890,0,0,985900,619599,6
125,25,4,50,34,40333880,40333880,0,0,1319860,637533,11
126,25,4,50,34,50162842,50162842,0,0,1632921,643996,15
127,25,4,50,34,62568946,62568946,0,0,2128461,659980,19
128,25,4,50,34,74662219,74662219,0,0,2413852,672739,25
129,25,4,50,34,83256431,83256431,0,0,2745820,676038,31
130,25,4,50,34,94339029,93739029,600000,0,3122392,678004,37
131,25,4,50,34,105105494,104505494,600000,0,3573758,678004,45
132,25,4,50,34,115404311,114804311,600000,2,3912508,678004,53
133,25,4,50,34,123744825,123144825,600000,2,4230680,678004,59
134,25,4,50,34,134784790,134184790,600000,2,4684216,678004,66
135,25,4,50,34,145529713,144929713,600000,2,4987073,678004,74
136,25,4,50,34,157036645,156436645,600000,2,5299673,678004,81
137,25,4,50,34,167591615,166991615,600000,2,5557015,678004,89
138,25,4,50,34,178311268,177711268,600000,2,5814705,678004,97
139,25,4,50,34,189460250,188860250,600000,2,6241324,678004,105
140,25,0,50,0,0,0,0,0,0,0,0
141,25,3,50,28,1732960,1732960,0,0,36522,124719,2
142,25,4,50,30,12033080,12033080,0,0,428664,442452,6
143,25,4,50,30,21870400,21870400,0,0,637092,447197,14
144,25,4,50,30,31690626,31690626,0,0,951403,455286,21
145,25,4,50,30,41983957,40483957,1500000,0,1344524,455286,29
146,25,4,50,30,51188230,49688230,1500000,0,1628044,455286,37
147,25,4,50,30,59703853,57903853,1800000,0,1944366,455286,44
148,25,4,50,30,69638228,67838228,1800000,0,2248664,455286,52
149,25,4,50,30,79344251,77544251,1800000,0,2632991,455286,60
150,25,4,50,30,88242197,86442197,1800000,0,2975484,455286,67
151,25,4,50,30,98653531,96853531,1800000,0,3282022,455286,75
152,25,4,50,30,108898480,107098480,1800000,3,3653579,455286,83
153,25,4,50,30,117513221,111713221,5800000,3,4020970,455286,91
154,25,4,50,30,124593081,118793081,5800000,3,4316229,455286,97
155,25,4,50,30,136275353,130475353,5800000,3,4690222,455286,105
156,25,4,50,30,141785358,135985358,5800000,3,4926181,455286,112
157,25,4,50,30,150743926,144943926,5800000,3,5261158,455286,119
158,25,4,50,30,160896842,155096842,5800000,3,5506121,455286,127
159,25,4,50,30,168668407,162868407,5800000,3,5776010,455286,134
160,25,0,50,0,0,0,0,0,0,0,0
161,25,3,50,27,979569,979569,0,0,29542,68098,2
162,25,5,50,31,10898685,10898685,0,0,400827,430576,11
163,25,5,50,31,21776809,21776809,0,0,689456,430576,21
164,25,5,50,31,31309005,30009005,1300000,0,1026834,430576,31
165,25,5,50,31,40471408,39171408,1300000,0,1363030,431684,38
166,25,5,50,31,51900907,50600907,1300000,0,1812267,441556,46
167,25,5,50,31,61756957,60456957,1300000,0,2212404,441556,54
168,25,5,50,31,70842782,69542782,1300000,0,2559955,441556,64
169,25,5,50,31,81025905,79725905,1300000,0,2938613,445624,73
170,25,5,50,31,91044868,89744868,1300000,0,3211326,445624,83
171,25,5,50,31,101377044,99477044,1900000,0,3560947,445624,93
172,25,5,50,31,110137621,108237621,1900000,2,3851226,445624,101
173,25,5,50,31,121747070,119847070,1900000,2,4366714,445624,111
174,25,5,50,31,131318356,129418356,1900000,2,4601351,445624,121
175,25,5,50,31,139780194,137817919,1962274,2,4827924,445624,130
176,25,5,50,31,149838561,147876287,1962274,2,5143238,445624,140
177,25,5,50,31,159937207,157974933,1962274,2,5564420,445624,150
178,25,5,50,31,167886422,165924148,1962274,2,5831296,445624,159
179,25,5,50,31,176990233,175027958,1962274,2,6138547,445624,168
180,25,0,50,0,0,0,0,0,0,0,0
181,25,4,50,28,4913788,4913788,0,0,162095,278377,3
182,25,7,50,34,14967836,14967836,0,0,564010,527949,12
183,25,7,50,34,29287320,29287320,0,0,985531,663170,26
184,25,7,50,34,40658541,40658541,0,0,1354821,663170,38
185,25,7,50,34,52275184,52275184,0,0,1771631,663170,52
186,25,7,50,34,63361335,63361335,0,0,2200270,663170,66
187,25,7,50,34,74692992,74692992,0,0,2634663,663170,80
188,25,7,50,34,86743537,86743537,0,0,3031863,663170,94
189,25,7,50,34,99023454,99023454,0,0,3473312,663170,107
190,25,7,50,34,110361924,110361924,0,0,3840350,663170,120
191,25,7,50,34,121917542,121917542,0,0,4274815,663170,133
192,25,7,50,34,132529861,132529861,0,4,4707263,663170,146
193,25,7,50,34,142832320,142832320,0,4,5037207,663170,158
194,25,7,50,34,153365977,152265977,1100000,4,5432987,663170,171
195,25,7,50,34,164075672,162975672,1100000,4,5846573,663170,184
196,25,7,50,34,174318371,173218371,1100000,4,6239391,663170,196
197,25,7,50,34,184724694,183624694,1100000,4,6521688,663170,210
198,25,7,50,34,196057779,194957779,1100000,4,6904931,663170,224
199,25,7,50,34,208193894,206893894,1300000,4,7372399,663170,237
200,25,0,50,0,0,0,0,0,0,0,0
201,25,2,50,25,1259236,1259236,0,0,54993,86297,1
202,25,6,50,32,13083269,13083269,0,0,380570,391687,10
203,25,6,50,31,23928922,23928922,0,0,684223,446842,21
204,25,5,50,31,32158167,32158167,0,0,945808,446842,26
205,25,5,50,31,42611376,42611376,0,0,1316246,446842,36
206,25,5,50,31,52568567,52568567,0,0,1540595,446842,45
207,25,5,50,31,63772955,63172955,600000,0,1957324,446842,55
208,25,5,50,31,74639436,74039436,600000,0,2297193,446842,65
209,25,5,50,31,84061580,83461580,600000,0,2534174,446842,74
210,25,5,50,31,92309557,91709557,600000,0,2762405,446842,83
211,25,5,50,31,101110885,100010885,1100000,0,3074607,446842,93
212,25,5,50,31,110811472,109711472,1100000,2,3352228,446842,103
213,25,5,50,31,121941662,120141662,1800000,2,3785640,446842,113
214,25,5,50,31,133314076,131514076,1800000,3,4234324,446842,123
215,25,5,50,32,141837893,140037893,1800000,3,4553784,457380,132
216,25,5,50,31,153005130,151205130,1800000,3,4949164,457380,142
217,25,5,50,31,164476733,162676733,1800000,3,5331565,457380,152
218,25,5,50,31,175708532,173908532,1800000,3,5795598,457380,162
219,25,5,50,31,185631917,183831917,1800000,3,6173350,457380,172
220,25,0,50,0,0,0,0,0,0,0,0
221,25,4,50,34,7698270,7698270,0,0,185905,285429,6
222,25,4,50,34,17642486,17642486,0,0,502995,356071,13
223,25,4,50,34,29010878,29010878,0,0,887647,375257,19
224,25,4,50,34,39540338,39540338,0,0,1313253,375257,27
225,25,4,50,34,48530899,48530899,0,0,1631785,375257,34
226,25,4,50,34,58878577,58878577,0,0,1999696,375257,42
227,25,4,50,34,70966188,70966188,0,0,2500936,375257,50
228,25,4,50,34,82874042,82874042,0,0,2972862,375257,58
229,25,4,50,34,93691091,93691091,0,0,3330673,375257,66
230,25,4,50,34,103922494,103922494,0,0,3744745,375257,74
231,25,4,50,34,113588939,113588939,0,0,4045577,375257,82
232,25,4,50,34,126970415,125470415,1500000,2,4554718,375257,90
233,25,4,50,34,140341308,138841308,1500000,2,5047493,375257,98
234,25,4,50,34,150450061,148950061,1500000,2,5384419,375257,106
235,25,4,50,34,163331747,161831747,1500000,2,5797181,375257,114
236,25,4,50,34,175410026,173910026,1500000,2,6222765,375257,122
237,25,4,50,34,185660356,184160356,1500000,2,6534288,375257,129
238,25,4,50,34,197751552,196251552,1500000,2,7032954,375257,137
239,25,4,50,34,209867016,208367016,1500000,2,7316061,375257,145
240,25,0,50,0,0,0,0,0,0,0,0
241,25,2,50,26,3057981,3057981,0,0,109360,144498,1
242,25,3,50,28,11700825,11700825,0,0,378854,447068,5
243,25,3,50,28,19335151,19335151,0,0,579996,459894,11
244,25,3,50,28,28574006,28574006,0,0,802080,480148,16
245,25,3,50,28,37818015,37818015,0,0,1186335,503502,21
246,25,3,50,28,47754812,46854812,900000,0,1537982,509400,26
247,25,3,50,28,56127845,55227845,900000,0,1755113,509400,32
248,25,3,50,28,64745165,63845165,900000,0,2101757,509400,38
249,25,3,50,28,75872538,74972538,900000,0,2357436,509400,44
250,25,3,50,28,86063138,85163138,900000,0,2622050,509400,50
251,25,3,50,28,95494329,94594329,900000,0,2869049,509400,56
252,25,3,50,28,106112455,100612455,5500000,5,3330357,509400,62
253,25,3,50,28,114707640,109207640,5500000,5,3673031,509400,68
254,25,3,50,28,122419254,116919254,5500000,5,3964497,509400,73
255,25,3,50,28,132107034,126607034,5500000,5,4221007,509400,79
256,25,3,50,28,141280210,135780210,5500000,5,4467800,509400,85
257,25,3,50,28,149906635,144406635,5500000,5,4826076,509400,90
258,25,3,50,28,158497204,152997204,5500000,5,5146277,509400,96
259,25,3,50,28,167362499,161862499,5500000,5,5496889,509400,102
260,25,0,50,0,0,0,0,0,0,0,0
261,25,2,50,26,7029079,7029079,0,0,251633,380016,2
262,25,3,50,28,15382030,15382030,0,0,538033,443815,5
263,25,4,50,30,25281529,25281529,0,0,837186,517856,9
264,25,4,50,30,34797562,34797562,0,0,1184260,548729,13
265,25,4,50,30,43398010,43398010,0,0,1404479,548729,21
266,25,4,50,30,52903936,52903936,0,0,1702487,549806,27
267,25,4,50,30,62808382,62808382,0,0,2097776,549806,34
268,25,4,50,30,74248476,74248476,0,0,2556666,552018,41
269,25,4,50,30,83203962,83203962,0,0,2855093,552018,48
270,25,4,50,30,94483602,94483602,0,0,3154554,552018,56
271,25,4,50,30,105365850,105365850,0,0,3483315,552018,64
272,25,4,50,30,113452808,113452808,0,4,3769647,552018,71
273,25,4,50,30,123336519,123336519,0,4,4009337,552018,79
274,25,4,50,30,132695424,132695424,0,4,4345238,552018,87
275,25,4,50,30,142046755,142046755,0,4,4671759,552018,94
276,25,4,50,30,152057652,143357652,8700000,4,5072090,552018,101
277,25,4,50,30,161061945,151661945,9400000,4,5313485,552018,109
278,25,4,50,30,172386851,162986851,9400000,4,5806737,552018,117
279,25,4,50,30,182576617,173176617,9400000,4,6102927,552018,125
280,25,0,50,0,0,0,0,0,0,0,0
281,25,3,50,28,3549904,3549904,0,0,127689,188394,3
282,25,6,50,34,14131895,14131895,0,0,539176,472659,9
283,25,6,50,34,25826451,25826451,0,0,881087,507284,21
284,25,6,50,34,34407368,34407368,0,0,1088883,507284,33
285,25,6,50,34,43727696,43727696,0,0,1324535,507284,45
286,25,6,50,34,54005370,52805370,1200000,0,1701936,507284,57
287,25,6,50,34,66434991,65234991,1200000,0,2042835,507284,69
288,25,6,50,34,77140025,75940025,1200000,0,2385621,507284,80
289,25,6,50,34,86894761,85694761,1200000,0,2628377,507284,92
290,25,6,50,34,97541154,96341154,1200000,0,2937571,507284,103
291,25,6,50,34,108358954,107158954,1200000,0,3335812,507284,115
292,25,6,50,34,118432118,117232118,1200000,3,3625854,507284,127
293,25,6,50,35,129337271,128137271,1200000,3,3992866,509361,139
294,25,6,50,35,140082552,133782552,6300000,3,4386093,511692,151
295,25,6,50,35,149361850,143061850,6300000,3,4736130,511692,162
296,25,6,50,35,158298316,151998316,6300000,3,5029752,511692,173
297,25,6,50,35,169956403,160356403,9600000,3,5402424,511692,185
298,25,6,50,35,181681072,172081072,9600000,3,5831604,511692,196
299,25,6,50,35,192183130,182583130,9600000,3,6154850,511692,208
300,25,0,50,0,0,0,0,0,0,0,0
301,25,2,50,29,5499460,5499460,0,0,180721,236174,3
302,25,4,50,33,17361518,17361518,0,0,549886,354735,7
303,25,4,50,33,28143643,28143643,0,0,941332,379337,14
304,25,4,50,33,39930906,39930906,0,0,1257367,379337,21
305,25,4,50,33,50590525,50590525,0,0,1732299,379337,28
306,25,4,50,33,61138591,61138591,0,0,2063348,379337,36
307,25,4,50,33,70410031,70410031,0,0,2375903,379337,43
308,25,4,50,33,81201468,81201468,0,0,2797911,379337,51
309,25,4,50,33,91381994,91381994,0,0,3240109,379337,59
310,25,4,50,33,103278943,103278943,0,0,3609538,379337,67
311,25,4,50,33,114198036,114198036,0,0,4029744,379337,74
312,25,4,50,33,125439631,125439631,0,7,4380887,379337,82
313,25,4,50,34,136311240,136311240,0,7,4725822,379986,90
314,25,4,50,34,147393787,147393787,0,7,5015501,400330,98
315,25,4,50,33,158702267,158702267,0,7,5480676,400330,106
316,25,4,50,33,169573644,169573644,0,7,5886701,400330,114
317,25,4,50,33,179538105,179538105,0,7,6135859,400330,122
318,25,4,50,33,189062987,189062987,0,7,6493411,400330,130
319,25,4,50,33,199781149,199781149,0,7,6821938,400330,138
320,25,0,50,0,0,0,0,0,0,0,0
321,25,3,50,24,2914124,2914124,0,0,58746,186022,2
322,25,4,50,25,9283047,9283047,0,0,237554,285821,6
323,25,4,50,24,16678672,16478672,200000,0,519440,287152,13
324,25,3,50,24,23521143,23321143,200000,0,776147,296596,15
325,25,3,50,24,32250537,32050537,200000,0,1074851,299642,20
326,25,3,50,24,39103349,33503349,5600000,0,1339174,299642,25
327,25,3,50,24,47096815,41496815,5600000,0,1561785,299642,31
328,25,3,50,24,55861521,43061521,12800000,1,1901092,299642,37
329,25,3,50,24,63079265,50279265,12800000,2,2068277,315443,43
330,25,3,50,25,71327383,58527383,12800000,2,2353816,332499,49
331,25,4,50,26,78879472,66079472,12800000,2,2654627,369866,56
332,25,4,50,27,86746166,73946166,12800000,7,2997411,379192,63
333,25,4,50,26,95490162,82690162,12800000,7,3314700,379192,71
334,25,4,50,26,102315390,89515390,12800000,7,3507446,379192,79
335,25,4,50,26,109464365,96664365,12800000,7,3726934,379192,86
336,25,4,50,26,117667717,104867717,12800000,7,4032184,379192,94
337,25,4,50,26,127076563,114276563,12800000,7,4330732,379192,102
338,25,4,50,26,134886034,122086034,12800000,7,4572832,379192,110
339,25,4,50,26,141346073,128546073,12800000,7,4785312,379192,117
340,25,0,50,0,0,0,0,0,0,0,0
341,25,1,50,31,812713,812713,0,0,22044,95875,2
342,25,2,50,33,13820368,13820368,0,0,287707,310396,3
343,25,2,50,33,26532347,26532347,0,0,808884,667099,6
344,25,2,50,33,37637695,37637695,0,0,1200957,667099,10
345,25,2,50,33,48919157,48919157,0,0,1522162,667099,14
346,25,2,50,33,59615026,59615026,0,0,1967503,667099,18
347,25,2,50,33,72322555,72322555,0,0,2234498,667099,22
348,25,2,50,33,81635412,81635412,0,0,2519154,667099,26
349,25,2,50,33,90578263,90578263,0,0,2915611,667099,30
350,25,2,50,33,101641787,101641787,0,0,3194854,667099,34
351,25,2,50,33,112702219,112702219,0,0,3653600,667099,38
352,25,2,50,33,122994813,122994813,0,3,4000634,667099,42
353,25,2,50,34,134733127,134733127,0,3,4239513,672256,46
354,25,2,50,34,145655856,145655856,0,3,4551037,716439,49
355,25,2,50,35,156895887,156895887,0,3,4840383,723206,53
356,25,2,50,35,169998002,169998002,0,3,5122631,723206,57
357,25,2,50,35,180303815,180303815,0,3,5436899,723206,61
358,25,2,50,35,192744414,192744414,0,3,5982205,723206,65
359,25,2,50,35,204361480,204361480,0,3,6237331,723206,68
360,25,0,50,0,0,0,0,0,0,0,0
361,25,3,50,29,3143255,3143255,0,0,134026,197072,2
362,25,4,50,32,13843329,13843329,0,0,544573,502393,9
363,25,4,50,32,24155411,22855411,1300000,0,953515,502393,17
364,25,4,50,32,35569208,34269208,1300000,0,1439309,502393,25
365,25,4,50,32,46864329,42464329,4400000,0,1824158,502393,33
366,25,4,50,32,55748360,51348360,4400000,0,2089317,502393,41
367,25,4,50,32,65155949,60455949,4700000,0,2455206,502393,49
368,25,4,50,32,75684526,70984526,4700000,0,2713401,502393,57
369,25,4,50,32,86527715,81827715,4700000,0,3062897,502393,65
370,25,4,50,32,98742524,94042524,4700000,0,3473742,502393,73
371,25,4,50,32,109570679,104870679,4700000,0,3783409,502393,81
372,25,4,50,32,119428258,114728258,4700000,4,4134460,502393,89
373,25,4,50,32,129542348,124842348,4700000,4,4454082,502393,97
374,25,4,50,32,137907290,129907290,8000000,4,4770749,502393,105
375,25,4,50,32,148685584,140685584,8000000,4,5115131,502393,113
376,25,4,50,32,159039106,151039106,8000000,4,5506213,502393,121
377,25,4,50,32,170837903,162837903,8000000,4,5943647,502393,129
378,25,4,50,32,181417815,173417815,8000000,4,6330966,502393,137
379,25,4,50,32,191325495,182225495,9100000,4,6637425,502393,145
380,25,0,50,0,0,0,0,0,0,0,0
381,25,2,50,25,5923022,5923022,0,0,211453,304035,2
382,25,2,50,25,13950397,13950397,0,0,512886,336096,5
383,25,2,50,25,22312259,22312259,0,0,900633,336096,9
384,25,2,50,25,30406079,30406079,0,0,1263303,336096,12
385,25,2,50,25,38107831,38107831,0,0,1434818,336096,16
386,25,2,50,25,47573513,47573513,0,0,1738177,336096,20
387,25,2,50,25,56146774,56146774,0,0,2033940,336096,24
388,25,2,50,25,63180473,63180473,0,0,2279629,336096,28
389,25,2,50,25,70802663,70802663,0,0,2589828,336096,32
390,25,2,50,25,71993637,71993637,0,0,2687563,336096,35
391,25,2,50,25,81034182,81034182,0,0,2902039,336096,39
392,25,2,50,25,89048919,89048919,0,3,3211198,336096,43
393,25,2,50,25,94809555,94809555,0,3,3452809,336096,47
394,25,2,50,25,102427903,102427903,0,3,3681837,336096,51
395,25,2,50,25,109234063,109234063,0,3,3928968,336096,55
396,25,2,50,25,119872187,119872187,0,3,4179453,336096,59
397,25,2,50,25,129031778,129031778,0,3,4448613,336096,63
398,25,2,50,25,137390517,137390517,0,3,4810141,336096,67
399,25,2,50,25,145936154,145936154,0,3,5020599,336096,71
400,25,0,50,0,0,0,0,0,0,0,0
401,25,2,50,26,7267632,7267632,0,0,302441,365147,3
402,25,5,50,32,19215222,19215222,0,0,637853,435653,9
403,25,5,50,32,29585001,29585001,0,0,975328,453214,15
404,25,5,50,32,38666662,38166662,500000,0,1271779,467095,23
405,25,5,50,32,47914137,47414137,500000,0,1646128,468960,32
406,25,5,50,32,58184937,57684937,500000,0,1928873,468960,42
407,25,5,50,32,66385606,65885606,500000,0,2236755,468960,51
408,25,5,50,32,75650283,75150283,500000,0,2482535,468960,61
409,25,5,50,32,84061017,83561017,500000,0,2733596,468960,70
410,25,5,50,32,92339794,91839794,500000,0,2992071,468960,80
411,25,5,50,32,101548429,101048429,500000,0,3261955,468960,90
412,25,5,50,32,110834029,110334029,500000,2,3517344,468960,99
413,25,5,50,32,122297266,121797266,500000,2,3812366,468960,109
414,25,5,50,32,135147280,134647280,500000,2,4314197,468960,119
415,25,5,50,32,146654262,146154262,500000,2,4742677,468960,128
416,25,5,50,32,157012812,150712812,6300000,2,5110382,468960,138
417,25,5,50,32,167033890,160733890,6300000,2,5434717,468960,147
418,25,5,50,32,178889519,171789519,7100000,2,5773429,468960,157
419,25,5,50,32,190100760,183000760,7100000,2,6169826,468960,167
420,25,0,50,0,0,0,0,0,0,0,0
421,25,2,50,28,3945320,3945320,0,0,142779,180553,1
422,25,4,50,32,15215843,15215843,0,0,543475,424301,6
423,25,4,50,32,25671365,25671365,0,0,854342,444468,14
424,25,4,50,32,37471396,37471396,0,0,1183415,461874,21
425,25,4,50,32,49887428,49887428,0,0,1512363,482274,27
426,25,4,50,32,60024471,60024471,0,0,1758006,498700,33
427,25,4,50,32,69424363,69424363,0,0,2019618,498700,41
428,25,4,50,32,79057336,79057336,0,0,2376996,498700,49
429,25,4,50,32,91822711,91822711,0,0,2751083,498700,57
430,25,4,50,32,103364338,103364338,0,0,3175842,498700,65
431,25,4,50,32,112976817,112976817,0,0,3449658,498700,72
432,25,4,50,32,122536983,122536983,0,0,3838656,498700,80
433,25,4,50,32,131184818,131184818,0,0,4132919,498700,87
434,25,4,50,32,134723742,133923742,800000,0,4269362,498700,94
435,25,4,50,32,143225499,142425499,800000,0,4499031,498700,102
436,25,4,50,32,153156445,152356445,800000,0,4828109,498700,109
437,25,4,50,32,164814289,164014289,800000,0,5315698,498700,117
438,25,4,50,32,176044558,175244558,800000,0,5699057,498700,125
439,25,4,50,32,187802901,187002901,800000,0,6120292,498700,133
440,25,0,50,0,0,0,0,0,0,0,0
441,25,1,50,25,5876309,5876309,0,0,179852,351573,2
442,25,3,50,29,15580201,15580201,0,0,490998,433963,8
443,25,3,50,29,25712410,25712410,0,0,889932,433963,14
444,25,3,50,29,34088474,34088474,0,0,1100068,433963,20
