,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0
1,25,1,50,48,3015445,3015445,0,0,127873,227170,2
2,25,1,50,48,19618444,19618444,0,0,874240,787284,3
3,25,1,50,48,36573152,36573152,0,0,1494099,910591,4
4,25,1,50,48,54374978,54374978,0,0,2203596,910591,6
5,25,1,50,48,74197881,74197881,0,0,3122953,910591,8
6,25,1,50,48,93152910,93152910,0,0,4079321,910591,10
7,25,1,50,48,109544226,109544226,0,0,4654254,910591,12
8,25,1,50,48,125178114,125178114,0,0,5291789,910591,14
9,25,1,50,48,139983233,139983233,0,0,5981657,910591,16
10,25,1,50,48,156823648,156823648,0,0,6750697,910591,18
11,25,1,50,48,172338422,172338422,0,0,7370092,910591,20
12,25,1,50,48,187398300,187398300,0,0,8091716,910591,22
13,25,1,50,48,203705506,203705506,0,0,8764993,910591,24
14,25,1,50,48,219109467,219109467,0,0,9452808,910591,26
15,25,1,50,48,232246378,232246378,0,0,10047853,910591,28
16,25,1,50,48,248020984,248020984,0,0,10730470,910591,30
17,25,1,50,48,264805116,264805116,0,0,11429724,910591,32
18,25,1,50,48,280493366,280493366,0,0,12095905,910591,34
19,25,1,50,48,298268771,298268771,0,0,12738433,910591,36
20,25,0,50,0,0,0,0,0,0,0,0
21,25,2,50,43,11671302,11671302,0,0,505604,591746,3
22,25,4,50,46,27640738,27640738,0,0,1298133,663868,6
23,25,4,50,45,44356396,44356396,0,0,1989688,701832,14
24,25,3,50,45,60503567,60503567,0,0,2660115,701832,17
25,25,3,50,45,76786395,76786395,0,0,3414734,701832,23
26,25,3,50,45,92030325,92030325,0,0,3990627,701832,29
27,25,3,50,45,104113781,104113781,0,0,4515958,701832,35
28,25,3,50,45,116387208,116387208,0,0,5062061,701832,41
29,25,3,50,45,132147847,132147847,0,0,5703441,701832,47
30,25,3,50,45,145855042,145855042,0,0,6302996,701832,53
31,25,3,50,45,160449070,160449070,0,0,6990902,701832,59
32,25,3,50,45,174336117,174336117,0,0,7498902,701832,65
33,25,3,50,45,187316219,187316219,0,0,8048265,701832,71
34,25,3,50,45,201186123,201186123,0,0,8579374,701832,77
35,25,3,50,45,217726760,217726760,0,0,9285731,701832,83
36,25,3,50,45,231260824,231260824,0,0,9931501,701832,89
37,25,3,50,45,247604040,247604040,0,0,10716370,701832,95
38,25,3,50,45,262596151,262596151,0,0,11351627,701832,101
39,25,3,50,45,278414245,278414245,0,0,12007231,701832,107
40,25,0,50,0,0,0,0,0,0,0,0
41,25,3,50,46,0,0,0,0,0,75661,0
42,25,4,50,47,16736481,16736481,0,0,715165,965099,7
43,25,4,50,47,31765314,31765314,0,0,1375080,974632,14
44,25,4,50,47,46589030,46589030,0,0,2032147,975576,21
45,25,4,50,47,61029233,61029233,0,0,2706376,975576,29
46,25,4,50,47,77887609,77887609,0,0,3473190,975576,37
47,25,4,50,47,94120265,94120265,0,0,4224098,975576,45
48,25,4,50,47,111477975,111477975,0,1,4936436,975576,53
49,25,4,50,47,128519807,128519807,0,1,5778182,994148,61
50,25,4,50,47,144436214,144436214,0,1,6458301,1017366,69
51,25,4,50,47,160832361,160832361,0,1,7119361,1041311,77
52,25,4,50,48,177171544,177171544,0,3,7853180,1049013,85
53,25,4,50,47,194222651,194222651,0,3,8694057,1070945,93
54,25,4,50,49,210792207,210792207,0,3,9347212,1101924,101
55,25,4,50,49,228256483,228256483,0,3,10120898,1142083,109
56,25,4,50,49,246423323,246423323,0,3,10847645,1170151,117
57,25,4,50,50,262401565,262401565,0,3,11553307,1198121,125
58,25,4,50,49,278928372,278928372,0,3,12221656,1235088,133
59,25,4,50,49,296254982,296254982,0,3,12945881,1267531,141
60,25,0,50,0,0,0,0,0,0,0,0
61,25,2,50,44,608736,608736,0,0,26196,110392,2
62,25,2,50,44,15158094,15158094,0,0,680082,726393,5
63,25,2,50,44,30953422,30953422,0,0,1324435,970497,7
64,25,2,50,44,46263153,46263153,0,0,2007612,1032251,10
65,25,2,50,44,63673857,63673857,0,0,2819520,1050929,13
66,25,2,50,44,79729775,79729775,0,0,3557224,1050929,17
67,25,2,50,44,95860625,95860625,0,0,4196553,1050929,21
68,25,2,50,44,108804594,108804594,0,0,4719976,1050929,25
69,25,2,50,44,120500327,120500327,0,0,5156104,1050929,29
70,25,2,50,44,133558003,133558003,0,0,5774085,1050929,33
71,25,2,50,44,148305321,148305321,0,0,6468889,1050929,37
72,25,2,50,44,161506733,161506733,0,1,7087654,1050929,41
73,25,2,50,44,174210262,174210262,0,1,7610694,1051203,45
74,25,2,50,44,190931467,190931467,0,1,8255447,1073435,49
75,25,2,50,45,206760859,206760859,0,1,8969300,1075713,53
76,25,2,50,45,221567423,221567423,0,1,9657039,1102318,57
77,25,2,50,45,237067713,237067713,0,1,10307226,1118807,61
78,25,2,50,45,254043973,254043973,0,1,11014039,1118807,65
79,25,2,50,45,271362999,271362999,0,1,11854121,1118807,69
80,25,0,50,0,0,0,0,0,0,0,0
81,25,5,50,44,8674672,8674672,0,0,380564,514867,6
82,25,7,50,50,24815693,24815693,0,0,1017218,807902,16
83,25,7,50,50,41376583,41376583,0,0,1689959,880515,29
84,25,7,50,50,59578698,59578698,0,0,2507121,880515,43
85,25,7,50,50,74510385,74510385,0,0,3163800,880515,57
86,25,7,50,50,90168578,90168578,0,0,3874364,880515,71
87,25,7,50,50,108871134,108871134,0,0,4748020,880515,85
88,25,7,50,50,126033666,126033666,0,0,5460423,880515,99
89,25,7,50,50,140721252,140721252,0,0,6144232,880515,113
90,25,7,50,50,156119711,156119711,0,0,6861838,880515,127
91,25,7,50,50,173118462,173118462,0,0,7647374,880515,141
92,25,7,50,50,188009253,188009253,0,0,8252986,880515,155
93,25,7,50,50,204167757,204167757,0,0,8977554,880515,169
94,25,7,50,50,219578710,219578710,0,0,9623378,880515,183
95,25,7,50,50,235946048,235946048,0,0,10355955,880515,197
96,25,7,50,50,252478549,252478549,0,0,11146340,880515,211
97,25,7,50,50,269610040,269610040,0,0,11956196,880515,225
98,25,7,50,50,283822698,283822698,0,0,12552574,880515,239
99,25,7,50,50,300086397,300086397,0,0,13306886,880515,253
100,25,0,50,0,0,0,0,0,0,0,0
101,25,2,50,43,4740460,4740460,0,0,233276,344851,2
102,25,2,50,39,21077672,21077672,0,0,1020883,810607,5
103,25,2,50,37,34341000,34341000,0,0,1662642,810607,9
104,25,2,50,36,47376831,47376831,0,0,2197294,810607,13
105,25,1,50,36,54643380,54643380,0,0,2492429,810607,9
106,25,1,50,36,67514446,67514446,0,0,3054380,810607,11
107,25,1,50,36,80450396,80450396,0,1,3710384,810607,13
108,25,1,50,37,91939591,91939591,0,4,4131184,814316,15
109,25,1,50,39,103231628,103231628,0,5,4515800,883439,17
110,25,1,50,42,117879930,117879930,0,5,5125078,958452,19
111,25,1,50,42,130832464,130832464,0,5,5715572,1002145,21
112,25,1,50,41,145872646,145872646,0,7,6411189,1045010,23
113,25,1,50,43,160444074,160444074,0,7,6947229,1082118,25
114,25,1,50,44,175462603,175462603,0,7,7634986,1157380,27
115,25,1,50,45,191984808,191984808,0,7,8224615,1220685,29
116,25,1,50,45,207649884,207649884,0,7,8930494,1232318,31
117,25,1,50,45,223085227,223085227,0,7,9566484,1233526,33
118,25,1,50,45,238198954,238198954,0,7,10129199,1238282,35
119,25,1,50,45,253493240,253493240,0,7,10665873,1240047,37
120,25,0,50,0,0,0,0,0,0,0,0
121,25,1,50,36,0,0,0,0,0,74399,0
122,25,5,50,45,13256432,13256432,0,0,532011,688968,6
123,25,5,50,44,29136711,29136711,0,0,1203862,739430,16
124,25,5,50,43,45611943,45611943,0,0,1851136,764624,25
125,25,4,50,43,58918821,58918821,0,0,2412973,778158,28
126,25,4,50,43,72765903,72765903,0,0,3000141,795566,35
127,25,4,50,43,86985245,86985245,0,0,3638065,799811,42
128,25,4,50,43,101672866,101672866,0,0,4323878,799811,50
129,25,4,50,43,118129577,118129577,0,0,5080796,799811,58
130,25,4,50,43,133512363,133512363,0,0,5767036,799811,66
131,25,4,50,43,148334939,148334939,0,0,6349501,799811,74
132,25,4,50,43,162533042,162533042,0,3,6969236,799811,82
133,25,4,50,44,176881594,176881594,0,3,7666033,848015,90
134,25,4,50,45,192771697,192771697,0,3,8435866,887206,98
135,25,4,50,46,206368867,206368867,0,3,8932475,902401,106
136,25,4,50,46,219400885,219400885,0,3,9563434,951172,114
137,25,4,50,46,235166702,235166702,0,3,10336454,979975,122
138,25,4,50,46,250163606,250163606,0,3,10908732,1002346,130
139,25,4,50,46,264170419,264170419,0,3,11545505,1016883,138
140,25,0,50,0,0,0,0,0,0,0,0
141,25,2,50,42,9508193,9508193,0,0,335798,502781,2
142,25,6,50,48,24631899,24631899,0,0,1017999,840341,11
143,25,6,50,47,41975938,41975938,0,0,1883012,865231,23
144,25,5,50,47,56262485,56262485,0,0,2527670,893123,28
145,25,5,50,47,72107836,72107836,0,0,3161818,909295,37
146,25,5,50,47,87073506,87073506,0,0,3814809,909295,47
147,25,5,50,47,101023792,101023792,0,0,4384604,909295,57
148,25,5,50,47,116065203,116065203,0,0,5077309,909295,67
149,25,5,50,47,130894914,130894914,0,0,5683380,909295,77
150,25,5,50,47,147364424,147364424,0,0,6376573,909295,87
151,25,5,50,47,162280555,162280555,0,0,7061391,909295,97
152,25,5,50,47,175818138,175818138,0,2,7692807,909295,107
153,25,5,50,49,189672950,189672950,0,2,8317931,913144,117
154,25,5,50,49,206367522,206367522,0,2,9087524,926683,127
155,25,5,50,49,222629117,222629117,0,2,9849154,940678,137
156,25,5,50,49,238897198,238897198,0,2,10489005,940678,147
157,25,5,50,49,255216020,255216020,0,2,11145586,940678,157
158,25,5,50,49,272221680,272221680,0,2,11858517,940678,167
159,25,5,50,49,290120216,290120216,0,2,12601905,940678,177
160,25,0,50,0,0,0,0,0,0,0,0
161,25,5,50,41,2199585,2199585,0,0,111487,184787,4
162,25,8,50,47,15356408,15356408,0,0,665686,617837,14
163,25,8,50,45,28909757,28909757,0,0,1221039,702502,26
164,25,8,50,44,44663488,44663488,0,0,1926235,724151,39
165,25,7,50,44,57251533,57251533,0,0,2451961,742437,49
166,25,7,50,44,71626425,71626425,0,0,3081747,745845,62
167,25,7,50,44,87462416,87462416,0,0,3827621,773110,74
168,25,7,50,44,104367121,104367121,0,0,4626552,773998,87
169,25,7,50,44,120067165,120067165,0,0,5310178,773998,101
170,25,7,50,44,133603030,133603030,0,0,5886523,773998,115
171,25,7,50,44,147828917,147828917,0,1,6491924,773998,129
172,25,7,50,45,164511521,164511521,0,2,7207239,793679,143
173,25,7,50,46,178856915,178856915,0,2,7831535,799823,157
174,25,7,50,46,194330169,194330169,0,2,8544635,840575,171
175,25,7,50,46,210074216,210074216,0,2,9255790,854154,185
176,25,7,50,45,226078103,226078103,0,2,10006222,875711,199
177,25,7,50,46,242526624,242526624,0,2,10721544,911158,213
178,25,7,50,46,257554349,257554349,0,2,11452118,947667,227
179,25,7,50,46,276424578,276424578,0,3,12298030,1005813,241
180,25,0,50,0,0,0,0,0,0,0,0
181,25,3,50,45,7834015,7834015,0,0,310640,566897,4
182,25,5,50,50,26428915,26428915,0,0,1008882,704974,14
183,25,5,50,50,42029437,42029437,0,0,1623140,704974,24
184,25,5,50,50,58349823,58349823,0,0,2414311,704974,34
185,25,5,50,50,76379356,76379356,0,0,3303362,705271,43
186,25,5,50,50,90426224,90426224,0,0,3826914,705271,53
187,25,5,50,50,105912012,105912012,0,0,4430160,705271,63
188,25,5,50,50,120643528,120643528,0,0,4995136,705271,73
189,25,5,50,50,139763343,139763343,0,0,5810414,705271,83
190,25,5,50,50,158602285,158602285,0,0,6718152,705271,93
191,25,5,50,50,176025648,176025648,0,0,7452791,705271,103
192,25,5,50,50,192362667,192362667,0,0,8181849,705271,113
193,25,5,50,50,208385479,208385479,0,0,8855739,705271,123
194,25,5,50,50,223963825,223963825,0,0,9516744,705271,133
195,25,5,50,50,240721637,240721637,0,0,10333493,705271,143
196,25,5,50,50,258198942,258198942,0,0,11109595,705271,153
197,25,5,50,50,275564946,275564946,0,0,11787531,705271,163
198,25,5,50,50,292572441,292572441,0,0,12457085,705271,173
199,25,5,50,50,309464383,309464383,0,0,13175821,705271,183
200,25,0,50,0,0,0,0,0,0,0,0
201,25,6,50,45,12227514,12227514,0,0,517511,777448,7
202,25,7,50,47,28315738,28315738,0,0,1238865,925483,18
203,25,7,50,47,43246450,43246450,0,0,1942057,990341,32
204,25,7,50,47,57072803,57072803,0,0,2588236,990341,46
205,25,7,50,47,71162098,71162098,0,0,3194119,990341,60
206,25,7,50,47,87898098,87898098,0,0,3898601,990341,74
207,25,7,50,47,105006860,105006860,0,0,4667412,990341,88
208,25,7,50,47,119808835,119808835,0,0,5362748,990341,102
209,25,7,50,47,133855849,133855849,0,0,5918834,990341,116
210,25,7,50,47,150637705,150637705,0,0,6671862,990341,130
211,25,7,50,47,166949302,166949302,0,0,7367079,990341,144
212,25,7,50,47,181483785,181483785,0,0,7979744,990341,158
213,25,7,50,47,199255410,199255410,0,0,8750003,990341,172
214,25,7,50,47,214080038,214080038,0,0,9365395,990341,186
215,25,7,50,47,230389432,230389432,0,0,10051643,990341,200
216,25,7,50,47,246862263,246862263,0,0,10814802,990341,214
217,25,7,50,47,262722986,262722986,0,0,11567457,990341,228
218,25,7,50,47,277657255,277657255,0,0,12209252,990341,242
219,25,7,50,47,292726405,292726405,0,0,12914568,990341,256
220,25,0,50,0,0,0,0,0,0,0,0
221,25,2,50,47,5837915,5837915,0,0,229346,417115,4
222,25,2,50,47,20375303,20375303,0,0,791055,688072,7
223,25,2,50,47,34775714,34775714,0,0,1400529,846562,10
224,25,2,50,47,50023653,50023653,0,0,2041588,846562,14
225,25,2,50,47,67743008,67743008,0,0,2741417,846562,18
226,25,2,50,47,84417877,84417877,0,0,3457504,846562,22
227,25,2,50,47,101035250,101035250,0,0,4232960,846562,26
228,25,2,50,47,116811149,116811149,0,0,4843245,846562,30
229,25,2,50,47,131514385,131514385,0,0,5434499,846562,34
230,25,2,50,47,146347065,146347065,0,0,6047393,846562,38
231,25,2,50,47,160477844,160477844,0,0,6719159,846562,42
232,25,2,50,47,176827121,176827121,0,0,7505965,846562,46
233,25,2,50,47,194008649,194008649,0,0,8165822,846562,50
234,25,2,50,47,210616879,210616879,0,0,8906784,846562,54
235,25,2,50,47,227303292,227303292,0,0,9620174,846562,58
236,25,2,50,47,243956262,243956262,0,0,10396287,846562,62
237,25,2,50,47,259048772,259048772,0,0,10933342,846562,66
238,25,2,50,47,271757828,271757828,0,0,11476275,846562,70
239,25,2,50,47,283332862,283332862,0,0,11968334,846562,74
240,25,0,50,0,0,0,0,0,0,0,0
241,25,1,50,41,9757403,9757403,0,0,456743,582447,2
242,25,1,50,41,23840398,23840398,0,0,981957,582447,4
243,25,1,50,41,38745068,38745068,0,0,1572859,582447,6
244,25,1,50,41,53874599,53874599,0,0,2131225,582447,8
245,25,1,50,41,67003672,67003672,0,0,2693706,582447,10
246,25,1,50,41,81043691,81043691,0,0,3268547,582447,12
247,25,1,50,41,93886905,93886905,0,0,3813061,582447,14
248,25,1,50,41,107226388,107226388,0,0,4332429,582447,16
249,25,1,50,41,121130151,121130151,0,0,4839893,582447,18
250,25,1,50,41,133285452,133285452,0,0,5254154,582447,20
251,25,1,50,41,146201088,146201088,0,0,5784998,582447,22
252,25,1,50,41,158507035,158507035,0,1,6301929,582447,24
253,25,1,50,42,171520226,171520226,0,1,6878372,583455,26
254,25,1,50,42,185180338,185180338,0,1,7459787,583763,28
255,25,1,50,42,201077947,201077947,0,1,8111852,608381,30
256,25,1,50,43,215497381,215497381,0,1,8693436,614376,32
257,25,1,50,43,226781499,226781499,0,1,9189495,614376,34
258,25,1,50,43,239076893,239076893,0,1,9755034,614376,36
259,25,1,50,43,252077823,252077823,0,1,10403136,614376,38
260,25,0,50,0,0,0,0,0,0,0,0
261,25,1,50,42,10147587,10147587,0,0,401254,548022,2
262,25,2,50,44,23755161,23755161,0,0,979677,548022,4
263,25,2,50,44,38723929,38723929,0,0,1659267,566273,8
264,25,2,50,44,54593375,54593375,0,0,2250648,566273,12
265,25,2,50,44,68558537,68558537,0,0,2817072,597563,15
266,25,2,50,44,79411887,79411887,0,0,3382598,597563,19
267,25,2,50,44,93350306,93350306,0,0,3875906,597563,23
268,25,2,50,44,107457759,107457759,0,0,4409450,597563,27
269,25,2,50,44,122265867,122265867,0,0,5068925,597563,31
270,25,2,50,44,137803842,137803842,0,0,5801057,597563,35
271,25,2,50,44,151197321,151197321,0,0,6296388,597563,39
272,25,2,50,44,164790283,164790283,0,2,6858194,597563,43
273,25,2,50,45,179902805,179902805,0,2,7392709,600017,47
274,25,2,50,46,194032605,194032605,0,2,8111380,619327,51
275,25,2,50,46,206095947,206095947,0,2,8542192,627570,55
276,25,2,50,46,222513389,222513389,0,2,9220660,650019,59
277,25,2,50,46,239048113,239048113,0,2,9861698,671082,63
278,25,2,50,46,255788552,255788552,0,2,10544588,675630,67
279,25,2,50,46,273973437,273973437,0,2,11178757,675630,71
280,25,0,50,0,0,0,0,0,0,0,0
281,25,2,50,42,11279564,11279564,0,0,486864,580916,3
282,25,4,50,46,25065191,25065191,0,0,1144686,632368,9
283,25,4,50,44,39605238,39605238,0,0,1882631,654316,17
284,25,4,50,43,55178527,55178527,0,0,2631187,654316,25
285,25,3,50,43,65727913,65727913,0,0,3116839,654316,27
286,25,3,50,43,79418665,79418665,0,0,3704265,654316,33
287,25,3,50,43,93781174,93781174,0,0,4330564,654316,39
288,25,3,50,43,107157135,107157135,0,0,4922025,654316,45
289,25,3,50,43,122540008,122540008,0,1,5612940,654316,51
290,25,3,50,43,138084056,138084056,0,1,6203505,666149,57
291,25,3,50,44,152496513,152496513,0,1,6834697,669259,63
292,25,3,50,44,168263493,168263493,0,3,7486664,689660,69
293,25,3,50,45,181095915,181095915,0,3,8094818,696904,75
294,25,3,50,45,195538153,195538153,0,3,8792519,733429,81
295,25,3,50,46,209468973,209468973,0,3,9329516,791453,87
296,25,3,50,46,222231010,222231010,0,3,9826987,799667,93
297,25,3,50,46,236183999,236183999,0,3,10509041,829695,99
298,25,3,50,46,252912645,252912645,0,4,11300506,852353,105
299,25,3,50,47,268764488,268764488,0,4,11917568,867875,111
300,25,0,50,0,0,0,0,0,0,0,0
301,25,3,50,46,4760422,4760422,0,0,230172,310613,1
302,25,3,50,46,21203156,21203156,0,0,849297,649584,6
303,25,3,50,46,35194269,35194269,0,0,1460376,702580,11
304,25,3,50,46,48407084,48407084,0,0,2103135,702580,17
305,25,3,50,46,62141221,62141221,0,0,2603717,702946,22
306,25,3,50,46,79593092,79593092,0,0,3356885,702972,27
307,25,3,50,46,95520900,95520900,0,0,4159866,702972,33
308,25,3,50,46,109691990,109691990,0,0,4804376,702972,39
309,25,3,50,46,125054657,125054657,0,0,5420844,702972,45
310,25,3,50,46,141681644,141681644,0,0,6116720,702972,51
311,25,3,50,46,157008408,157008408,0,0,6772942,702972,57
312,25,3,50,46,172354963,172354963,0,0,7532315,702972,63
313,25,3,50,46,186525481,186525481,0,0,8084330,702972,69
314,25,3,50,46,201264191,201264191,0,0,8825326,702972,75
315,25,3,50,46,215450400,215450400,0,0,9354014,702972,81
316,25,3,50,46,230366074,230366074,0,0,9938987,702972,87
317,25,3,50,46,243436806,243436806,0,0,10572828,702972,93
318,25,3,50,46,256032479,256032479,0,0,11168220,702972,99
319,25,3,50,46,270167471,270167471,0,0,11696166,702972,105
320,25,0,50,0,0,0,0,0,0,0,0
321,25,1,50,43,3767933,3767933,0,0,175600,305523,2
322,25,3,50,47,22420150,22420150,0,0,1092552,959508,7
323,25,3,50,47,38675402,38675402,0,0,1703988,959508,13
324,25,3,50,47,53413389,53413389,0,0,2394352,959508,19
325,25,3,50,47,68037233,68037233,0,0,3021665,959508,25
326,25,3,50,47,82348646,82348646,0,0,3596111,959508,31
327,25,3,50,47,97396570,97396570,0,0,4225166,959508,37
328,25,3,50,47,114290854,114290854,0,0,4999588,959508,43
329,25,3,50,47,129415484,129415484,0,0,5583472,959508,49
330,25,3,50,47,146183226,146183226,0,0,6327620,959508,55
331,25,3,50,47,162377178,162377178,0,0,7004601,959508,61
332,25,3,50,47,179893094,179893094,0,1,7632014,959508,67
333,25,3,50,47,196018539,196018539,0,1,8323864,959923,73
334,25,3,50,48,214383682,214383682,0,1,9071735,973038,79
335,25,3,50,48,230630506,230630506,0,1,9646722,983064,85
336,25,3,50,48,245167541,245167541,0,1,10205836,1004075,91
337,25,3,50,48,262432715,262432715,0,1,10972749,1026056,97
338,25,3,50,48,277249289,277249289,0,1,11489697,1047990,103
339,25,3,50,48,294136091,294136091,0,1,12218820,1067543,109
340,25,0,50,0,0,0,0,0,0,0,0
341,25,2,50,44,11636432,11636432,0,0,457628,548096,2
342,25,2,50,44,26237886,26237886,0,0,1151345,633008,6
343,25,2,50,44,40607977,40607977,0,0,1671141,633008,10
344,25,2,50,44,55900204,55900204,0,0,2459582,633008,14
345,25,2,50,44,69345443,69345443,0,0,2988808,633008,18
346,25,2,50,44,82974768,82974768,0,0,3568267,633008,22
347,25,2,50,44,98176074,98176074,0,0,4177385,633008,26
348,25,2,50,44,113607839,113607839,0,0,4923659,633008,30
349,25,2,50,44,127993968,127993968,0,0,5610257,633008,34
350,25,2,50,44,141610536,141610536,0,0,6166130,633008,38
351,25,2,50,44,157885856,157885856,0,0,6934878,633008,42
352,25,2,50,44,172972238,172972238,0,1,7528484,633008,46
353,25,2,50,44,187611797,187611797,0,1,8270431,636869,50
354,25,2,50,45,201643751,201643751,0,1,8837788,654969,54
355,25,2,50,45,215710894,215710894,0,1,9440405,654969,58
356,25,2,50,45,229523562,229523562,0,1,9930836,654969,62
357,25,2,50,45,242267923,242267923,0,1,10559572,654969,66
358,25,2,50,45,256726499,256726499,0,1,11158523,654969,70
359,25,2,50,45,273694242,273694242,0,1,11810327,654969,74
360,25,0,50,0,0,0,0,0,0,0,0
361,25,2,50,42,4241384,4241384,0,0,218778,278561,1
362,25,4,50,47,19186524,19186524,0,0,830877,666835,8
363,25,4,50,47,34156854,34156854,0,0,1471935,687061,15
364,25,4,50,47,49865333,49865333,0,0,2114896,689941,22
365,25,4,50,47,66039774,66039774,0,0,2765052,689941,30
366,25,4,50,47,82510329,82510329,0,0,3448512,689941,38
367,25,4,50,47,97086911,97086911,0,0,4064920,689941,46
368,25,4,50,47,113385439,113385439,0,0,4748529,689941,54
369,25,4,50,47,130178136,130178136,0,0,5437420,689941,62
370,25,4,50,47,146207968,146207968,0,0,6139516,689941,70
371,25,4,50,47,160627472,160627472,0,0,6750374,689941,78
372,25,4,50,47,176966754,176966754,0,0,7518584,689941,86
373,25,4,50,47,193777892,193777892,0,0,8173318,689941,94
374,25,4,50,47,208332976,208332976,0,0,8775282,689941,102
375,25,4,50,47,222762958,222762958,0,0,9420871,689941,110
376,25,4,50,47,237520780,237520780,0,0,10031743,689941,118
377,25,4,50,47,251838790,251838790,0,0,10621462,689941,126
378,25,4,50,47,268206972,268206972,0,0,11302180,689941,134
379,25,4,50,47,280957128,280957128,0,0,11844938,689941,142
380,25,0,50,0,0,0,0,0,0,0,0
381,25,1,50,43,11038613,11038613,0,0,512910,589139,1
382,25,3,50,46,26600844,26600844,0,0,1268606,681941,4
383,25,3,50,45,41517498,41517498,0,0,1938828,690738,10
384,25,2,50,45,56103520,56103520,0,0,2446954,690738,10
385,25,2,50,45,69916556,69916556,0,0,3065017,690738,14
386,25,2,50,45,83281903,83281903,0,0,3750301,690738,18
387,25,2,50,45,97172416,97172416,0,0,4358093,690738,22
388,25,2,50,45,113852341,113852341,0,0,4961263,690738,26
389,25,2,50,45,131205996,131205996,0,2,5775412,690738,30
390,25,2,50,47,145097315,145097315,0,2,6371456,724880,34
391,25,2,50,48,160354972,160354972,0,2,6997770,777103,38
392,25,2,50,47,173701291,173701291,0,2,7629146,791575,42
393,25,2,50,48,188858490,188858490,0,2,8165507,831147,46
394,25,2,50,48,206216581,206216581,0,2,8851029,853662,50
395,25,2,50,47,222361720,222361720,0,2,9581008,889549,54
396,25,2,50,47,238739403,238739403,0,2,10266298,931298,58
397,25,2,50,47,254758304,254758304,0,2,10817642,950827,62
398,25,2,50,47,270718382,270718382,0,2,11509659,978824,66
399,25,2,50,48,284494675,284494675,0,2,12199397,994293,70
400,25,0,50,0,0,0,0,0,0,0,0
401,25,1,50,47,8670105,8670105,0,0,361863,566907,2
402,25,1,50,47,22465498,22465498,0,0,913618,566907,4
403,25,1,50,47,37624030,37624030,0,0,1620316,566907,6
404,25,1,50,47,53207072,53207072,0,0,2197170,566907,8
405,25,1,50,47,69287647,69287647,0,0,2820566,566907,10
406,25,1,50,47,85870900,85870900,0,0,3615000,566907,12
407,25,1,50,47,101293054,101293054,0,0,4262018,566907,14
408,25,1,50,47,115779357,115779357,0,0,4833097,566907,16
409,25,1,50,47,133844535,133844535,0,0,5729738,566907,18
410,25,1,50,47,148585526,148585526,0,0,6317819,566907,20
411,25,1,50,47,163539305,163539305,0,0,7071470,566907,22
412,25,1,50,47,181586921,181586921,0,0,7821790,566907,24
413,25,1,50,47,198637273,198637273,0,0,8528911,566907,26
414,25,1,50,47,214961285,214961285,0,0,9360188,566907,28
415,25,1,50,47,229951395,229951395,0,0,10068575,566907,30
416,25,1,50,47,244515465,244515465,0,0,10576842,566907,32
417,25,1,50,47,259203192,259203192,0,0,11194376,566907,34
418,25,1,50,47,273718552,273718552,0,0,11702672,566907,36
419,25,1,50,47,288145906,288145906,0,0,12253900,566907,38
420,25,0,50,0,0,0,0,0,0,0,0
421,25,2,50,40,11242903,11242903,0,0,567213,695287,4
422,25,5,50,47,23926352,23926352,0,0,1181754,767265,10
423,25,5,50,47,39990927,39990927,0,0,1901018,929178,20
424,25,5,50,47,55872067,55872067,0,0,2605958,929178,30
425,25,5,50,47,70807527,70807527,0,0,3259592,929178,40
426,25,5,50,47,87810260,87810260,0,0,4031197,929178,50
427,25,5,50,47,102716228,102716228,0,0,4704566,929178,60
428,25,5,50,47,118456324,118456324,0,0,5301156,929178,70
429,25,5,50,47,133749212,133749212,0,0,5934659,929178,80
430,25,5,50,47,150728507,150728507,0,0,6677453,929178,90
431,25,5,50,47,164681736,164681736,0,0,7360731,929178,100
432,25,5,50,47,178710825,178710825,0,1,7989550,929178,110
433,25,5,50,48,194541939,194541939,0,1,8593173,930446,120
434,25,5,50,48,211443106,211443106,0,1,9317971,932343,130
435,25,5,50,48,227647892,227647892,0,1,10140060,951461,140
436,25,5,50,48,244525936,244525936,0,1,10798132,951461,150
437,25,5,50,48,259012593,259012593,0,1,11370659,951461,160
438,25,5,50,48,275706614,275706614,0,1,12026789,951461,170
439,25,5,50,48,292416361,292416361,0,1,12811438,951461,180
440,25,0,50,0,0,0,0,0,0,0,0
441,25,2,50,44,5099378,5099378,0,0,255275,386684,2
442,25,3,50,46,20780088,20780088,0,0,1032084,902657,6
443,25,3,50,46,38299391,38299391,0,0,1741307,958857,12
444,25,3,50,46,52522832,52522832,0,0,2388480,958857,18
445,25,3,50,46,68551021,68551021,0,0,3079149,958857,24
446,25,3,50,46,83011423,83011423,0,0,3666220,958857,30
447,25,3,50,46,99127948,99127948,0,0,4403245,958857,36
448,25,3,50,46,113975340,113975340,0,0,5068454,958857,42
449,25,3,50,46,128050363,128050363,0,0,5678596,958857,48
450,25,3,50,46,141087541,141087541,0,0,6303121,958857,54
451,25,3,50,46,154778505,154778505,0,0,6865621,958857,60
452,25,3,50,46,170720467,170720467,0,1,7602893,958857,66
453,25,3,50,46,186404661,186404661,0,1,8289987,959778,72
