,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,42,8804745,8804745,0,0,310033,459863,0,584336,0,2
2,25,2,50,42,24774302,20974302,3800000,0,930844,594282,0,970888,0,5
3,25,2,50,42,40828811,21028811,19800000,0,1368264,594282,0,363226,0,9
4,25,2,50,42,57494338,37694338,19800000,0,1895808,594282,0,1005121,0,13
5,25,2,50,42,72751906,52951906,19800000,0,2288933,594282,0,735646,0,17
6,25,2,50,42,86309236,63509236,22800000,0,2798813,594282,0,878282,0,21
7,25,2,50,42,99218790,63618790,35600000,0,3199004,594282,0,350821,0,25
8,25,2,50,42,114095852,76595852,37500000,0,3547312,594282,0,588677,0,29
9,25,2,50,42,129897766,92397766,37500000,0,4053923,594282,0,945723,0,33
10,25,2,50,42,143245202,94745202,48500000,0,4577943,594282,0,537485,0,37
11,25,2,50,42,155869751,104169751,51700000,0,4971018,594282,0,641500,0,41
12,25,2,50,42,168308166,114108166,54200000,0,5268144,594282,0,495589,0,45
13,25,2,50,42,182550341,116650341,65900000,0,5682343,594282,0,416137,0,49
14,25,2,50,42,195005894,118905894,76100000,0,6055037,594282,0,388330,0,53
15,25,2,50,42,209594108,131194108,78400000,0,6483824,594282,0,680752,0,57
16,25,2,50,42,224681851,143781851,80900000,0,6986296,594282,0,895641,0,61
17,25,2,50,42,237342447,154342447,83000000,0,7326692,594282,0,552746,0,65
18,25,2,50,42,249662700,154362700,95300000,0,7730833,594282,0,183174,0,69
19,25,2,50,42,263419251,154519251,108900000,0,8302172,594282,0,237886,0,73
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,38,2771040,2771040,0,0,54745,164275,0,103215,0,2
22,25,6,50,34,17697343,2997343,14700000,0,676902,763071,0,368637,0,10
23,25,6,50,27,29205356,7505356,21700000,0,1022620,824183,0,316640,0,21
24,25,6,50,24,38111634,9511634,28600000,0,1334423,824183,0,343598,0,33
25,25,6,50,22,46694717,11094717,35600000,0,1594599,824183,0,246737,0,45
26,25,6,50,21,52988793,15065509,37923284,0,1780560,824183,0,256992,0,57
27,25,5,50,21,44897358,18997358,25900000,1,1406893,824183,0,369746,0,57
