,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,1,50,46,4748057,4748057,0,0,47045,168486,0,66129,0,2
2,25,1,50,46,18612115,18612115,0,0,209633,203943,0,231248,0,3
3,25,1,50,46,33170248,33170248,0,0,483904,287055,0,384894,0,4
4,25,1,50,46,46774175,46774175,0,0,746165,287055,0,373827,0,6
5,25,1,50,46,61441688,61441688,0,0,876722,287055,0,185018,0,8
6,25,1,50,46,75098964,75098964,0,0,1028198,287055,0,210956,0,10
7,25,1,50,46,89757943,89757943,0,0,1189036,287055,0,232840,0,12
8,25,1,50,46,105666566,105666566,0,0,1331451,287055,0,206749,0,14
9,25,1,50,46,121996675,121996675,0,0,1648873,287055,0,454066,0,16
10,25,1,50,46,137627568,137627568,0,0,1915231,287055,0,378995,0,18
11,25,1,50,46,153017803,153017803,0,0,2182189,287055,0,382160,0,20
12,25,1,50,46,168094924,168094924,0,1,2408134,287055,0,327972,0,22
13,25,1,50,46,185364937,185364937,0,1,2743301,287305,0,468058,0,24
14,25,1,50,47,203938262,203938262,0,1,3090317,305860,0,496746,0,26
15,25,1,50,46,220404327,220404327,0,1,3422089,305860,0,474545,0,28
16,25,1,50,47,234469626,234469626,0,1,3588258,315272,0,240375,0,30
17,25,1,50,47,246693157,246693157,0,1,3713000,338505,0,181087,0,32
18,25,1,50,47,262933804,262933804,0,1,3867241,351554,0,216855,0,34
19,25,1,50,46,277059633,277059633,0,1,4031415,351554,0,235839,0,36
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,3,50,37,2683251,2683251,0,0,48872,85892,0,68116,0,2
22,25,8,50,47,16962417,16962417,0,0,300954,319394,0,341486,0,15
23,25,8,50,46,31837516,31837516,0,0,507877,336017,0,276193,0,31
24,25,8,50,45,47111558,47111558,0,0,771667,343515,0,355409,0,46
25,25,7,50,45,57277675,57277675,0,0,908987,343515,0,251400,0,54
26,25,7,50,45,71520434,71520434,0,0,1151689,347219,0,327189,0,67
27,25,7,50,45,86521210,86521210,0,0,1336934,347219,0,251808,0,81
28,25,7,50,45,102211884,102211884,0,0,1600309,347219,0,360436,0,95
29,25,7,50,45,116835476,116835476,0,0,1781210,347219,0,246837,0,109
30,25,7,50,45,130358700,130358700,0,0,1985535,347219,0,275034,0,123
31,25,7,50,45,142951873,142951873,0,0,2227568,347219,0,327499,0,137
32,25,7,50,45,158617600,158617600,0,0,2476300,347219,0,343037,0,151
33,25,7,50,45,173042515,173042515,0,0,2668224,347219,0,260633,0,165
34,25,7,50,45,189651794,189651794,0,0,2955635,347219,0,389489,0,179
35,25,7,50,45,202049397,202049397,0,0,3171900,347219,0,294240,0,193
36,25,7,50,45,214438936,214438936,0,0,3370136,347219,0,273171,0,207
37,25,7,50,45,231093093,231093093,0,0,3665698,347219,0,398589,0,221
38,25,7,50,45,247768841,247768841,0,0,3965124,347219,0,410937,0,235
39,25,7,50,45,262484059,262484059,0,0,4196859,347219,0,315156,0,249
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,4,50,45,2951235,2951235,0,0,47162,100245,0,64478,0,2
42,25,5,50,47,18480178,18480178,0,0,294076,331995,0,346657,0,11
43,25,5,50,47,35128663,35128663,0,0,574929,360762,0,387055,0,20
44,25,5,50,47,52540859,52540859,0,0,832341,360762,0,357287,0,30
45,25,5,50,47,66528276,66528276,0,0,1064045,360762,0,320118,0,40
46,25,5,50,47,81815668,81815668,0,0,1344199,360762,0,385944,0,50
47,25,5,50,47,97156628,97156628,0,0,1575347,360762,0,320661,0,60
48,25,5,50,47,112879553,112879553,0,0,1783146,360762,0,284896,0,70
49,25,5,50,47,127949650,127949650,0,0,2039096,360762,0,354652,0,80
50,25,5,50,47,142695307,142695307,0,0,2232135,360762,0,265442,0,90
51,25,5,50,47,157658251,157658251,0,0,2401911,360762,0,231656,0,100
52,25,5,50,47,173741672,173741672,0,1,2672565,360762,0,371174,0,110
53,25,5,50,47,188257539,188257539,0,1,2943122,361206,0,372185,0,120
54,25,5,50,47,203940573,203940573,0,1,3176246,372872,0,319647,0,130
55,25,5,50,48,218933200,218933200,0,1,3423072,402159,0,340395,0,140
56,25,5,50,48,235655010,235655010,0,1,3718946,419509,0,410105,0,150
57,25,5,50,48,251687195,251687195,0,1,3981321,439496,0,361312,0,160
58,25,5,50,48,268956479,268956479,0,1,4232405,464000,0,349664,0,170
59,25,5,50,48,285235248,285235248,0,1,4478964,465858,0,341950,0,180
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,2,50,39,6231901,6231901,0,0,104056,169498,0,149612,0,2
62,25,6,50,40,19055875,19055875,0,0,309225,270613,0,288769,0,8
63,25,6,50,37,31326732,31326732,0,0,540484,286578,0,318077,0,19
64,25,6,50,35,42630194,42630194,0,0,667573,294985,0,169491,0,28
65,25,6,50,34,53878825,53878825,0,0,848788,306203,0,246445,0,38
66,25,5,50,34,58136694,58136694,0,0,911956,333050,0,279224,0,37
67,25,5,50,34,69955234,69955234,0,1,1042963,335628,0,177016,0,46
68,25,5,50,35,81474183,81474183,0,2,1219340,362558,0,241477,0,54
69,25,5,50,36,94178635,94178635,0,4,1466671,386259,0,337946,0,62
70,25,5,50,38,105980192,105980192,0,4,1630947,443981,0,224122,0,70
71,25,5,50,38,120186604,120186604,0,4,1857070,481917,0,309103,0,77
72,25,5,50,38,132606109,132606109,0,4,2076955,495766,0,307267,0,87
73,25,5,50,38,143969626,143969626,0,4,2218890,510688,0,194965,0,97
74,25,5,50,38,155982250,155982250,0,5,2405525,510688,0,258740,0,107
75,25,5,50,38,169372536,169372536,0,5,2594673,527031,0,258769,0,117
76,25,5,50,38,182053531,182053531,0,7,2846494,540729,0,342950,0,127
77,25,5,50,40,197880520,197880520,0,7,3137400,569898,0,402425,0,137
78,25,5,50,40,213644722,213644722,0,7,3451193,577071,0,434365,0,147
79,25,5,50,41,226641085,226641085,0,7,3616268,585438,0,223728,0,157
80,25,0,50,0,0,0,0,0,0,0,0,0,0,0
81,25,2,50,40,0,0,0,0,0,44145,0,0,0,0
82,25,4,50,44,13611319,13611319,0,0,248260,327324,0,350453,0,6
83,25,4,50,44,28328666,28328666,0,0,471407,328711,0,311875,0,14
84,25,4,50,44,41580268,41580268,0,0,625744,330738,0,217245,0,21
85,25,4,50,44,56123865,56123865,0,0,808375,334865,0,249735,0,27
86,25,4,50,44,72143169,72143169,0,0,1014205,335060,0,285342,0,34
87,25,4,50,44,85266102,85266102,0,0,1253010,336382,0,333298,0,41
88,25,4,50,44,100364498,100364498,0,0,1491038,336761,0,326613,0,48
89,25,4,50,44,115717653,115717653,0,0,1773951,336761,0,388180,0,56
90,25,4,50,44,131064099,131064099,0,0,2088586,336761,0,435072,0,64
91,25,4,50,44,146626363,146626363,0,0,2318305,336761,0,318301,0,72
92,25,4,50,44,160813074,160813074,0,1,2532174,336761,0,301080,0,80
93,25,4,50,45,174115240,174115240,0,1,2708232,337658,0,244448,0,88
94,25,4,50,45,189419724,189419724,0,1,2980453,365181,0,377759,0,96
95,25,5,50,46,206587101,206587101,0,1,3238650,365181,0,364492,0,104
96,25,5,50,47,224927894,224927894,0,1,3471203,404477,0,321480,0,114
97,25,5,50,46,239347407,239347407,0,1,3727609,414802,0,359273,0,124
98,25,5,50,46,254291395,254291395,0,1,4015078,419370,0,399257,0,134
99,25,5,50,46,268475477,268475477,0,1,4253560,419370,0,328504,0,144
100,25,0,50,0,0,0,0,0,0,0,0,0,0,0
101,25,2,50,43,8415774,8415774,0,0,116896,239433,0,162486,0,4
102,25,2,50,43,22712721,22712721,0,0,331862,239433,0,304925,0,8
103,25,2,50,43,36297641,36297641,0,0,485783,239433,0,217576,0,12
104,25,2,50,43,48817912,48817912,0,0,733809,239433,0,349631,0,16
105,25,2,50,43,60274272,60274272,0,0,951287,239433,0,305924,0,20
106,25,2,50,43,73576323,73576323,0,0,1185383,239433,0,330003,0,24
107,25,2,50,43,87555405,87555405,0,0,1436146,239433,0,352969,0,28
108,25,2,50,43,100695552,100695552,0,0,1620889,239433,0,257602,0,32
109,25,2,50,43,115891161,115891161,0,0,1786212,239433,0,231446,0,36
110,25,2,50,43,129018416,129018416,0,0,1981355,239433,0,273743,0,40
111,25,2,50,43,141505247,141505247,0,0,2178438,239433,0,277208,0,44
112,25,2,50,43,154127102,154127102,0,2,2400467,239433,0,313285,0,48
113,25,2,50,45,168172055,168172055,0,2,2669489,242925,0,374522,0,52
114,25,2,50,45,182460452,182460452,0,2,2874952,245905,0,289115,0,56
115,25,2,50,45,197594803,197594803,0,2,3125337,274986,0,354266,0,60
116,25,2,50,46,213470491,213470491,0,2,3417021,283455,0,415867,0,64
117,25,2,50,46,228376328,228376328,0,2,3679363,283455,0,368093,0,68
118,25,2,50,46,243308721,243308721,0,2,3923814,283455,0,345440,0,72
119,25,2,50,46,257095771,257095771,0,2,4144229,283455,0,317465,0,76
120,25,0,50,0,0,0,0,0,0,0,0,0,0,0
121,25,4,50,41,0,0,0,0,0,46311,0,0,0,0
122,25,6,50,45,12503764,12503764,0,0,187996,271160,0,258575,0,7
123,25,6,50,44,27368320,27368320,0,0,400861,322309,0,295619,0,18
124,25,5,50,44,41372008,41372008,0,0,623936,338095,0,332722,0,23
125,25,5,50,44,57176827,57176827,0,0,854681,341960,0,316479,0,32
126,25,5,50,44,71858098,71858098,0,0,1119765,341960,0,367666,0,42
127,25,5,50,44,87688044,87688044,0,0,1402121,342159,0,388956,0,51
128,25,5,50,44,103481182,103481182,0,1,1673430,342159,0,372976,0,61
129,25,5,50,44,119565671,119565671,0,1,1954427,353362,0,382805,0,71
130,25,5,50,44,133219826,133219826,0,1,2200303,357967,0,337839,0,81
131,25,6,50,45,150070571,150070571,0,1,2430386,357967,0,287046,0,98
132,25,6,50,44,166064799,166064799,0,1,2679146,362783,0,341247,0,110
133,25,6,50,44,181330604,181330604,0,1,2895621,396793,0,298413,0,121
134,25,6,50,44,198748938,198748938,0,2,3143687,398643,0,339666,0,133
