,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,1,50,44,10369158,10369158,0,0,183106,289639,0,529856,0,2
2,25,2,50,46,25717489,25717489,0,0,485030,318461,0,849467,0,6
3,25,2,50,46,39756851,39756851,0,0,726688,318461,0,690671,0,10
4,25,2,50,46,56320249,56320249,0,0,995766,318461,0,771381,0,14
5,25,2,50,46,71804752,71804752,0,0,1313989,318461,0,912307,0,18
6,25,2,50,46,85927990,85927990,0,0,1582341,318461,0,772744,0,22
7,25,2,50,46,99606225,99606225,0,0,1782168,318461,0,563888,0,26
8,25,2,50,46,115069601,115069601,0,0,2040919,318461,0,751660,0,30
9,25,2,50,46,131138647,131138647,0,0,2284250,318461,0,688353,0,34
10,25,2,50,46,147105954,147105954,0,0,2574212,318461,0,836081,0,38
11,25,2,50,46,162941931,162941931,0,0,2887713,318461,0,902284,0,42
12,25,2,50,46,178584430,178584430,0,2,3200613,318461,0,911073,0,46
13,25,2,50,47,197179263,197179263,0,2,3458380,321033,0,746878,0,50
14,25,2,50,48,212188740,212188740,0,2,3763753,353439,0,877961,0,54
15,25,2,50,48,226301812,226301812,0,2,4010311,363192,0,708324,0,58
16,25,2,50,47,241402814,241402814,0,2,4237003,364021,0,660949,0,62
17,25,2,50,47,256908510,256908510,0,2,4450732,366136,0,624420,0,66
18,25,2,50,48,273013305,273013305,0,2,4684902,385153,0,667916,0,70
19,25,2,50,47,289518328,289518328,0,2,5003698,405218,0,922173,0,74
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,5,50,40,1873854,1873854,0,0,42667,103485,0,105628,0,4
22,25,9,50,47,18556441,18556441,0,0,337373,414745,0,815101,0,19
23,25,9,50,46,34353581,34353581,0,0,614403,436996,0,752757,0,36
24,25,8,50,46,48627179,48627179,0,0,853653,436996,0,726535,0,48
25,25,8,50,46,63312931,63312931,0,0,1109149,436996,0,704285,0,64
26,25,8,50,46,77266723,77266723,0,0,1334382,436996,0,619276,0,80
27,25,8,50,46,94084854,94084854,0,0,1623909,436996,0,801612,0,96
28,25,8,50,46,111355978,111355978,0,0,1949751,436996,0,885833,0,112
29,25,8,50,46,128227949,128227949,0,0,2228410,436996,0,764766,0,128
30,25,8,50,46,145372905,145372905,0,1,2568675,436996,0,935532,0,144
31,25,8,50,47,162207088,162207088,0,1,2892465,462828,0,889681,0,160
32,25,8,50,47,177296247,177296247,0,2,3163640,462828,0,740444,0,176
33,25,8,50,48,191161959,191161959,0,2,3420453,463335,0,696440,0,192
34,25,8,50,48,204091022,204091022,0,2,3648342,463373,0,630151,0,208
35,25,8,50,48,218855614,218855614,0,2,3905636,490306,0,704369,0,224
36,25,8,50,48,234219724,234219724,0,2,4198797,498367,0,806021,0,240
37,25,8,50,48,249819953,249819953,0,2,4497536,509250,0,820825,0,256
38,25,8,50,48,265670772,265670772,0,2,4781189,519307,0,786086,0,272
39,25,8,50,48,283064294,283064294,0,2,5077528,530223,0,807849,0,288
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,48,4738260,4738260,0,0,91972,141622,0,266680,0,1
42,25,4,50,49,20477744,20477744,0,0,346850,312500,0,714925,0,8
43,25,4,50,48,35310674,35310674,0,0,588875,312500,0,668645,0,16
44,25,3,50,48,47451749,47451749,0,0,804964,312500,0,685154,0,18
45,25,3,50,48,62172245,62172245,0,0,1037217,312500,0,668384,0,24
46,25,3,50,48,77964914,77964914,0,0,1327313,312500,0,830692,0,30
47,25,3,50,48,92894042,92894042,0,0,1576242,312500,0,706764,0,36
48,25,3,50,48,112160725,112160725,0,0,1935915,312500,0,1017165,0,42
49,25,3,50,48,128583106,128583106,0,0,2230508,312500,0,844262,0,48
50,25,3,50,48,145498970,145498970,0,0,2495070,312500,0,764282,0,54
51,25,3,50,48,159139837,159139837,0,0,2719401,312500,0,641073,0,60
52,25,3,50,48,174556835,174556835,0,3,2963405,312500,0,696861,0,66
53,25,3,50,50,189383527,189383527,0,3,3200871,318926,0,669997,0,72
54,25,3,50,51,205377861,205377861,0,3,3453855,374197,0,736079,0,78
55,25,3,50,51,224058548,224058548,0,3,3823197,383059,0,1059188,0,84
56,25,3,50,51,238627336,238627336,0,4,4080874,383059,0,738346,0,90
57,25,3,50,51,253767508,253767508,0,4,4311150,390531,0,647538,0,96
58,25,3,50,52,270060409,270060409,0,4,4567991,401652,0,733927,0,102
59,25,3,50,52,286743995,286743995,0,4,4881349,430191,0,904323,0,108
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,5,50,46,7763321,7763321,0,0,122947,234274,0,343007,0,6
62,25,7,50,47,24463067,24463067,0,0,413805,371792,0,815174,0,14
63,25,7,50,45,41251230,41251230,0,0,691955,411468,0,767638,0,28
64,25,7,50,44,55581876,55581876,0,0,966500,411468,0,755999,0,42
65,25,6,50,44,66441201,66441201,0,0,1155068,413542,0,754637,0,48
66,25,6,50,44,80154807,80154807,0,0,1375269,413542,0,614015,0,60
67,25,6,50,44,96413122,96413122,0,0,1678140,413542,0,849958,0,72
68,25,6,50,44,109757738,109757738,0,0,1916500,413542,0,656812,0,84
69,25,6,50,44,123697199,123697199,0,0,2166794,413542,0,691461,0,96
70,25,6,50,44,138623332,138623332,0,1,2419853,413542,0,710284,0,108
71,25,6,50,45,153961829,153961829,0,1,2671772,440528,0,701301,0,120
72,25,6,50,45,169080098,169080098,0,2,2959244,463462,0,800288,0,132
73,25,6,50,45,184451778,184451778,0,3,3244497,477210,0,790022,0,144
74,25,6,50,46,199966867,199966867,0,3,3506164,529873,0,727909,0,156
75,25,6,50,47,215921165,215921165,0,5,3789301,543489,0,791642,0,168
76,25,6,50,49,233073197,233073197,0,5,4078403,606326,0,804021,0,180
77,25,6,50,50,251506748,251506748,0,5,4371981,617039,0,811024,0,192
78,25,6,50,50,270067154,270067154,0,5,4705311,617039,0,929885,0,204
79,25,6,50,50,285170624,285170624,0,5,4977095,617039,0,755875,0,216
80,25,0,50,0,0,0,0,0,0,0,0,0,0,0
81,25,3,50,42,6826981,6826981,0,0,109227,198854,0,316060,0,2
82,25,4,50,44,22708040,22708040,0,0,415271,346597,0,875406,0,8
83,25,5,50,47,40117895,40117895,0,0,699417,388484,0,786966,0,17
84,25,5,50,47,57983558,57983558,0,0,1048375,392588,0,972860,0,26
85,25,5,50,47,75422870,75422870,0,0,1363625,392588,0,889610,0,36
86,25,5,50,47,92331618,92331618,0,0,1663423,392588,0,846394,0,46
87,25,5,50,47,107447482,107447482,0,0,1909267,392588,0,692322,0,56
88,25,5,50,47,124305477,124305477,0,0,2161039,392588,0,714142,0,66
89,25,5,50,47,141405860,141405860,0,0,2457950,392588,0,831356,0,76
90,25,5,50,47,156486957,156486957,0,0,2754483,392588,0,826074,0,86
91,25,5,50,47,171940448,171940448,0,0,2999090,392588,0,681981,0,96
92,25,5,50,47,189439544,189439544,0,0,3275400,392588,0,768180,0,106
93,25,5,50,47,204870161,204870161,0,0,3562858,392588,0,814316,0,116
94,25,5,50,47,220322434,220322434,0,0,3865141,392588,0,847316,0,126
95,25,5,50,47,234631182,234631182,0,0,4118528,392588,0,715770,0,136
96,25,5,50,47,250327198,250327198,0,0,4347975,392588,0,642359,0,146
97,25,5,50,47,264952001,264952001,0,0,4641996,392588,0,815484,0,156
98,25,5,50,47,281291511,281291511,0,0,4905668,392588,0,734098,0,166
99,25,5,50,47,294937239,294937239,0,0,5114437,392588,0,585485,0,176
100,25,0,50,0,0,0,0,0,0,0,0,0,0,0
101,25,1,50,42,1830056,1830056,0,0,38022,108936,0,104375,0,2
102,25,2,50,43,19191334,19191334,0,0,372249,395212,0,937782,0,5
103,25,2,50,42,33767648,33767648,0,0,659138,485611,0,812403,0,8
104,25,1,50,42,43607094,43607094,0,0,835742,485611,0,620406,0,6
105,25,1,50,42,57979870,57979870,0,0,1044771,485611,0,614933,0,8
106,25,1,50,42,71598374,71598374,0,0,1311487,485611,0,775373,0,10
107,25,1,50,42,84765713,84765713,0,0,1581532,485611,0,775581,0,12
108,25,1,50,42,97236884,97236884,0,0,1790401,485611,0,614409,0,14
109,25,1,50,42,111791284,111791284,0,1,2021894,485611,0,669442,0,16
110,25,1,50,43,127355402,127355402,0,1,2287601,497666,0,758985,0,18
111,25,1,50,43,141630542,141630542,0,1,2530251,497666,0,699841,0,20
112,25,1,50,43,155192710,155192710,0,2,2797279,497666,0,769407,0,22
113,25,1,50,43,170033236,170033236,0,2,3075556,501116,0,796838,0,24
114,25,1,50,44,183857155,183857155,0,2,3355337,510336,0,816861,0,26
115,25,1,50,44,196421219,196421219,0,2,3547573,510336,0,553864,0,28
116,25,1,50,44,208690563,208690563,0,3,3779994,510336,0,669373,0,30
117,25,1,50,45,223646896,223646896,0,3,4064788,534201,0,827505,0,32
118,25,1,50,45,239262993,239262993,0,3,4361272,559341,0,852148,0,34
119,25,1,50,45,254653945,254653945,0,3,4641825,575844,0,821780,0,36
120,25,0,50,0,0,0,0,0,0,0,0,0,0,0
121,25,3,50,42,8359963,8359963,0,0,132251,220047,0,368879,0,4
122,25,4,50,45,22050335,22050335,0,0,357933,266246,0,629964,0,11
123,25,4,50,45,35412076,35412076,0,0,624134,275117,0,771069,0,18
124,25,4,50,45,49139859,49139859,0,0,839922,275849,0,613607,0,25
125,25,4,50,45,61956874,61956874,0,0,1065391,279950,0,642818,0,32
126,25,4,50,45,78055873,78055873,0,0,1344217,280538,0,789353,0,39
127,25,4,50,45,93165797,93165797,0,0,1581227,283367,0,656155,0,46
128,25,4,50,45,109049223,109049223,0,0,1851320,283367,0,763692,0,54
129,25,4,50,45,124129616,124129616,0,0,2144995,283367,0,836573,0,62
130,25,4,50,45,138808809,138808809,0,0,2411753,283367,0,738129,0,70
131,25,4,50,45,154370320,154370320,0,0,2717736,283367,0,862623,0,78
132,25,4,50,45,170295124,170295124,0,0,2997711,283367,0,797183,0,86
133,25,4,50,45,186118818,186118818,0,0,3288337,283367,0,829361,0,94
134,25,4,50,45,201545316,201545316,0,0,3531781,283367,0,682458,0,102
135,25,4,50,45,217226326,217226326,0,0,3767240,283367,0,671716,0,110
136,25,4,50,45,230503729,230503729,0,0,4003070,283367,0,663322,0,118
137,25,4,50,45,244401307,244401307,0,0,4249002,283367,0,699077,0,126
138,25,4,50,45,258852515,258852515,0,0,4518464,283367,0,766599,0,134
139,25,4,50,45,271881275,271881275,0,0,4783328,283367,0,752814,0,142
140,25,0,50,0,0,0,0,0,0,0,0,0,0,0
141,25,1,50,38,5404316,5404316,0,0,102282,163574,0,290484,0,1
142,25,2,50,40,18507483,18507483,0,0,349744,277406,0,717543,0,4
143,25,2,50,40,29983139,29983139,0,0,572088,289618,0,631382,0,7
144,25,2,50,40,42498366,42498366,0,0,804237,295744,0,660267,0,10
145,25,2,50,40,56655844,56655844,0,0,1030544,306098,0,632324,0,13
146,25,2,50,40,69666716,69666716,0,0,1271842,308208,0,691338,0,16
147,25,2,50,40,82460779,82460779,0,0,1496189,308208,0,648582,0,20
148,25,2,50,40,95895741,95895741,0,0,1731939,308208,0,668658,0,24
149,25,2,50,40,109892069,109892069,0,0,1935201,308208,0,569531,0,28
150,25,2,50,40,122486501,122486501,0,0,2192807,308208,0,728486,0,32
151,25,2,50,40,135185429,135185429,0,0,2437955,308208,0,701401,0,36
152,25,2,50,40,149193068,149193068,0,0,2714170,308208,0,774348,0,40
153,25,2,50,40,165170779,165170779,0,0,2948351,308208,0,670007,0,44
154,25,2,50,40,177590669,177590669,0,0,3171547,308208,0,635293,0,48
155,25,2,50,40,190814166,190814166,0,0,3409685,308208,0,685819,0,52
156,25,2,50,40,207169281,207169281,0,0,3666972,308208,0,728125,0,56
157,25,2,50,40,221609896,221609896,0,0,3923983,308208,0,735372,0,60
158,25,2,50,40,234051564,234051564,0,0,4159721,308208,0,688316,0,64
159,25,2,50,40,245469571,245469571,0,0,4347715,308208,0,530947,0,68
160,25,0,50,0,0,0,0,0,0,0,0,0,0,0
161,25,2,50,43,7842359,7842359,0,0,115914,214462,0,336792,0,2
162,25,2,50,43,22816418,22816418,0,0,401262,340119,0,811794,0,6
163,25,2,50,43,38343707,38343707,0,0,628697,340119,0,658230,0,10
164,25,2,50,43,52296580,52296580,0,0,888224,340119,0,740595,0,14
165,25,2,50,43,67132779,67132779,0,0,1119568,340119,0,659601,0,18
166,25,2,50,43,80476932,80476932,0,0,1343578,340119,0,645966,0,22
167,25,2,50,43,94060508,94060508,0,0,1590725,340119,0,701343,0,26
