,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,44,14167564,14167564,0,0,148986,181857,0,444862,0,3
2,25,6,50,52,28155783,28155783,0,0,265854,214528,0,337155,0,10
3,25,6,50,52,44000849,44000849,0,0,484840,227120,0,635646,0,20
4,25,6,50,52,60099633,60099633,0,0,698364,227120,0,619556,0,32
5,25,6,50,52,74898243,74898243,0,0,868957,227120,0,501499,0,44
6,25,6,50,52,92959082,92959082,0,0,1019015,227120,0,432211,0,56
7,25,6,50,52,109940885,109940885,0,0,1163782,227540,0,414430,0,67
8,25,6,50,52,127712020,127712020,0,0,1318661,227540,0,449511,0,79
9,25,6,50,52,144991530,144991530,0,0,1475394,227540,0,448958,0,91
10,25,6,50,52,162299120,162299120,0,0,1670202,227540,0,571323,0,103
11,25,6,50,52,176976120,176976120,0,0,1825109,227540,0,446242,0,115
12,25,6,50,52,194533787,194533787,0,0,1953539,227540,0,371897,0,127
13,25,6,50,52,212920911,212920911,0,0,2150526,227540,0,569208,0,139
14,25,6,50,52,230579919,230579919,0,0,2303932,227540,0,445007,0,151
15,25,6,50,52,247754712,247754712,0,0,2521578,227540,0,641286,0,163
16,25,6,50,52,261417260,261417260,0,0,2676674,227540,0,445945,0,175
17,25,6,50,52,276422702,276422702,0,0,2857146,227540,0,526747,0,187
18,25,6,50,52,295081434,295081434,0,0,3004925,227540,0,423573,0,199
19,25,6,50,52,312626004,312626004,0,0,3179938,227540,0,508297,0,211
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,48,728194,728194,0,0,6416,45473,0,17888,0,2
22,25,2,50,48,18923303,18923303,0,0,218136,244926,0,632943,0,4
23,25,2,50,48,36705278,36705278,0,0,448699,331978,0,680720,0,7
24,25,2,50,48,55310139,55310139,0,0,621912,331978,0,521231,0,11
25,25,2,50,48,72919035,72919035,0,0,802657,331978,0,534281,0,15
26,25,2,50,48,88676204,88676204,0,0,940193,331978,0,407442,0,19
27,25,2,50,48,105627451,105627451,0,0,1123141,331978,0,552635,0,23
28,25,2,50,48,119612470,119612470,0,0,1227512,331978,0,309694,0,27
29,25,2,50,48,134617994,134617994,0,0,1319121,331978,0,269461,0,31
30,25,2,50,48,150385744,150385744,0,0,1466246,331978,0,434407,0,35
31,25,2,50,48,165427334,165427334,0,0,1664081,331978,0,584638,0,39
32,25,2,50,48,180125452,180125452,0,0,1785759,331978,0,363685,0,43
33,25,2,50,48,196840881,196840881,0,0,2024759,331978,0,715196,0,47
34,25,2,50,48,212790389,212790389,0,0,2238055,331978,0,628082,0,51
35,25,2,50,48,228772552,228772552,0,0,2366350,331978,0,381147,0,55
36,25,2,50,48,244236488,244236488,0,0,2512713,331978,0,437338,0,59
37,25,2,50,48,262272250,262272250,0,0,2704429,331978,0,576776,0,63
38,25,2,50,48,281513876,281513876,0,0,2956643,331978,0,748536,0,67
39,25,2,50,48,297663164,297663164,0,0,3093729,331978,0,403904,0,71
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,2,50,46,13480640,13480640,0,0,111614,200365,0,327267,0,4
42,25,4,50,50,31118968,31118968,0,0,304244,227095,0,566519,0,11
43,25,4,50,50,48216986,48216986,0,0,461595,228371,0,464447,0,18
44,25,4,50,50,63925882,63925882,0,0,692660,228371,0,677639,0,26
45,25,4,50,50,79914937,79914937,0,0,826980,228371,0,395736,0,34
46,25,4,50,50,96734840,96734840,0,0,1046689,228371,0,639961,0,42
47,25,4,50,50,110867157,110867157,0,0,1185070,228371,0,406034,0,50
48,25,4,50,50,126643819,126643819,0,0,1379392,228371,0,569304,0,58
49,25,4,50,50,142634676,142634676,0,0,1514256,228371,0,400248,0,66
50,25,4,50,50,158546803,158546803,0,0,1661546,228371,0,426500,0,74
51,25,4,50,50,174352536,174352536,0,0,1802158,228371,0,411517,0,82
52,25,4,50,50,192165350,192165350,0,0,1986205,228371,0,538768,0,90
53,25,4,50,50,209760823,209760823,0,0,2125871,228371,0,413313,0,98
54,25,4,50,50,225980842,225980842,0,0,2309135,228371,0,540686,0,106
55,25,4,50,50,244244699,244244699,0,0,2510050,228371,0,585416,0,114
56,25,4,50,50,261611287,261611287,0,0,2665817,228371,0,455096,0,122
57,25,4,50,50,278874533,278874533,0,0,2837995,228371,0,504438,0,130
58,25,4,50,50,296826277,296826277,0,0,3032167,228371,0,565497,0,138
59,25,4,50,50,314002477,314002477,0,0,3229296,228371,0,578430,0,146
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,4,50,43,7401229,7401229,0,0,100771,137725,0,294391,0,3
62,25,7,50,51,23532216,23532216,0,0,334510,243391,0,671497,0,13
63,25,7,50,51,37732064,37732064,0,0,485421,265851,0,433258,0,25
64,25,7,50,51,54278456,54278456,0,0,668303,272967,0,522779,0,38
65,25,7,50,51,69116314,69116314,0,0,860050,276417,0,554280,0,51
