,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,3,50,42,7118780,7118780,0,0,42385,116049,0,119008,0,6
2,25,6,50,47,22791186,22791186,0,0,139083,141757,0,279983,0,14
3,25,6,50,46,36850645,36850645,0,0,223650,153390,0,239585,0,25
4,25,5,50,46,52273027,52273027,0,0,322514,157144,0,309551,0,30
5,25,5,50,46,66730743,66730743,0,0,406220,157144,0,240031,0,40
6,25,5,50,46,83506812,83506812,0,0,501930,158516,0,275545,0,49
7,25,5,50,46,98367206,98367206,0,0,590449,158516,0,254863,0,59
8,25,5,50,46,114278593,114278593,0,1,692301,158516,0,294862,0,69
9,25,5,50,47,130816316,130816316,0,1,800234,183650,0,311010,0,78
10,25,5,50,47,145961537,145961537,0,1,903532,183650,0,297671,0,88
11,25,5,50,47,160181990,160181990,0,1,1000405,183650,0,279159,0,98
12,25,5,50,47,174789252,174789252,0,1,1103346,183650,0,294802,0,108
13,25,5,50,47,190742594,190742594,0,1,1208752,183650,0,304378,0,118
14,25,5,50,47,205118864,205118864,0,2,1293854,183650,0,245320,0,128
15,25,5,50,47,219636488,219636488,0,2,1375941,202396,0,238861,0,138
16,25,5,50,47,235547361,235547361,0,2,1469528,216369,0,269614,0,148
17,25,5,50,47,250841543,250841543,0,2,1559755,242806,0,262927,0,158
18,25,5,50,48,267085739,267085739,0,2,1660269,269830,0,289191,0,168
19,25,5,50,48,283216485,283216485,0,2,1760099,279682,0,286709,0,178
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,4,50,42,8657742,8657742,0,0,61144,101013,0,174129,0,5
22,25,6,50,47,22023572,22023572,0,0,149655,125354,0,254868,0,12
23,25,6,50,45,35741824,35741824,0,0,233022,134912,0,237472,0,23
24,25,6,50,44,51360626,51360626,0,0,339415,135884,0,299303,0,34
25,25,5,50,44,65256879,65256879,0,0,432427,135884,0,276457,0,41
26,25,5,50,44,80011718,80011718,0,0,527427,135884,0,273041,0,51
27,25,5,50,44,94205888,94205888,0,0,621604,135884,0,269675,0,61
28,25,5,50,44,109359714,109359714,0,0,725982,135884,0,298121,0,71
29,25,5,50,44,124468183,124468183,0,0,817400,135884,0,262271,0,81
30,25,5,50,44,138784218,138784218,0,0,901508,135884,0,239547,0,91
31,25,5,50,44,155387846,155387846,0,0,991103,135884,0,257070,0,101
32,25,5,50,44,169935881,169935881,0,0,1087213,135884,0,277137,0,111
33,25,5,50,44,185306697,185306697,0,0,1180767,135884,0,267615,0,121
34,25,5,50,44,199201804,199201804,0,0,1265785,135884,0,243802,0,131
35,25,5,50,44,212660878,212660878,0,0,1351030,135884,0,244013,0,141
36,25,5,50,44,228018729,228018729,0,0,1441041,135884,0,255880,0,151
37,25,5,50,44,243296358,243296358,0,0,1532762,135884,0,261982,0,161
38,25,5,50,44,257798003,257798003,0,0,1624737,135884,0,261994,0,171
39,25,5,50,44,272880391,272880391,0,0,1711819,135884,0,249341,0,181
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,45,4980294,4980294,0,0,31097,92946,0,92088,0,2
42,25,5,50,49,21488779,21488779,0,0,116087,123576,0,246053,0,7
43,25,5,50,49,38371043,38371043,0,0,235309,140617,0,343536,0,15
44,25,5,50,49,55736609,55736609,0,0,360530,140617,0,359379,0,25
