,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,1,50,38,0,0,0,0,0,42971,0,0,0,0
2,25,2,50,40,12778795,178795,12600000,0,617568,739929,0,479603,0,4
3,25,2,50,40,27727056,327056,27400000,0,1370874,739929,0,578489,0,8
4,25,2,50,40,44185071,385071,43800000,0,1902804,739929,0,266230,0,12
5,25,2,50,40,59338814,438814,58900000,0,2564551,739929,0,555338,0,16
6,25,2,50,40,73394032,494032,72900000,0,3070601,744561,0,445865,0,18
7,25,2,50,40,89429733,629733,88800000,0,3949270,744561,0,641345,0,22
8,25,2,50,40,101384429,1084429,100300000,0,4373106,744561,0,379268,0,26
9,25,2,50,40,113205160,1905160,111300000,0,4992292,744561,0,482128,0,30
10,25,2,50,40,126290489,2790489,123500000,0,5573519,744561,0,201851,0,34
11,25,2,50,40,141304970,2904970,138400000,0,6211212,744561,0,556514,0,38
12,25,2,50,40,155653243,3553243,152100000,1,6973488,744561,0,411220,0,42
13,25,3,50,42,169448053,3648053,165800000,1,7607490,744561,0,402123,0,46
14,25,3,50,41,185086654,3786654,181300000,1,8218380,821967,0,420710,0,52
15,25,3,50,42,195757847,4157847,191600000,1,8691853,832238,0,350743,0,58
16,25,3,50,42,210645522,18545522,192100000,1,9090376,833911,0,536619,0,64
17,25,3,50,42,223029330,18629330,204400000,1,9424979,858638,0,307364,0,69
18,25,3,50,42,236873414,18773414,218100000,1,9927653,873128,0,248581,0,75
19,25,3,50,41,250361052,31361052,219000000,1,10269643,873128,0,505021,0,80
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,36,0,0,0,0,0,40055,0,0,0,0
22,25,2,50,36,11186891,86891,11100000,0,335778,618900,0,336172,0,0
23,25,2,50,36,21614045,10114045,11500000,0,614939,618900,0,380772,0,4
24,25,2,50,36,34559731,23059731,11500000,0,982990,618900,0,528140,0,8
25,25,2,50,36,48097611,36597611,11500000,0,1596183,618900,0,859390,0,12
26,25,2,50,36,59870511,36670511,23200000,0,2098149,618900,0,391801,0,16
27,25,2,50,36,73296700,50096700,23200000,0,2625891,618900,0,756482,0,20
28,25,2,50,36,84347654,50147654,34200000,0,3131571,618900,0,442347,0,24
29,25,2,50,36,95157529,50257529,44900000,0,3514179,618900,0,220734,0,28
30,25,2,50,36,106132927,50332927,55800000,0,3986096,618900,0,379691,0,32
31,25,2,50,36,118552300,62752300,55800000,0,4476723,618900,0,834145,0,35
32,25,2,50,36,128677014,62777014,65900000,2,4865730,618900,0,378575,0,38
33,25,2,50,37,139625290,72825290,66800000,2,5291022,620174,0,566372,0,42
34,25,2,50,37,152353521,72853521,79500000,2,5749343,622090,0,207902,0,46
35,25,2,50,37,163616651,73016651,90600000,2,6169918,636460,0,193124,0,50
36,25,2,50,37,175136957,83636957,91500000,2,6521724,636460,0,471095,0,54
37,25,2,50,37,185888633,84688633,101200000,2,7029266,636460,0,248521,0,58
38,25,2,50,37,197262667,86062667,111200000,2,7512386,636460,0,215069,0,62
39,25,2,50,37,198621314,86121314,112500000,2,7600866,636460,0,1044940,0,65
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,4,50,39,4329496,129496,4200000,0,189766,262024,0,108573,0,3
