,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,4,50,45,8651633,8651633,0,0,76036,111020,0,148811,0,4
2,25,4,50,45,23477820,23477820,0,0,221449,161967,0,276923,0,12
3,25,4,50,45,36674991,36674991,0,0,359454,161967,0,264426,0,20
4,25,4,50,45,52851249,52851249,0,0,516929,161967,0,301835,0,28
5,25,4,50,45,68977182,68977182,0,0,675020,161967,0,304163,0,36
6,25,4,50,45,85568790,85568790,0,0,836780,161967,0,309614,0,44
7,25,4,50,45,100788850,100788850,0,0,967255,161967,0,251243,0,52
8,25,4,50,45,113477659,113477659,0,0,1085151,161967,0,230189,0,60
9,25,4,50,45,126056900,126056900,0,0,1206675,161967,0,234641,0,68
10,25,4,50,45,142970739,142970739,0,0,1371607,161967,0,316544,0,76
11,25,4,50,45,157489991,157489991,0,0,1523813,161967,0,291307,0,84
12,25,4,50,45,170711342,170711342,0,0,1655429,161967,0,251150,0,92
13,25,4,50,45,183517429,183517429,0,0,1762423,161967,0,205864,0,100
14,25,4,50,45,197491002,197491002,0,0,1912458,161967,0,286336,0,108
15,25,4,50,45,212226767,212226767,0,0,2053350,161967,0,270677,0,116
16,25,4,50,45,230157494,230157494,0,0,2222463,161967,0,324598,0,124
17,25,4,50,45,246988900,246988900,0,0,2365016,161967,0,274546,0,132
18,25,4,50,45,262459532,262459532,0,0,2503956,161967,0,270397,0,140
19,25,4,50,45,277294349,277294349,0,0,2657701,161967,0,297504,0,148
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,4,50,47,6295856,6295856,0,0,60513,106287,0,117490,0,4
22,25,6,50,51,20699697,20699697,0,0,206605,207070,0,277872,0,14
23,25,6,50,51,35968241,35968241,0,0,354812,214196,0,283821,0,25
24,25,6,50,51,50718224,50718224,0,0,500509,219418,0,276749,0,36
25,25,6,50,51,66979526,66979526,0,0,667197,219418,0,317633,0,48
26,25,6,50,51,84369219,84369219,0,0,818480,220436,0,289975,0,59
27,25,6,50,51,102536762,102536762,0,0,993684,224552,0,336178,0,70
28,25,6,50,51,120085451,120085451,0,0,1160089,224552,0,318158,0,82
29,25,6,50,51,136606564,136606564,0,0,1330336,224552,0,323227,0,94
30,25,6,50,51,151755128,151755128,0,0,1465779,224552,0,258121,0,106
31,25,6,50,51,169900078,169900078,0,0,1625349,224552,0,305460,0,118
32,25,6,50,51,187806483,187806483,0,0,1799402,224552,0,330261,0,130
