,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,2,50,41,8618397,8618397,0,0,65483,185852,0,125369,0,2
2,25,4,50,37,25375828,25375828,0,0,220013,276600,0,290273,0,7
3,25,4,50,32,38064790,38064790,0,0,359969,280522,0,259809,0,14
4,25,4,50,30,48618242,48618242,0,0,512663,280522,0,281232,0,22
5,25,4,50,29,57471148,57471148,0,0,579675,280522,0,123848,0,30
6,25,4,50,28,68083678,68083678,0,0,705998,280522,0,230014,0,38
7,25,3,50,28,66888550,66888550,0,2,696607,280522,0,250184,0,35
8,25,3,50,30,76260391,76260391,0,4,789331,300354,0,171862,0,41
9,25,3,50,32,86176469,86176469,0,4,877532,343320,0,163764,0,47
10,25,3,50,32,98473940,98473940,0,4,1038366,373017,0,298599,0,53
11,25,3,50,32,106985814,106985814,0,5,1123308,413371,0,155020,0,59
12,25,3,50,32,117830614,117830614,0,6,1232368,447360,0,205040,0,65
13,25,3,50,34,127826689,127826689,0,6,1317482,488550,0,157565,0,71
14,25,3,50,34,138002132,138002132,0,6,1413384,516847,0,175792,0,77
15,25,3,50,35,150907370,150907370,0,12,1551512,536012,0,262661,0,83
16,25,3,50,40,164997711,164997711,0,12,1747569,623607,0,359395,0,89
17,25,3,50,41,180163169,180163169,0,13,1946377,725960,0,373609,0,95
18,25,3,50,42,192007758,192007758,0,13,2083883,777842,0,260356,0,101
19,25,3,50,43,204105209,204105209,0,13,2206453,838399,0,229743,0,107
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,4,50,48,5696026,5696026,0,0,78916,122860,0,149079,0,2
22,25,6,50,52,21406169,21406169,0,0,237116,208144,0,293365,0,10
23,25,6,50,52,41708528,41708528,0,0,424107,248486,0,341001,0,20
24,25,6,50,52,61704548,61704548,0,0,614776,256352,0,346179,0,31
25,25,6,50,52,79552541,79552541,0,0,816302,256352,0,369593,0,43
26,25,6,50,52,96030824,96030824,0,0,1047022,256352,0,428891,0,55
27,25,6,50,52,113401448,113401448,0,0,1285243,256352,0,437554,0,67
28,25,6,50,52,127431482,127431482,0,0,1440392,256352,0,287114,0,79
29,25,6,50,52,143106694,143106694,0,0,1643092,256352,0,373465,0,91
30,25,6,50,52,162404209,162404209,0,0,1897266,256352,0,473609,0,103
31,25,6,50,52,177561667,177561667,0,0,2063713,256352,0,305258,0,115
32,25,6,50,52,192593902,192593902,0,2,2239703,256352,0,323584,0,127
33,25,6,50,54,207577351,207577351,0,2,2399143,258462,0,291303,0,139
34,25,6,50,54,223695757,223695757,0,2,2561654,276451,0,294995,0,151
35,25,6,50,54,240967268,240967268,0,2,2790769,313507,0,418967,0,163
36,25,6,50,55,260166616,260166616,0,2,3020335,320921,0,422904,0,175
37,25,6,50,55,276884175,276884175,0,2,3251960,320921,0,435361,0,187
38,25,6,50,55,294789599,294789599,0,2,3504942,320921,0,466813,0,199
39,25,6,50,55,312150389,312150389,0,2,3682796,320921,0,326163,0,211
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,42,12833532,12833532,0,0,198725,242328,0,367928,0,2
42,25,7,50,50,27877532,27877532,0,0,341939,261311,0,266253,0,8
43,25,7,50,50,43811468,43811468,0,0,576598,297460,0,430605,0,19
44,25,7,50,50,60934353,60934353,0,0,759205,311703,0,330037,0,29
45,25,7,50,50,77725912,77725912,0,0,963766,314743,0,373482,0,42
46,25,7,50,50,93981228,93981228,0,0,1120292,314743,0,287298,0,56
47,25,7,50,50,109123899,109123899,0,0,1309211,328631,0,343876,0,68
48,25,7,50,50,125792393,125792393,0,0,1443827,328631,0,244957,0,82
49,25,7,50,50,142408575,142408575,0,0,1645916,328631,0,369896,0,96
50,25,7,50,50,158953735,158953735,0,0,1804776,328653,0,294088,0,109
51,25,7,50,50,174994369,174994369,0,0,1994134,328653,0,351417,0,123
52,25,7,50,50,192790034,192790034,0,0,2221274,328653,0,420240,0,137
53,25,7,50,50,208078100,208078100,0,0,2399231,328653,0,325416,0,151
54,25,7,50,50,224016339,224016339,0,0,2572796,328653,0,316715,0,165
55,25,7,50,50,239242181,239242181,0,0,2762675,328653,0,345884,0,179
56,25,7,50,50,253684399,253684399,0,0,2957533,328653,0,357446,0,193
57,25,7,50,50,271812998,271812998,0,0,3214843,328653,0,473419,0,207
58,25,7,50,50,287980199,287980199,0,0,3443846,328653,0,415873,0,221
59,25,7,50,50,305085823,305085823,0,0,3710915,328653,0,487082,0,235
60,25,0,50,0,0,0,0,0,0,0,0,0,0,0
61,25,3,50,41,10278475,10278475,0,0,124030,233875,0,234040,0,4
62,25,6,50,47,24786450,24786450,0,0,335000,279931,0,395625,0,14
63,25,6,50,46,40538494,40538494,0,0,541678,282529,0,380455,0,25
64,25,5,50,46,55260586,55260586,0,0,703086,282709,0,296983,0,30
65,25,5,50,46,69183844,69183844,0,0,877032,285391,0,322173,0,39
66,25,5,50,46,83932451,83932451,0,0,1037023,285391,0,292409,0,49
67,25,5,50,46,96438696,96438696,0,0,1203041,285391,0,312045,0,59
68,25,5,50,46,112318515,112318515,0,0,1414487,286189,0,393655,0,68
69,25,5,50,46,127448794,127448794,0,1,1580329,286189,0,305808,0,78
70,25,5,50,47,143319714,143319714,0,1,1814998,291347,0,431781,0,88
71,25,5,50,46,160762301,160762301,0,1,1977895,315683,0,295043,0,98
72,25,6,50,48,172862535,172862535,0,2,2092536,315683,0,207409,0,113
73,25,6,50,49,187339185,187339185,0,2,2239507,328253,0,269005,0,125
74,25,6,50,48,202713901,202713901,0,2,2388671,345487,0,271939,0,136
