,Communities,ActiveCommunities,Industries,Community Members,Total Energy communities,Solar Energy,Wind Energy,Member exit,Community Costs,Industry Investments,Govermental FIT incentive,Governmental TAX incentive,Governmental TGC incentive,Policy Entrepreneur
0,25,0,50,0,0,0,0,0,0,0,0,0,0,0
1,25,1,50,45,1805120,1805120,0,0,16285,64795,0,30180,0,2
2,25,2,50,48,19712841,19712841,0,0,175869,195371,0,311325,0,5
3,25,2,50,48,37804557,37804557,0,0,361589,267426,0,361755,0,7
4,25,2,50,48,56054353,56054353,0,0,560555,282489,0,388554,0,10
5,25,2,50,48,70899582,70899582,0,0,680967,282489,0,234025,0,14
6,25,2,50,48,86754350,86754350,0,0,852798,282489,0,336199,0,18
7,25,2,50,48,101310421,101310421,0,0,977909,282489,0,247495,0,22
8,25,2,50,48,117990159,117990159,0,0,1143927,282489,0,319849,0,26
9,25,2,50,48,136594672,136594672,0,0,1343069,282489,0,385206,0,30
10,25,2,50,48,154895812,154895812,0,0,1534005,282489,0,372743,0,34
11,25,2,50,48,169731905,169731905,0,0,1666343,282489,0,261969,0,38
12,25,2,50,48,184331904,184331904,0,1,1774004,282489,0,212374,0,42
13,25,2,50,48,202355143,202355143,0,1,1948539,284182,0,343794,0,46
14,25,2,50,49,221174304,221174304,0,1,2155854,292015,0,405473,0,50
15,25,2,50,49,235902340,235902340,0,1,2304147,292015,0,285780,0,54
16,25,2,50,49,250331679,250331679,0,1,2420580,292015,0,224678,0,58
17,25,2,50,49,264234915,264234915,0,1,2529328,292015,0,212754,0,62
18,25,2,50,49,276237638,276237638,0,1,2650080,292015,0,233760,0,66
19,25,2,50,49,293429541,293429541,0,1,2774938,292015,0,248107,0,70
20,25,0,50,0,0,0,0,0,0,0,0,0,0,0
21,25,2,50,42,5996604,5996604,0,0,52385,118352,0,102380,0,2
22,25,4,50,46,21455470,21455470,0,0,185386,154467,0,255823,0,8
23,25,4,50,46,36439827,36439827,0,0,306937,154467,0,232437,0,16
24,25,4,50,46,49652522,49652522,0,0,407570,154467,0,196862,0,24
25,25,4,50,46,65660615,65660615,0,0,539370,154467,0,256629,0,32
26,25,4,50,46,83204376,83204376,0,0,685061,154467,0,284534,0,40
27,25,4,50,46,100769030,100769030,0,0,837207,154467,0,289772,0,48
28,25,4,50,46,117964359,117964359,0,0,984631,154467,0,281708,0,56
29,25,4,50,46,133915572,133915572,0,0,1162253,154467,0,344780,0,64
30,25,4,50,46,148230724,148230724,0,0,1292694,154467,0,255339,0,72
31,25,4,50,46,162372258,162372258,0,0,1420600,154467,0,247951,0,80
32,25,4,50,46,175852408,175852408,0,0,1561715,154467,0,272546,0,88
33,25,4,50,46,190108441,190108441,0,0,1676609,154467,0,220801,0,96
34,25,4,50,46,206344001,206344001,0,0,1810991,154467,0,260609,0,104
35,25,4,50,46,223291382,223291382,0,0,1951202,154467,0,272716,0,112
36,25,4,50,46,239460002,239460002,0,0,2078575,154467,0,249480,0,120
37,25,4,50,46,257404884,257404884,0,0,2212724,154467,0,259195,0,128
38,25,4,50,46,270815493,270815493,0,0,2334107,154467,0,236706,0,136
39,25,4,50,46,286625826,286625826,0,0,2448767,154467,0,223664,0,144
40,25,0,50,0,0,0,0,0,0,0,0,0,0,0
41,25,3,50,43,7232006,7232006,0,0,69033,108543,0,132210,0,3
42,25,4,50,45,19481695,19481695,0,0,181238,157500,0,219099,0,9
43,25,4,50,45,35236181,35236181,0,0,335659,157866,0,299372,0,17
44,25,4,50,45,48564761,48564761,0,0,461980,157866,0,244236,0,25
